Player,Age,Team,Pos,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MPG
Ray Williams,27,NJN,SG,82,69,7.8,16.9,0.462,0.1,0.7,0.167,7.7,16.2,0.474,0.465,4.7,5.7,0.832,1.4,2.5,4.0,6.0,2.4,0.5,3.5,3.7,20.4,33.3
Robert Parish,28,BOS,C,80,78,8.4,15.4,0.542,0.0,0.0,,8.4,15.4,0.542,0.542,3.2,4.4,0.71,3.6,7.2,10.8,1.8,0.9,2.4,2.8,3.3,19.9,31.7
Darrell Griffith,23,UTA,SG,80,79,8.6,17.9,0.482,0.2,0.7,0.288,8.4,17.2,0.489,0.487,2.4,3.4,0.697,1.6,2.2,3.8,2.3,1.2,0.4,2.4,2.7,19.8,32.5
Sidney Moncrief,24,MIL,SG,80,80,7.0,13.3,0.523,0.0,0.2,0.071,6.9,13.1,0.529,0.524,5.9,7.2,0.817,2.8,3.9,6.7,4.8,1.7,0.3,2.6,2.6,19.8,37.3
Jack Sikma,26,SEA,C,82,82,7.1,14.8,0.479,0.0,0.2,0.154,7.1,14.6,0.483,0.48,5.5,6.4,0.855,2.7,9.9,12.7,3.4,1.2,1.3,2.6,3.3,19.6,37.2
Dennis Johnson,27,PHO,SG,80,77,7.2,15.4,0.47,0.1,0.5,0.19,7.1,14.8,0.48,0.473,5.0,6.2,0.806,1.8,3.4,5.1,4.6,1.3,0.7,2.9,3.2,19.5,36.7
Truck Robinson,30,PHO,PF,74,72,7.8,15.2,0.513,0.0,0.0,1.0,7.8,15.2,0.513,0.514,3.4,5.0,0.687,2.7,7.0,9.7,2.4,0.6,0.4,2.7,2.9,19.1,37.1
Jim Paxson,24,POR,SG,82,82,8.1,15.3,0.526,0.1,0.4,0.229,8.0,14.9,0.535,0.529,2.7,3.5,0.767,0.9,1.8,2.7,3.4,1.6,0.1,1.8,1.9,18.9,33.6
Ron Brewer,26,SAS,SG,25,4,7.3,14.4,0.504,0.1,0.4,0.3,7.2,14.0,0.51,0.508,3.1,3.5,0.875,0.5,1.5,2.0,2.7,0.9,0.3,1.4,1.5,17.8,23.8
Ron Brewer,26,CLE,SG,47,41,8.2,17.7,0.465,0.1,0.4,0.238,8.1,17.3,0.47,0.468,2.9,3.7,0.779,0.9,1.5,2.4,2.6,1.3,0.5,1.9,2.4,19.4,36.7
Greg Ballard,27,WSB,SF,79,79,7.9,16.5,0.475,0.1,0.3,0.409,7.7,16.3,0.476,0.479,3.0,3.6,0.83,1.7,6.3,8.0,3.2,1.7,0.3,1.5,2.6,18.8,37.3
Mark Aguirre,22,DAL,SF,51,20,7.5,16.1,0.465,0.5,1.4,0.352,7.0,14.7,0.475,0.48,3.3,4.8,0.68,1.7,3.1,4.9,3.2,0.7,0.4,2.6,3.0,18.7,28.8
Magic Johnson,22,LAL,SG,78,77,7.1,13.3,0.537,0.1,0.4,0.207,7.1,12.9,0.546,0.54,4.2,5.6,0.76,3.2,6.4,9.6,9.5,2.7,0.4,3.7,2.9,18.6,38.3
Dan Roundfield,28,ATL,PF,61,58,7.0,14.9,0.466,0.0,0.1,0.2,6.9,14.8,0.467,0.466,4.7,6.1,0.76,3.7,8.1,11.8,2.7,1.0,1.5,3.0,3.4,18.6,36.3
Cliff Robinson,21,KCK,PF,38,30,8.5,18.6,0.455,0.0,0.1,0.0,8.5,18.6,0.457,0.455,3.3,4.7,0.694,2.2,6.3,8.5,1.9,1.2,1.6,2.3,3.2,20.2,32.3
Cliff Robinson,21,CLE,PF,30,29,6.5,14.5,0.451,0.0,0.0,0.0,6.5,14.5,0.452,0.451,3.2,4.4,0.729,3.0,6.5,9.6,1.6,1.4,1.4,2.1,3.4,16.3,31.5
John Drew,27,ATL,SF,70,51,6.6,13.7,0.486,0.1,0.2,0.333,6.6,13.5,0.488,0.488,5.2,7.0,0.741,2.4,2.9,5.4,1.4,0.9,0.0,2.5,3.6,18.5,29.1
Artis Gilmore,32,CHI,C,82,82,6.7,10.2,0.652,0.0,0.0,1.0,6.6,10.2,0.652,0.653,5.2,6.7,0.768,2.7,7.5,10.2,1.7,0.6,2.7,2.8,3.5,18.5,34.1
Reggie Theus,24,CHI,SG,82,82,6.8,14.6,0.469,0.3,1.2,0.25,6.5,13.3,0.489,0.479,4.4,5.5,0.808,1.4,2.4,3.8,5.8,1.1,0.2,3.4,3.0,18.4,34.6
Michael Ray Richardson,26,NYK,PG,82,79,7.5,16.4,0.461,0.2,1.2,0.188,7.3,15.1,0.483,0.468,2.6,3.7,0.7,2.2,4.7,6.9,7.0,2.6,0.5,3.5,3.9,17.9,37.1
Eddie Johnson,26,ATL,SG,68,57,6.7,14.9,0.45,0.1,0.4,0.233,6.6,14.4,0.457,0.454,4.3,5.7,0.764,0.9,1.9,2.8,5.3,1.5,0.2,2.7,2.8,17.8,34.0
Calvin Natt,25,POR,SF,75,71,6.9,11.9,0.576,0.0,0.1,0.25,6.8,11.8,0.579,0.577,3.9,5.2,0.75,2.6,5.6,8.2,2.0,0.8,0.5,1.9,2.3,17.7,34.7
Norm Nixon,26,LAL,PG,82,82,7.7,15.5,0.493,0.0,0.1,0.25,7.6,15.4,0.495,0.494,2.2,2.7,0.808,0.5,1.7,2.1,8.0,1.6,0.1,2.9,3.2,17.6,36.9
Tom Chambers,22,SDC,PF,81,58,6.8,13.0,0.525,0.0,0.0,0.0,6.8,13.0,0.526,0.525,3.5,5.7,0.62,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2,33.1
Joe Barry Carroll,23,GSW,C,76,75,6.9,13.4,0.519,0.0,0.0,0.0,6.9,13.4,0.519,0.519,3.1,4.3,0.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17.0,34.6
Johnny Davis,26,IND,SG,82,70,6.6,14.1,0.467,0.1,0.3,0.185,6.5,13.7,0.473,0.469,3.8,4.8,0.799,0.9,1.3,2.2,4.2,0.9,0.1,2.3,2.1,17.0,32.5
Isiah Thomas,20,DET,PG,72,72,6.3,14.8,0.424,0.2,0.8,0.288,6.1,14.0,0.432,0.432,4.2,6.0,0.704,0.8,2.1,2.9,7.8,2.1,0.2,4.2,3.5,17.0,33.8
James Edwards,26,CLE,C,77,75,6.9,13.4,0.511,0.0,0.1,0.0,6.9,13.4,0.513,0.511,3.0,4.4,0.684,2.5,5.1,7.5,1.6,0.3,1.5,2.1,4.5,16.7,33.0
Marques Johnson,25,MIL,SF,60,52,6.7,12.7,0.532,0.0,0.1,0.0,6.7,12.6,0.534,0.532,3.0,4.3,0.7,2.6,3.5,6.1,3.6,1.0,0.6,2.4,2.4,16.5,31.7
Andrew Toney,24,PHI,SG,77,1,6.6,12.7,0.522,0.3,0.8,0.424,6.3,11.9,0.528,0.535,2.9,4.0,0.742,0.6,1.2,1.7,3.7,0.8,0.2,2.8,3.5,16.5,24.8
Elvin Hayes,36,HOU,PF,82,82,6.3,13.4,0.472,0.0,0.1,0.0,6.3,13.4,0.474,0.472,3.4,5.1,0.664,3.3,5.9,9.1,1.8,0.8,1.3,2.5,3.5,16.1,37.0
Kelvin Ransey,23,POR,PG,78,68,6.5,14.0,0.46,0.0,0.5,0.079,6.4,13.6,0.474,0.462,3.1,4.1,0.761,0.5,1.9,2.4,7.1,1.2,0.1,2.9,2.2,16.1,31.0
Brian Winters,29,MIL,SG,61,13,6.6,13.2,0.501,0.6,1.5,0.387,6.0,11.7,0.516,0.524,2.0,2.6,0.788,0.8,2.0,2.8,4.1,0.9,0.1,1.9,3.1,15.9,30.0
Maurice Lucas,29,NYK,PF,80,74,6.3,12.5,0.504,0.0,0.0,0.0,6.3,12.5,0.506,0.504,3.2,4.4,0.725,3.4,7.9,11.3,2.2,0.9,0.9,2.2,3.9,15.8,33.4
Mike Woodson,23,NJN,SG,7,0,4.3,9.7,0.441,0.0,0.1,0.0,4.3,9.6,0.448,0.441,3.3,4.6,0.719,0.7,1.1,1.9,2.3,1.0,0.3,1.3,3.0,11.9,20.7
Mike Woodson,23,KCK,SG,76,74,6.7,13.2,0.507,0.1,0.3,0.292,6.6,12.9,0.513,0.511,2.6,3.3,0.78,1.3,1.8,3.1,2.7,1.8,0.4,1.9,2.6,16.1,28.8
Michael Brooks,23,SDC,SF,82,73,6.5,13.0,0.504,0.0,0.1,0.0,6.5,12.9,0.507,0.504,2.5,3.3,0.757,2.5,5.1,7.6,2.9,1.4,0.5,2.4,3.5,15.6,33.5
Buck Williams,21,NJN,PF,82,82,6.3,10.7,0.582,0.0,0.0,0.0,6.3,10.7,0.583,0.582,3.0,4.7,0.624,4.2,8.0,12.3,1.3,1.0,1.0,2.9,3.5,15.5,34.5
Alvan Adams,27,PHO,C,79,75,6.4,13.0,0.494,0.0,0.0,0.0,6.4,13.0,0.494,0.494,2.3,2.9,0.781,1.7,5.7,7.4,4.5,1.4,1.0,2.5,3.4,15.1,30.3
Lonnie Shelton,26,SEA,PF,81,81,6.3,12.9,0.486,0.0,0.1,0.0,6.3,12.8,0.489,0.486,2.3,3.0,0.783,2.0,4.3,6.3,3.1,1.2,0.5,2.5,3.9,14.9,32.9
David Thompson,27,DEN,SG,61,5,5.1,10.6,0.486,0.1,0.2,0.286,5.1,10.3,0.49,0.489,4.5,5.6,0.814,0.9,1.5,2.4,1.9,0.6,0.5,2.3,2.4,14.9,20.4
Rickey Green,27,UTA,PG,81,73,6.2,12.5,0.493,0.0,0.1,0.0,6.2,12.4,0.497,0.493,2.5,3.3,0.765,1.0,2.0,3.0,7.8,2.3,0.1,2.4,2.3,14.8,34.8
Cedric Maxwell,26,BOS,SF,78,73,5.1,9.3,0.548,0.0,0.0,0.0,5.1,9.2,0.551,0.548,4.6,6.1,0.747,2.8,3.6,6.4,2.3,1.0,0.6,2.2,3.4,14.8,33.2
Dave Greenwood,24,CHI,PF,82,82,5.9,12.4,0.473,0.0,0.0,0.0,5.9,12.3,0.475,0.473,2.9,3.5,0.825,2.3,7.2,9.6,3.2,0.9,1.1,2.2,3.6,14.6,35.5
Bill Cartwright,24,NYK,C,72,50,5.4,9.6,0.562,0.0,0.0,,5.4,9.6,0.562,0.562,3.6,4.7,0.763,1.6,4.2,5.8,1.2,0.7,0.9,2.3,2.9,14.4,28.6
Walter Davis,27,PHO,SF,55,12,6.4,12.2,0.523,0.1,0.3,0.188,6.3,11.9,0.531,0.525,1.7,2.0,0.82,0.4,1.5,1.9,2.9,0.8,0.1,2.0,1.9,14.4,21.5
Bobby Jones,30,PHI,PF,76,73,5.5,9.7,0.564,0.0,0.0,0.0,5.5,9.7,0.567,0.564,3.5,4.4,0.79,1.4,3.7,5.2,2.5,1.3,1.5,1.9,2.8,14.4,28.7
Jeff Ruland,23,WSB,C,82,0,5.1,9.1,0.561,0.0,0.0,0.333,5.1,9.1,0.562,0.561,4.2,5.5,0.752,3.1,6.2,9.3,1.6,0.5,0.7,2.9,3.9,14.4,27.0
Purvis Short,24,GSW,SF,76,8,6.0,12.3,0.488,0.1,0.4,0.214,5.9,11.9,0.496,0.491,2.3,2.9,0.801,1.6,1.9,3.5,2.8,0.9,0.1,1.6,2.9,14.4,23.4
Mitch Kupchak,27,LAL,PF,26,26,5.9,10.3,0.573,0.0,0.0,,5.9,10.3,0.573,0.573,2.5,3.8,0.663,2.5,5.6,8.1,1.3,0.5,0.4,1.7,3.1,14.3,31.6
Otis Birdsong,26,NJN,SG,37,22,6.1,13.0,0.469,0.0,0.3,0.0,6.1,12.7,0.479,0.469,2.0,3.4,0.583,0.8,1.8,2.6,3.4,0.8,0.1,1.7,2.0,14.2,27.7
Kyle Macy,24,PHO,PG,82,72,5.9,11.5,0.514,0.5,1.2,0.39,5.5,10.3,0.529,0.535,1.9,2.1,0.899,1.0,2.2,3.2,4.7,1.7,0.1,1.5,2.3,14.2,34.7
Campy Russell,30,NYK,SF,77,63,5.3,11.1,0.478,0.3,0.7,0.439,5.0,10.4,0.481,0.492,3.0,3.8,0.776,1.1,1.9,3.1,3.7,1.0,0.2,2.5,2.9,13.9,30.6
Sly Williams,24,NYK,SF,60,27,5.8,10.5,0.556,0.0,0.2,0.222,5.8,10.3,0.561,0.557,2.2,2.9,0.757,1.7,2.1,3.8,2.4,1.3,0.3,1.9,2.6,13.9,25.4
Mark Olberding,25,SAS,PF,68,63,4.9,10.4,0.472,0.0,0.2,0.167,4.9,10.2,0.478,0.474,4.0,5.0,0.808,1.7,4.7,6.5,3.0,0.8,0.4,2.0,3.7,13.8,30.9
Jerome Whitehead,25,SDC,C,72,63,5.6,10.1,0.559,0.0,0.0,,5.6,10.1,0.559,0.559,2.6,3.3,0.763,3.2,6.0,9.2,1.4,0.7,0.6,2.0,4.0,13.8,30.8
Kevin McHale,24,BOS,PF,82,33,5.7,10.7,0.531,0.0,0.0,,5.7,10.7,0.531,0.531,2.3,3.0,0.754,2.3,4.5,6.8,1.1,0.4,2.3,1.7,3.2,13.6,28.4
Bob Lanier,33,MIL,C,74,72,5.5,9.9,0.558,0.0,0.0,0.0,5.5,9.8,0.56,0.558,2.5,3.3,0.752,1.2,4.0,5.2,3.0,1.0,0.8,2.2,2.9,13.5,26.8
Robert Reid,26,HOU,SF,77,75,5.7,12.4,0.456,0.0,0.1,0.1,5.7,12.3,0.46,0.457,2.1,2.8,0.748,2.3,4.4,6.6,4.1,1.5,0.6,2.0,3.9,13.4,37.8
Rolando Blackman,22,DAL,SG,82,16,5.4,10.4,0.513,0.0,0.0,0.25,5.3,10.4,0.515,0.514,2.6,3.4,0.768,1.2,1.9,3.1,1.3,0.6,0.4,1.4,1.5,13.3,24.1
Kevin Grevey,28,WSB,SG,71,62,5.3,12.1,0.439,0.4,1.2,0.341,4.9,10.9,0.449,0.455,2.3,2.7,0.855,0.8,1.9,2.7,2.1,0.6,0.3,1.4,2.1,13.3,30.5
Spencer Haywood,32,WSB,PF,76,63,5.2,10.9,0.476,0.0,0.0,0.0,5.2,10.9,0.478,0.476,2.9,3.4,0.842,1.9,3.7,5.6,0.8,0.6,0.9,2.3,3.3,13.3,27.4
Quinn Buckner,27,MIL,PG,70,70,5.7,11.7,0.482,0.1,0.2,0.267,5.6,11.5,0.486,0.484,1.6,2.4,0.655,1.1,2.5,3.6,4.7,2.5,0.0,2.6,3.1,12.9,30.8
Mickey Johnson,29,MIL,PF,76,71,4.9,10.0,0.491,0.0,0.1,0.143,4.9,9.9,0.495,0.492,3.1,3.8,0.801,1.8,4.2,6.0,2.8,0.9,0.6,2.5,3.2,12.9,25.4
Steve Johnson,24,KCK,C,78,50,5.1,8.3,0.613,0.0,0.0,,5.1,8.3,0.613,0.613,2.7,4.2,0.642,1.9,3.9,5.9,1.2,0.5,1.1,2.5,4.8,12.8,22.3
Ernie Grunfeld,26,KCK,SG,81,11,5.2,10.1,0.511,0.0,0.2,0.143,5.2,10.0,0.517,0.512,2.3,2.8,0.821,0.7,1.6,2.2,3.4,0.9,0.5,1.8,2.4,12.7,23.4
Tiny Archibald,33,BOS,PG,68,51,4.5,9.6,0.472,0.1,0.2,0.375,4.4,9.4,0.475,0.477,3.5,4.6,0.747,0.4,1.3,1.7,8.0,0.8,0.0,2.6,1.9,12.6,31.9
Kent Benson,27,DET,C,75,72,5.4,10.7,0.505,0.0,0.1,0.273,5.4,10.5,0.508,0.507,1.7,2.1,0.804,2.9,5.8,8.7,2.1,0.9,1.3,2.1,2.9,12.5,32.9
Junior Bridgeman,28,MIL,SF,41,4,5.1,10.6,0.483,0.1,0.2,0.444,5.0,10.3,0.483,0.487,2.2,2.5,0.864,0.9,2.1,3.0,2.7,0.7,0.1,1.6,2.2,12.5,22.5
Swen Nater,32,SDC,C,21,7,4.8,8.3,0.577,0.0,0.0,1.0,4.8,8.3,0.575,0.58,2.8,3.8,0.747,2.2,7.0,9.1,1.4,0.3,0.4,2.3,3.0,12.5,27.4
Billy Knight,29,IND,SF,81,19,4.7,9.4,0.495,0.1,0.4,0.281,4.6,9.0,0.504,0.501,2.9,3.5,0.826,1.2,2.0,3.2,1.5,0.8,0.2,1.7,1.6,12.3,22.3
Rick Mahorn,23,WSB,PF,80,80,5.2,10.2,0.507,0.0,0.0,0.0,5.2,10.2,0.509,0.507,1.9,2.9,0.632,1.9,6.9,8.8,1.9,0.7,1.7,2.0,4.4,12.2,33.3
Kenny Carr,26,CLE,PF,46,42,5.9,11.4,0.517,0.0,0.2,0.111,5.9,11.2,0.524,0.518,3.2,4.8,0.659,2.5,6.1,8.6,1.4,1.3,0.3,2.4,3.9,15.0,32.2
Kenny Carr,26,DET,PF,28,6,2.8,6.0,0.458,0.0,0.0,0.0,2.8,6.0,0.461,0.458,1.9,2.9,0.646,1.9,3.0,4.9,0.8,0.2,0.2,1.4,2.5,7.4,15.9
Brad Davis,26,DAL,PG,82,82,4.8,9.4,0.515,0.2,0.6,0.286,4.7,8.8,0.53,0.524,2.3,2.8,0.804,0.4,2.3,2.8,6.2,0.9,0.1,1.9,2.7,12.1,31.9
Albert King,22,NJN,SF,76,52,5.1,10.7,0.482,0.0,0.2,0.231,5.1,10.5,0.486,0.483,1.8,2.3,0.778,1.4,2.7,4.1,1.9,0.8,0.5,2.4,3.4,12.1,22.3
Reggie King,24,KCK,SF,80,76,4.8,9.4,0.509,0.0,0.0,,4.8,9.4,0.509,0.509,2.5,3.6,0.705,2.0,4.5,6.5,2.2,1.1,0.4,1.9,2.8,12.1,32.6
Freeman Williams,25,SDC,SG,37,10,6.3,13.9,0.456,0.6,2.0,0.324,5.7,11.9,0.478,0.48,3.2,3.8,0.843,0.6,0.8,1.4,1.8,0.6,0.0,2.4,2.3,16.5,21.8
Freeman Williams,25,ATL,SG,23,0,1.8,4.8,0.382,0.2,0.9,0.2,1.7,3.9,0.422,0.4,1.0,1.1,0.846,0.1,0.4,0.5,0.8,0.3,0.0,0.8,0.8,4.8,8.2
Dave Robisch,32,DEN,C,12,0,4.0,8.8,0.453,0.0,0.0,,4.0,8.8,0.453,0.453,4.0,4.6,0.873,1.2,4.1,5.3,2.7,0.3,0.3,1.1,2.4,12.0,21.4
Michael Cooper,25,LAL,SG,76,14,5.0,9.8,0.517,0.0,0.2,0.118,5.0,9.5,0.526,0.518,1.8,2.3,0.813,1.1,2.4,3.5,3.0,1.6,0.8,2.0,2.8,11.9,28.9
Joe Bryant,27,SDC,SF,75,49,4.5,9.3,0.486,0.1,0.4,0.267,4.4,8.9,0.496,0.492,2.6,3.3,0.785,1.1,2.6,3.7,2.5,1.0,0.4,2.4,3.3,11.8,26.5
Ricky Sobers,29,CHI,SG,80,6,4.5,10.0,0.453,0.2,1.0,0.25,4.3,9.1,0.474,0.465,2.4,3.2,0.768,0.5,1.3,1.8,3.8,0.9,0.2,2.7,3.0,11.8,24.2
Paul Westphal,31,NYK,SG,18,12,4.8,10.8,0.443,0.1,0.4,0.25,4.7,10.3,0.452,0.448,2.0,2.6,0.766,0.5,0.7,1.2,5.6,1.1,0.4,2.6,3.4,11.7,25.1
Ronnie Lester,23,CHI,PG,75,74,4.4,8.8,0.501,0.1,0.1,0.5,4.3,8.7,0.501,0.504,2.8,3.4,0.813,1.0,1.8,2.8,4.8,1.1,0.2,2.5,2.1,11.6,30.0
Phil Smith,29,SDC,SG,48,39,5.3,12.0,0.44,0.1,0.5,0.208,5.2,11.5,0.45,0.444,2.6,3.5,0.732,0.7,1.7,2.4,4.9,0.9,0.4,2.4,3.1,13.2,30.1
Phil Smith,29,SEA,SG,26,2,3.3,7.2,0.468,0.0,0.1,0.0,3.3,7.0,0.475,0.468,1.5,2.1,0.727,0.7,2.0,2.7,2.8,0.8,0.3,1.5,2.4,8.2,22.9
Louis Orr,23,IND,SF,80,41,4.5,9.0,0.497,0.0,0.1,0.125,4.5,8.9,0.501,0.497,2.5,3.2,0.799,1.6,2.6,4.1,1.7,0.7,0.3,1.7,2.3,11.5,24.4
Herb Williams,23,IND,C,82,75,5.0,10.4,0.477,0.0,0.1,0.286,4.9,10.3,0.478,0.478,1.5,2.3,0.67,2.1,5.2,7.4,1.7,0.6,2.2,1.7,2.4,11.5,27.8
Mike O'Koren,23,NJN,SF,80,32,4.8,9.7,0.492,0.1,0.3,0.348,4.7,9.4,0.497,0.497,1.7,2.4,0.714,1.4,2.4,3.8,2.4,1.0,0.2,1.8,2.2,11.4,25.2
Lowes Moore,24,CLE,PG,4,0,4.8,9.5,0.5,0.3,1.3,0.2,4.5,8.3,0.545,0.513,1.5,2.0,0.75,0.3,0.8,1.0,3.8,1.5,0.3,1.3,3.8,11.3,17.5
Fred Brown,33,SEA,SG,82,2,4.8,10.5,0.455,0.3,0.9,0.325,4.5,9.6,0.468,0.47,1.4,1.6,0.86,0.5,1.2,1.7,2.9,0.8,0.0,1.2,1.4,11.2,21.8
Maurice Cheeks,25,PHI,PG,79,79,4.5,8.6,0.521,0.1,0.3,0.273,4.4,8.3,0.529,0.525,2.2,2.8,0.777,0.6,2.5,3.1,8.4,2.6,0.4,2.3,3.1,11.2,31.6
James Silas,32,CLE,SG,67,34,3.7,8.6,0.438,0.0,0.1,0.0,3.7,8.5,0.442,0.438,3.7,4.3,0.86,0.4,1.2,1.6,3.3,0.6,0.1,1.6,1.6,11.2,21.6
Billy Ray Bates,25,POR,SG,75,0,4.4,9.2,0.473,0.2,0.5,0.293,4.2,8.7,0.484,0.481,2.2,2.8,0.787,0.7,0.7,1.4,1.5,0.5,0.1,1.2,1.3,11.1,16.4
Darwin Cook,23,NJN,PG,82,17,4.7,9.8,0.482,0.1,0.4,0.226,4.6,9.4,0.492,0.486,1.4,2.0,0.728,0.6,1.3,1.9,3.9,1.8,0.3,2.1,2.4,11.0,25.5
Darryl Dawkins,25,PHI,C,48,36,4.3,7.6,0.564,0.0,0.0,0.0,4.3,7.6,0.567,0.564,2.4,3.4,0.695,1.4,4.9,6.4,1.1,0.4,1.1,2.0,4.0,11.0,23.4
Lionel Hollins,28,PHI,PG,81,81,4.7,9.8,0.477,0.0,0.2,0.125,4.7,9.6,0.484,0.478,1.6,2.3,0.702,0.4,1.9,2.3,3.9,1.3,0.2,1.8,2.4,11.0,27.9
Bob Wilkerson,27,CLE,SF,65,38,4.4,10.4,0.418,0.0,0.3,0.167,4.3,10.2,0.425,0.42,2.2,2.8,0.784,0.9,2.9,3.8,3.6,1.4,0.4,2.1,2.9,11.0,27.8
Reggie Johnson,24,SAS,PF,21,17,4.5,9.2,0.485,0.0,0.0,,4.5,9.2,0.485,0.485,1.5,1.9,0.8,2.0,4.5,6.5,1.0,0.3,0.8,1.2,3.2,10.5,24.0
Reggie Johnson,24,CLE,PF,23,22,4.1,7.6,0.537,0.0,0.0,,4.1,7.6,0.537,0.537,1.5,1.9,0.795,1.9,3.6,5.4,1.0,0.3,0.7,1.0,3.2,9.7,26.8
Reggie Johnson,24,KCK,PF,31,9,5.3,9.5,0.556,0.0,0.0,0.0,5.3,9.4,0.558,0.556,1.6,2.3,0.708,1.7,4.4,6.1,1.0,0.6,0.9,1.6,3.8,12.2,25.3
Allen Leavell,24,HOU,PG,79,61,4.7,10.0,0.467,0.1,0.4,0.29,4.6,9.6,0.474,0.472,1.5,1.7,0.852,0.6,1.5,2.1,5.8,1.9,0.2,1.9,2.3,10.9,27.2
