Player,Age,Team,Pos,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MPG
Gerald Wilkins,29,CLE,SF,80,35,4.5,10.0,0.453,0.2,0.7,0.276,4.3,9.2,0.467,0.463,1.9,2.3,0.84,0.9,1.8,2.7,2.3,1.0,0.2,1.2,1.9,11.1,26.0
Thomas Jordan,24,PHI,PF,4,0,4.5,10.3,0.439,0.0,0.0,,4.5,10.3,0.439,0.439,2.0,4.3,0.471,1.3,3.5,4.8,0.8,0.8,1.3,3.0,3.5,11.0,26.5
Hot Rod Williams,30,CLE,C,67,13,3.9,8.4,0.47,0.0,0.0,,3.9,8.4,0.47,0.47,3.2,4.4,0.716,1.9,4.3,6.2,2.3,0.7,1.6,1.7,2.6,11.0,30.7
Dee Brown,24,BOS,PG,80,48,4.1,8.8,0.468,0.3,1.0,0.317,3.8,7.7,0.488,0.486,2.4,3.0,0.793,0.6,2.5,3.1,5.8,1.7,0.4,1.7,2.5,10.9,28.2
Kevin McHale,35,BOS,PF,71,0,4.2,9.1,0.459,0.0,0.3,0.111,4.2,8.9,0.469,0.461,2.3,2.7,0.841,1.3,3.7,5.0,1.0,0.2,0.8,1.3,1.8,10.7,23.3
Bimbo Coles,24,MIA,PG,81,37,3.9,8.5,0.464,0.5,1.7,0.307,3.4,6.8,0.503,0.494,2.2,2.7,0.805,0.7,1.3,2.0,4.6,1.0,0.1,1.3,2.5,10.6,27.6
Jerome Kersey,30,POR,SF,65,50,4.3,9.9,0.438,0.1,0.4,0.286,4.2,9.4,0.445,0.444,1.8,2.8,0.634,1.9,4.3,6.2,1.9,1.2,0.6,1.3,2.8,10.6,26.4
Robert Pack,23,DEN,PG,77,1,3.7,7.9,0.47,0.0,0.1,0.125,3.7,7.8,0.475,0.471,3.1,4.0,0.768,0.7,1.4,2.1,4.4,1.1,0.1,2.4,2.4,10.5,20.5
Anthony Peeler,23,LAL,SG,77,11,3.9,8.2,0.468,0.6,1.5,0.39,3.3,6.7,0.486,0.505,2.1,2.7,0.786,0.8,1.5,2.3,2.2,0.8,0.2,1.6,2.5,10.4,21.5
Pooh Richardson,26,IND,PG,74,73,4.6,9.5,0.479,0.0,0.4,0.103,4.5,9.1,0.496,0.482,1.2,1.7,0.742,0.9,2.8,3.6,7.7,1.3,0.2,2.3,1.8,10.4,32.4
Doug Smith,23,DAL,PF,61,42,4.7,10.9,0.434,0.0,0.1,0.0,4.7,10.9,0.437,0.434,0.9,1.2,0.757,1.6,3.8,5.4,1.7,0.8,0.9,1.9,4.6,10.4,25.0
Anthony Mason,26,NYK,PF,81,0,3.9,7.8,0.502,0.0,0.0,,3.9,7.8,0.502,0.502,2.5,3.6,0.682,2.9,5.0,7.9,2.1,0.5,0.2,1.7,3.0,10.3,30.6
Harold Miner,21,MIA,SG,73,0,4.0,8.4,0.475,0.0,0.1,0.333,4.0,8.3,0.477,0.477,2.2,2.9,0.762,1.0,1.0,2.0,1.0,0.5,0.1,1.3,1.8,10.3,18.9
Duane Ferrell,27,ATL,SF,82,15,4.0,8.5,0.47,0.1,0.4,0.25,3.9,8.0,0.482,0.476,2.1,2.8,0.779,1.2,1.1,2.3,1.6,0.7,0.2,1.3,2.0,10.2,21.2
Robert Horry,22,HOU,SF,79,79,4.1,8.6,0.474,0.2,0.6,0.255,3.9,8.0,0.49,0.482,1.8,2.5,0.715,1.4,3.5,5.0,2.4,1.0,1.1,2.0,2.7,10.1,29.5
Muggsy Bogues,28,CHH,PG,81,80,4.1,9.0,0.453,0.1,0.3,0.231,4.0,8.7,0.462,0.458,1.7,2.1,0.833,0.6,3.0,3.7,8.8,2.0,0.1,1.9,2.2,10.0,35.0
Mark Aguirre,33,DET,SF,51,15,3.7,8.3,0.443,0.6,1.6,0.361,3.1,6.6,0.463,0.479,1.9,2.5,0.767,0.8,2.1,3.0,2.1,0.3,0.1,1.3,2.0,9.9,20.7
Kevin Duckworth,28,POR,C,74,55,4.1,9.3,0.438,0.0,0.0,0.0,4.1,9.3,0.439,0.438,1.7,2.4,0.73,1.6,3.6,5.2,0.9,0.6,0.5,1.2,3.0,9.9,23.8
Anthony Avent,23,MIL,PF,82,78,4.2,9.8,0.433,0.0,0.0,0.0,4.2,9.8,0.434,0.433,1.4,2.1,0.651,2.2,4.0,6.2,1.1,0.7,0.9,1.7,2.9,9.8,27.9
Larry Stewart,24,WSB,SF,81,8,3.8,7.0,0.543,0.0,0.0,0.0,3.8,6.9,0.544,0.543,2.3,3.1,0.727,1.9,2.8,4.7,1.8,0.6,0.4,1.9,2.4,9.8,22.5
Rolando Blackman,33,NYK,SG,60,33,4.0,9.0,0.443,0.5,1.2,0.425,3.5,7.8,0.446,0.472,1.2,1.5,0.789,0.4,1.3,1.7,2.6,0.4,0.2,1.1,2.2,9.7,23.9
Randy White,25,DAL,PF,64,20,3.7,8.4,0.435,0.2,0.7,0.238,3.5,7.8,0.452,0.444,2.2,2.9,0.75,2.4,3.4,5.8,0.8,1.0,0.7,1.7,3.5,9.7,22.4
Vern Fleming,30,IND,PG,75,8,3.7,7.4,0.505,0.1,0.5,0.194,3.6,6.9,0.527,0.512,1.9,2.6,0.726,0.8,1.4,2.3,3.0,0.8,0.1,1.6,1.7,9.5,20.0
Andre Spencer,28,ATL,SF,3,0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.7,0.0,0.7,1.0,0.0,5.0
Andre Spencer,28,GSW,SF,17,1,4.3,9.4,0.456,0.0,0.1,0.0,4.3,9.3,0.462,0.456,2.4,3.2,0.759,2.2,2.5,4.7,1.4,0.9,0.4,1.4,3.6,11.0,23.9
J.R. Reid,24,CHH,PF,17,1,2.5,5.8,0.429,0.0,0.1,0.0,2.5,5.7,0.433,0.429,2.5,3.4,0.741,1.2,2.9,4.1,1.4,0.6,0.3,1.4,2.9,7.5,17.4
J.R. Reid,24,SAS,PF,66,24,3.7,7.5,0.485,0.0,0.1,0.0,3.7,7.5,0.489,0.485,2.6,3.4,0.77,1.5,4.3,5.8,0.8,0.5,0.4,1.5,3.3,9.9,24.1
Loy Vaught,24,LAC,PF,79,4,4.0,7.8,0.508,0.0,0.1,0.25,3.9,7.7,0.51,0.509,1.5,2.0,0.748,2.1,4.2,6.2,0.7,0.7,0.5,1.1,2.2,9.4,20.9
Chris Gatling,25,GSW,PF,70,11,3.6,6.6,0.539,0.0,0.1,0.0,3.6,6.5,0.546,0.539,2.1,3.0,0.725,1.8,2.7,4.6,0.6,0.6,0.8,1.5,2.8,9.3,17.8
LaBradford Smith,23,WSB,SG,69,33,3.8,8.3,0.458,0.1,0.3,0.348,3.7,7.9,0.463,0.465,1.6,1.8,0.858,0.4,1.2,1.5,2.7,0.8,0.1,1.5,2.6,9.3,22.4
Donald Royal,26,ORL,SF,77,0,2.5,5.1,0.496,0.0,0.0,0.0,2.5,5.0,0.5,0.496,4.1,5.1,0.815,1.5,2.3,3.8,1.0,0.5,0.3,1.5,2.3,9.2,21.2
Sam Bowie,31,NJN,C,79,65,3.6,8.1,0.45,0.0,0.1,0.333,3.6,8.0,0.451,0.451,1.8,2.3,0.779,2.0,5.0,7.0,1.6,0.4,1.6,1.5,2.9,9.1,26.5
Lloyd Daniels,25,SAS,SG,77,10,3.7,8.4,0.443,0.8,2.3,0.333,2.9,6.1,0.484,0.488,0.9,1.3,0.727,1.1,1.7,2.8,1.9,0.5,0.4,1.3,1.9,9.1,20.4
Brad Lohaus,28,MIL,PF,80,24,3.5,7.7,0.461,1.1,2.9,0.37,2.5,4.8,0.516,0.53,0.9,1.3,0.723,0.7,2.7,3.5,1.6,0.6,0.9,1.2,2.2,9.1,22.1
Alvin Robertson,30,MIL,SG,39,32,3.6,7.4,0.479,0.4,1.4,0.309,3.1,6.0,0.519,0.509,1.1,1.8,0.629,1.2,2.3,3.5,4.0,2.3,0.2,2.0,3.1,8.7,27.3
Alvin Robertson,30,DET,SG,30,22,3.6,8.3,0.434,0.8,2.2,0.343,2.8,6.1,0.467,0.48,1.3,1.9,0.69,2.0,2.4,4.4,3.6,2.2,0.3,1.9,3.3,9.3,31.4
Tim Perry,27,PHI,PF,81,51,3.5,7.6,0.468,0.1,0.6,0.204,3.4,7.0,0.491,0.476,1.8,2.6,0.71,1.9,3.1,5.0,1.6,0.5,1.1,1.5,2.0,9.0,26.0
Dale Davis,23,IND,PF,82,82,3.7,6.5,0.568,0.0,0.0,,3.7,6.5,0.568,0.568,1.5,2.7,0.529,3.5,5.3,8.8,0.8,0.8,1.8,1.0,3.3,8.9,27.6
Johnny Dawkins,29,PHI,PG,74,10,3.5,8.0,0.437,0.4,1.1,0.31,3.1,6.8,0.458,0.459,1.5,1.9,0.796,0.4,1.4,1.8,4.6,1.1,0.1,1.6,1.2,8.9,21.6
Bryant Stith,22,DEN,SG,39,12,3.2,7.1,0.446,0.0,0.1,0.0,3.2,7.0,0.453,0.446,2.5,3.1,0.832,1.0,2.2,3.2,1.3,0.6,0.1,1.1,2.1,8.9,22.2
Tim Legler,26,UTA,SG,3,0,0.3,1.0,0.333,0.0,0.0,,0.3,1.0,0.333,0.333,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.7,1.7
Tim Legler,26,DAL,SG,30,0,3.5,7.9,0.437,0.7,2.2,0.338,2.7,5.8,0.474,0.483,1.9,2.4,0.803,0.8,1.1,1.9,1.5,0.8,0.2,0.9,2.1,9.6,21.0
Terrell Brandon,22,CLE,PG,82,8,3.6,7.6,0.478,0.2,0.5,0.31,3.5,7.1,0.491,0.489,1.4,1.7,0.825,0.5,1.7,2.2,3.7,1.0,0.3,1.3,1.5,8.8,19.8
Jeff Grayer,27,GSW,SG,48,12,3.4,7.4,0.467,0.0,0.3,0.143,3.4,7.1,0.481,0.47,1.9,2.8,0.669,1.5,1.8,3.3,1.5,0.6,0.2,1.1,2.5,8.8,21.4
Jay Humphries,30,UTA,SG,78,20,3.7,8.4,0.436,0.2,1.0,0.2,3.5,7.5,0.466,0.447,1.3,1.7,0.777,0.5,1.3,1.8,4.1,1.3,0.1,1.7,3.0,8.8,26.1
Mike Iuzzolino,25,DAL,PG,70,23,3.2,6.8,0.462,0.8,2.1,0.375,2.4,4.8,0.5,0.519,1.6,2.1,0.765,0.4,1.6,2.0,4.7,0.7,0.1,1.8,1.4,8.7,25.3
Avery Johnson,27,SAS,PG,75,49,3.4,6.8,0.502,0.0,0.1,0.0,3.4,6.7,0.51,0.502,1.9,2.4,0.791,0.3,1.7,1.9,7.5,1.1,0.2,1.9,1.9,8.7,27.1
Bill Laimbeer,35,DET,C,79,41,3.7,7.3,0.509,0.1,0.3,0.37,3.6,6.9,0.516,0.517,1.2,1.3,0.894,1.4,3.9,5.3,1.6,0.6,0.5,0.7,2.7,8.7,24.5
Anthony Bonner,24,SAC,PF,70,35,3.3,7.1,0.461,0.0,0.1,0.0,3.3,7.0,0.467,0.461,2.0,3.4,0.593,2.7,3.8,6.5,1.4,1.2,0.2,1.5,2.6,8.6,25.2
Mario Elie,29,POR,SF,82,7,2.9,6.4,0.458,0.5,1.6,0.349,2.4,4.8,0.494,0.501,2.2,2.6,0.855,0.7,1.9,2.6,2.2,0.9,0.2,1.1,1.8,8.6,21.4
Tyrone Hill,24,GSW,C,74,66,3.4,6.7,0.508,0.0,0.1,0.0,3.4,6.6,0.512,0.508,1.9,3.0,0.624,3.4,6.7,10.2,0.9,0.6,0.5,1.2,4.3,8.6,28.0
Keith Jennings,24,GSW,PG,8,0,3.1,5.3,0.595,0.6,1.1,0.556,2.5,4.1,0.606,0.655,1.8,2.3,0.778,0.3,1.1,1.4,2.9,0.5,0.0,0.9,2.3,8.6,17.0
Mike Sanders,32,CLE,SF,53,51,3.7,7.5,0.497,0.0,0.1,0.25,3.7,7.4,0.5,0.499,1.1,1.5,0.756,1.0,2.2,3.2,1.4,0.7,0.6,1.1,2.8,8.6,22.4
Rumeal Robinson,26,NJN,PG,80,28,3.4,8.0,0.423,0.3,0.7,0.357,3.1,7.3,0.43,0.439,1.4,2.4,0.574,0.6,1.4,2.0,4.0,1.2,0.2,1.8,2.1,8.4,19.8
Rod Higgins,33,SAC,SF,69,4,2.9,7.0,0.412,0.6,1.9,0.323,2.3,5.1,0.446,0.457,1.9,2.2,0.861,1.0,1.8,2.8,1.7,0.7,0.4,0.9,2.0,8.3,20.7
Sean Higgins,24,GSW,SF,29,4,3.3,7.4,0.447,0.4,1.3,0.351,2.9,6.1,0.466,0.477,1.2,1.6,0.745,0.8,1.6,2.3,2.3,0.4,0.2,2.2,1.9,8.3,20.4
John Salley,28,MIA,PF,51,34,3.0,6.0,0.502,0.0,0.0,,3.0,6.0,0.502,0.502,2.3,2.8,0.799,2.2,3.9,6.1,1.6,0.6,1.4,2.0,3.8,8.3,27.9
Buck Williams,32,POR,PF,82,82,3.3,6.4,0.511,0.0,0.0,0.0,3.3,6.4,0.512,0.511,1.7,2.6,0.645,2.8,5.6,8.4,0.9,1.0,0.7,1.2,3.3,8.3,30.5
Duane Causwell,24,SAC,C,55,45,3.2,5.8,0.545,0.0,0.0,0.0,3.2,5.8,0.547,0.545,1.9,3.0,0.624,2.0,3.5,5.5,0.6,0.6,1.6,1.1,3.5,8.2,22.0
Ron Anderson,34,PHI,SF,69,0,3.3,7.9,0.414,0.6,1.7,0.325,2.7,6.1,0.439,0.449,1.0,1.3,0.809,0.9,1.8,2.7,1.3,0.4,0.1,0.9,1.1,8.1,18.3
David Benoit,24,UTA,SF,82,27,3.1,7.2,0.436,0.4,1.2,0.347,2.7,6.0,0.453,0.465,1.4,1.9,0.75,1.4,3.4,4.8,0.5,0.5,0.5,1.1,2.5,8.1,20.9
Paul Graham,25,ATL,SG,80,11,3.2,7.0,0.457,0.5,1.8,0.298,2.7,5.2,0.511,0.495,1.2,1.6,0.733,0.8,1.6,2.4,2.1,1.1,0.1,1.5,2.3,8.1,18.9
Marcus Liberty,24,DEN,SF,78,32,3.2,7.9,0.406,0.3,0.8,0.373,2.9,7.2,0.41,0.424,1.3,2.0,0.654,1.7,2.6,4.3,1.3,0.8,0.3,1.0,1.8,8.1,20.3
Doug Overton,23,WSB,PG,45,13,3.4,7.2,0.471,0.1,0.3,0.231,3.3,6.9,0.481,0.475,1.3,1.8,0.728,0.6,1.8,2.4,3.5,0.7,0.1,1.6,1.8,8.1,22.0
Tom Tolbert,27,ORL,PF,72,61,3.1,6.3,0.498,0.1,0.4,0.321,3.0,5.9,0.509,0.508,1.7,2.3,0.726,1.8,3.9,5.7,1.3,0.5,0.3,1.7,2.7,8.1,25.5
Walter Bond,23,DAL,SG,74,38,3.1,7.6,0.402,0.1,0.6,0.167,3.0,7.1,0.421,0.408,1.7,2.3,0.772,0.7,1.9,2.6,1.6,1.0,0.2,1.5,3.0,8.0,21.3
Anthony Bowie,29,ORL,SG,77,45,3.5,7.4,0.471,0.2,0.6,0.313,3.3,6.8,0.486,0.484,0.9,1.1,0.798,0.5,2.1,2.5,2.3,0.7,0.2,1.1,1.7,8.0,22.9
Dana Barros,25,SEA,PG,69,2,3.1,6.9,0.451,0.9,2.4,0.379,2.2,4.4,0.492,0.519,0.7,0.9,0.831,0.3,1.3,1.6,2.2,0.9,0.0,0.8,1.1,7.8,18.0
Willie Burton,24,MIA,SF,26,8,2.1,5.4,0.383,0.2,0.6,0.333,1.9,4.8,0.389,0.401,3.5,4.9,0.717,0.8,1.8,2.7,0.6,0.5,0.6,1.9,2.2,7.8,17.3
Sherman Douglas,26,BOS,PG,79,36,3.3,6.7,0.498,0.1,0.4,0.207,3.3,6.3,0.515,0.504,1.1,1.9,0.56,0.8,1.2,2.1,6.4,0.6,0.1,2.0,2.1,7.8,24.5
Doc Rivers,31,NYK,PG,77,45,2.8,6.4,0.437,0.5,1.6,0.317,2.3,4.8,0.477,0.477,1.7,2.1,0.821,0.3,2.2,2.5,5.3,1.6,0.1,1.5,2.8,7.8,24.5
Alaa Abdelnaby,24,MIL,PF,12,0,2.2,4.7,0.464,0.0,0.1,0.0,2.2,4.6,0.473,0.464,1.0,1.3,0.75,1.0,2.1,3.1,0.8,0.5,0.3,1.1,2.0,5.3,13.3
Alaa Abdelnaby,24,BOS,PF,63,52,3.5,6.6,0.525,0.0,0.0,,3.5,6.6,0.525,0.525,1.2,1.6,0.76,1.8,3.0,4.8,0.3,0.3,0.3,1.3,2.6,8.2,18.3
Elden Campbell,24,LAL,PF,79,13,3.0,6.6,0.458,0.0,0.0,0.0,3.0,6.5,0.46,0.458,1.6,2.6,0.637,1.6,2.6,4.2,0.6,0.7,1.3,0.9,2.1,7.7,19.6
Tony Campbell,30,NYK,SF,58,13,3.3,6.8,0.49,0.0,0.1,0.4,3.3,6.7,0.491,0.492,1.0,1.5,0.678,1.0,1.7,2.7,1.1,0.6,0.1,0.9,2.6,7.7,18.3
Randy Brown,24,SAC,PG,75,34,3.0,6.5,0.463,0.0,0.1,0.333,3.0,6.4,0.465,0.465,1.5,2.1,0.732,1.0,1.8,2.8,2.6,1.4,0.5,1.6,2.7,7.6,23.0
Fred Roberts,32,MIL,C,79,5,2.9,5.4,0.528,0.2,0.4,0.414,2.7,5.1,0.536,0.542,1.7,2.1,0.799,1.2,1.8,3.0,1.5,0.7,0.3,0.8,1.7,7.6,18.8
Thurl Bailey,31,MIN,PF,70,3,2.9,6.4,0.455,0.0,0.0,,2.9,6.4,0.455,0.455,1.7,2.0,0.838,0.8,2.3,3.1,0.9,0.3,0.7,0.9,1.3,7.5,18.2
Danny Ferry,26,CLE,PF,76,1,2.9,6.0,0.479,0.4,1.1,0.415,2.4,5.0,0.493,0.516,1.3,1.5,0.876,1.1,2.6,3.7,1.8,0.4,0.6,1.1,2.3,7.5,19.2
Carl Herrera,26,HOU,PF,81,12,3.0,5.5,0.541,0.0,0.0,0.0,3.0,5.5,0.543,0.541,1.5,2.2,0.71,1.8,3.8,5.6,0.8,0.6,0.4,1.1,2.3,7.5,22.2
Mark Macon,23,DEN,PG,48,27,3.3,7.9,0.415,0.0,0.1,0.0,3.3,7.8,0.421,0.415,0.9,1.3,0.7,0.7,1.5,2.1,2.6,1.4,0.1,1.5,2.8,7.5,23.8
Nate McMillan,28,SEA,PG,73,25,2.9,6.3,0.464,0.3,0.9,0.385,2.6,5.4,0.477,0.491,1.3,1.8,0.709,1.2,3.0,4.2,5.3,2.4,0.5,1.9,3.3,7.5,27.1
Dennis Rodman,31,DET,PF,62,55,3.0,6.9,0.427,0.2,1.2,0.205,2.7,5.7,0.472,0.444,1.4,2.6,0.534,5.9,12.3,18.3,1.6,0.8,0.7,1.7,3.2,7.5,38.9
Vinny Del Negro,26,SAS,PG,73,31,3.0,5.9,0.507,0.1,0.3,0.25,2.9,5.6,0.522,0.514,1.4,1.6,0.863,0.3,2.0,2.2,4.0,0.6,0.0,1.3,2.0,7.4,20.9
Matt Bullard,25,HOU,PF,79,4,2.7,6.3,0.431,1.2,3.1,0.374,1.5,3.2,0.486,0.523,0.7,0.9,0.784,0.8,2.0,2.8,1.4,0.4,0.1,0.7,1.6,7.3,17.2
Steve Burtt,30,WSB,SG,4,0,2.5,6.5,0.385,0.3,0.8,0.333,2.3,5.8,0.391,0.404,2.0,2.5,0.8,0.5,0.3,0.8,1.5,0.5,0.0,1.0,1.3,7.3,8.8
Olden Polynice,28,DET,C,67,18,3.1,6.4,0.49,0.0,0.0,0.0,3.1,6.4,0.491,0.49,1.0,2.1,0.465,2.7,3.5,6.2,0.4,0.5,0.3,0.8,1.9,7.3,19.4
Brian Shaw,26,MIA,PG,68,45,2.9,7.4,0.393,0.6,1.9,0.331,2.3,5.5,0.415,0.436,0.9,1.1,0.782,1.0,2.8,3.8,3.5,0.7,0.3,1.4,2.4,7.3,23.6
Larry Krystkowiak,28,UTA,PF,71,0,2.8,6.0,0.466,0.0,0.0,0.0,2.8,6.0,0.467,0.466,1.6,2.1,0.796,1.0,2.9,3.9,1.0,0.6,0.2,0.9,2.5,7.2,19.2
George McCloud,25,IND,SF,78,21,2.8,6.7,0.411,0.7,2.3,0.32,2.0,4.4,0.459,0.467,1.0,1.3,0.735,0.8,1.9,2.6,2.5,0.7,0.1,1.4,2.1,7.2,19.2
Sam Mitchell,29,IND,SF,81,1,2.7,6.0,0.445,0.0,0.3,0.174,2.6,5.7,0.459,0.449,1.9,2.3,0.811,1.1,1.9,3.1,0.9,0.3,0.1,0.6,2.6,7.2,17.3
Tracy Moore,27,DAL,SG,39,1,2.6,6.4,0.414,0.6,1.7,0.343,2.1,4.7,0.44,0.46,1.4,1.6,0.869,0.6,0.7,1.3,1.2,0.5,0.1,0.8,1.4,7.2,13.1
Dexter Cambridge,23,DAL,SF,53,13,2.8,5.9,0.484,0.0,0.1,0.0,2.8,5.8,0.49,0.484,1.3,1.9,0.687,1.7,1.5,3.2,1.1,0.5,0.1,1.2,2.4,7.0,16.7
Bernard King,36,NJN,SF,32,2,2.8,5.5,0.514,0.1,0.2,0.286,2.8,5.3,0.524,0.52,1.2,1.8,0.684,1.1,1.3,2.4,0.6,0.3,0.1,0.7,1.7,7.0,13.4
Travis Mays,24,ATL,PG,49,9,2.6,6.3,0.417,0.6,1.7,0.345,2.0,4.6,0.444,0.464,1.1,1.7,0.659,0.4,0.7,1.1,1.5,0.4,0.1,1.0,1.2,7.0,16.1
Jeff Turner,30,ORL,PF,75,20,3.1,5.8,0.529,0.1,0.2,0.588,2.9,5.6,0.526,0.54,0.7,0.9,0.8,1.0,2.4,3.4,1.4,0.3,0.1,0.9,2.6,7.0,19.7
Todd Lichti,26,DEN,SG,48,12,2.6,5.8,0.449,0.0,0.1,0.333,2.5,5.6,0.452,0.453,1.7,2.1,0.794,0.7,1.4,2.1,1.1,0.6,0.2,1.0,1.3,6.9,15.7
Charles Oakley,29,NYK,PF,82,82,2.7,5.3,0.508,0.0,0.0,0.0,2.7,5.2,0.509,0.508,1.5,2.1,0.722,3.5,5.1,8.6,1.5,1.0,0.2,1.5,3.5,6.9,27.2
Kenny Gattison,28,CHH,PF,75,5,2.7,5.1,0.529,0.0,0.0,0.0,2.7,5.1,0.533,0.529,1.4,2.3,0.604,1.4,3.3,4.7,0.9,0.6,0.7,0.9,3.2,6.8,19.7
Derek Strong,24,MIL,PF,23,0,1.8,4.0,0.457,0.2,0.3,0.5,1.7,3.7,0.452,0.478,3.0,3.7,0.8,1.7,3.3,5.0,0.6,0.5,0.0,0.6,0.9,6.8,14.7
Henry James,27,SAC,PF,8,0,2.5,5.6,0.444,0.4,1.3,0.3,2.1,4.4,0.486,0.478,2.1,2.5,0.85,0.8,0.5,1.3,0.1,0.4,0.0,0.9,1.1,7.5,9.9
Henry James,27,UTA,PF,2,0,0.5,3.0,0.167,0.0,1.5,0.0,0.5,1.5,0.333,0.167,2.5,3.0,0.833,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,4.5
Greg Anthony,25,NYK,PG,70,35,2.5,6.0,0.415,0.1,0.4,0.133,2.4,5.6,0.437,0.42,1.5,2.3,0.673,0.6,1.8,2.4,5.7,1.6,0.2,1.5,2.0,6.6,24.3
Sleepy Floyd,32,HOU,PG,52,10,2.4,5.9,0.407,0.3,1.1,0.286,2.1,4.8,0.434,0.433,1.6,2.0,0.794,0.3,1.4,1.7,2.5,0.6,0.1,1.3,1.1,6.6,16.7
Gary Grant,27,LAC,PG,74,8,2.8,6.4,0.441,0.1,0.6,0.262,2.7,5.9,0.459,0.453,0.7,1.0,0.743,0.4,1.5,1.9,4.8,1.4,0.1,1.7,2.3,6.6,21.9
Adam Keefe,22,ATL,PF,82,6,2.3,4.6,0.5,0.0,0.0,0.0,2.3,4.6,0.501,0.5,2.0,2.9,0.7,2.1,3.2,5.3,1.0,0.7,0.2,1.2,2.4,6.6,18.9
Don MacLean,23,WSB,PF,62,4,2.5,5.8,0.435,0.0,0.1,0.5,2.5,5.7,0.434,0.439,1.5,1.8,0.811,0.5,1.4,2.0,0.6,0.2,0.1,0.7,1.3,6.6,10.9
John Williams,26,LAC,SF,74,8,2.8,6.4,0.43,0.2,0.7,0.226,2.6,5.7,0.455,0.442,0.9,1.7,0.543,1.2,3.1,4.3,1.9,1.1,0.3,1.1,2.5,6.6,22.1
Brian Howard,25,DAL,SF,68,22,2.7,6.1,0.442,0.0,0.1,0.143,2.7,6.0,0.447,0.443,1.1,1.4,0.766,1.0,2.1,3.1,1.0,0.8,0.5,1.0,3.2,6.5,19.0
Buck Johnson,29,WSB,SF,73,19,2.6,5.5,0.479,0.0,0.0,0.0,2.6,5.5,0.483,0.479,1.3,1.7,0.73,1.1,1.6,2.7,1.2,0.5,0.2,1.0,2.6,6.5,17.6
Kenny Payne,26,PHI,SF,13,0,2.9,6.9,0.422,0.3,1.4,0.222,2.6,5.5,0.472,0.444,0.3,0.3,1.0,0.3,1.5,1.8,1.4,0.4,0.2,0.5,1.2,6.5,11.8
Rick Fox,23,BOS,SF,71,14,2.6,5.4,0.484,0.1,0.3,0.174,2.5,5.0,0.504,0.489,1.1,1.4,0.802,0.8,1.5,2.2,1.6,0.9,0.3,1.1,1.9,6.4,15.2
Rafael Addison,28,NJN,SF,68,15,2.7,6.0,0.443,0.1,0.5,0.206,2.6,5.5,0.464,0.451,0.8,1.0,0.814,0.7,1.3,1.9,0.8,0.3,0.2,0.9,1.8,6.3,17.1
Scott Brooks,27,HOU,PG,82,0,2.2,4.7,0.475,0.5,1.2,0.414,1.7,3.5,0.497,0.529,1.4,1.6,0.83,0.3,0.9,1.2,3.0,1.0,0.0,0.9,1.7,6.3,18.5
James Edwards,37,LAL,C,52,0,2.3,5.2,0.452,0.0,0.0,,2.3,5.2,0.452,0.452,1.6,2.3,0.712,0.6,1.3,1.9,0.8,0.2,0.1,1.0,2.3,6.3,11.9
Bob McCann,28,MIN,SF,79,7,2.5,5.2,0.488,0.0,0.0,0.0,2.5,5.2,0.49,0.488,1.2,1.9,0.625,1.2,2.4,3.6,0.9,0.6,0.7,1.0,2.6,6.3,19.4
Jud Buechler,24,GSW,SF,70,9,2.5,5.8,0.437,0.3,0.8,0.339,2.2,4.9,0.453,0.462,0.9,1.2,0.747,1.2,1.6,2.8,1.3,0.7,0.3,0.8,1.4,6.2,18.4
Doug Christie,22,LAL,SG,23,0,2.0,4.6,0.425,0.1,0.5,0.167,1.9,4.1,0.457,0.434,2.2,2.9,0.758,1.0,1.2,2.2,2.3,1.0,0.2,2.2,2.3,6.2,14.4
Kiki Vandeweghe,34,LAC,SF,41,3,2.2,5.0,0.453,0.3,0.9,0.324,2.0,4.0,0.482,0.483,1.4,1.6,0.879,0.3,0.9,1.2,0.6,0.3,0.2,0.5,1.1,6.2,12.0
Michael Cage,31,SEA,C,82,66,2.7,5.1,0.526,0.0,0.0,0.0,2.7,5.1,0.528,0.526,0.7,1.6,0.469,3.3,4.8,8.0,0.8,0.9,0.6,0.7,2.2,6.1,26.3
Pete Chilcutt,24,SAC,PF,59,9,2.8,5.8,0.485,0.0,0.0,,2.8,5.8,0.485,0.485,0.5,0.8,0.696,1.4,1.9,3.3,1.1,0.4,0.4,0.9,1.7,6.1,14.1
Negele Knight,25,PHO,PG,52,35,2.4,6.1,0.391,0.0,0.1,0.0,2.4,6.0,0.4,0.391,1.3,1.7,0.779,0.5,0.7,1.2,2.8,0.4,0.1,1.4,1.3,6.1,17.1
Eddie Lee Wilkins,30,PHI,PF,26,0,2.1,3.7,0.567,0.0,0.1,0.0,2.1,3.7,0.579,0.567,1.8,3.0,0.615,0.5,1.0,1.5,0.1,0.3,0.0,0.7,1.3,6.1,7.4
