Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Quintin Dailey,26,LAC,SG,49,5,18.9,4.1,10.0,0.407,0.0,0.2,0.1,4.1,9.8,0.414,0.408,2.4,3.2,0.768,0.7,1.0,1.7,1.6,0.9,0.2,1.4,2.3,10.6
Andrew Toney,29,PHI,SG,52,12,20.3,3.8,8.4,0.451,0.4,1.3,0.328,3.4,7.1,0.473,0.476,2.6,3.2,0.796,0.3,1.3,1.6,3.6,0.3,0.2,2.2,1.5,10.6
Michael Cooper,30,LAL,SG,82,2,27.5,3.9,9.0,0.438,1.1,2.8,0.385,2.8,6.2,0.461,0.498,1.5,1.8,0.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5
Ed Pinckney,23,PHO,SF,80,65,28.1,3.6,6.2,0.584,0.0,0.0,0.0,3.6,6.2,0.586,0.584,3.2,4.4,0.739,2.2,5.0,7.3,1.5,1.1,0.7,1.7,2.5,10.5
Mike Sanders,26,PHO,SF,82,4,20.2,4.4,8.8,0.494,0.0,0.2,0.118,4.3,8.6,0.504,0.496,1.7,2.2,0.781,1.2,2.1,3.3,1.5,0.7,0.3,1.3,2.6,10.5
Mike McGee,27,ATL,SF,76,6,18.7,4.1,8.9,0.459,1.1,3.0,0.376,3.0,5.9,0.502,0.523,1.1,1.8,0.584,0.9,1.2,2.1,2.0,0.8,0.0,1.4,2.1,10.4
Kenny Walker,22,NYK,SF,68,64,25.3,4.2,8.5,0.491,0.0,0.1,0.0,4.2,8.5,0.494,0.491,2.1,2.7,0.757,1.7,3.2,5.0,1.1,0.7,0.7,1.1,3.5,10.4
Johnny Dawkins,23,SAS,PG,81,14,20.8,4.1,9.4,0.437,0.2,0.6,0.298,4.0,8.9,0.446,0.446,1.9,2.4,0.801,0.7,1.4,2.1,3.6,0.8,0.0,1.5,1.5,10.3
Mike Evans,31,DEN,SG,81,4,19.3,4.1,9.0,0.458,0.7,2.1,0.314,3.5,6.9,0.502,0.495,1.2,1.5,0.78,0.4,1.1,1.6,2.3,1.0,0.1,1.3,1.8,10.1
Kelly Tripucka,27,UTA,SF,79,76,23.6,3.7,7.9,0.469,0.2,0.7,0.365,3.4,7.2,0.478,0.484,2.5,2.9,0.872,0.7,2.4,3.1,3.1,1.1,0.1,2.1,1.9,10.1
Cedric Maxwell,31,LAC,SF,35,31,32.3,4.3,8.3,0.519,0.0,0.0,,4.3,8.3,0.519,0.519,5.1,6.5,0.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6
Cedric Maxwell,31,HOU,SF,46,0,18.2,2.2,4.1,0.548,0.0,0.0,0.0,2.2,4.1,0.551,0.548,2.7,3.5,0.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2
Calvin Natt,30,DEN,PF,1,1,20.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,2.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,2.0,10.0
Ray Williams,32,NJN,PG,32,14,25.0,4.1,9.1,0.452,0.2,0.9,0.25,3.9,8.2,0.473,0.464,1.5,1.9,0.817,0.8,1.5,2.3,5.8,1.2,0.3,2.9,3.5,9.9
Gene Banks,27,CHI,SF,63,39,28.9,4.0,7.3,0.539,0.0,0.1,0.0,4.0,7.3,0.545,0.539,1.8,2.3,0.767,1.8,3.1,4.9,2.7,0.8,0.3,1.8,2.7,9.7
Bob Hansen,26,UTA,SG,72,72,20.2,3.8,8.3,0.453,0.2,0.6,0.356,3.6,7.7,0.46,0.466,1.9,2.5,0.76,1.2,1.7,2.8,1.4,0.6,0.1,1.1,2.0,9.7
Rickey Green,32,UTA,PG,81,80,25.8,3.7,8.0,0.467,0.1,0.2,0.368,3.6,7.7,0.47,0.473,2.1,2.6,0.827,0.5,1.5,2.0,6.7,1.4,0.0,1.6,1.3,9.6
Darryl Dawkins,30,NJN,C,6,2,17.7,3.3,5.3,0.625,0.0,0.0,,3.3,5.3,0.625,0.625,2.8,4.0,0.708,1.5,1.7,3.2,0.3,0.3,0.5,2.5,4.2,9.5
Albert King,27,NJN,SF,61,15,21.2,4.0,9.4,0.426,0.2,0.5,0.406,3.8,8.9,0.427,0.437,1.3,1.6,0.81,1.3,2.2,3.5,1.7,0.6,0.5,1.7,2.9,9.5
Blair Rasmussen,24,DEN,C,74,23,19.2,3.6,7.7,0.47,0.0,0.0,,3.6,7.7,0.47,0.47,2.3,3.1,0.732,2.5,3.8,6.3,0.8,0.3,0.8,1.1,3.0,9.5
Jeff Ruland,28,PHI,PF,5,2,23.2,3.8,5.6,0.679,0.0,0.0,,3.8,5.6,0.679,0.679,1.8,2.4,0.75,2.4,3.2,5.6,2.0,0.0,0.8,2.0,2.6,9.4
Detlef Schrempf,24,DAL,SF,81,5,21.1,3.3,6.9,0.472,0.4,0.9,0.478,2.9,6.1,0.472,0.502,2.4,3.2,0.742,1.1,2.7,3.7,2.0,0.6,0.2,1.4,2.8,9.3
Terry Tyler,30,SAC,SF,82,48,23.5,4.0,8.1,0.495,0.0,0.0,0.333,4.0,8.1,0.496,0.496,1.2,1.7,0.721,1.4,2.6,4.0,0.9,0.7,1.0,1.0,1.8,9.3
Rory White,27,LAC,SF,68,35,22.7,3.9,8.1,0.48,0.0,0.0,0.0,3.9,8.1,0.483,0.48,1.4,2.1,0.653,1.3,1.5,2.9,1.2,0.7,0.3,1.1,2.3,9.2
John Williams,20,WSB,SF,78,6,22.7,3.6,8.0,0.454,0.1,0.5,0.222,3.5,7.5,0.468,0.46,1.8,2.9,0.646,1.7,3.0,4.7,2.4,1.7,0.4,1.6,2.2,9.2
Eddie Johnson,31,SEA,SG,24,0,21.2,3.5,7.8,0.457,0.2,0.6,0.333,3.3,7.1,0.468,0.47,1.8,2.3,0.764,0.5,1.5,1.9,4.8,0.5,0.0,1.7,1.5,9.0
Larry Smith,29,GSW,PF,80,78,29.7,3.7,6.8,0.546,0.0,0.0,0.0,3.7,6.8,0.547,0.546,1.4,2.5,0.574,4.6,6.9,11.5,1.2,0.9,0.7,1.7,3.7,8.8
David Wingate,23,PHI,SG,77,9,20.9,3.4,7.8,0.43,0.2,0.7,0.25,3.2,7.1,0.447,0.441,1.9,2.6,0.741,0.9,1.1,2.0,2.0,1.2,0.2,1.7,2.2,8.8
Pat Cummings,30,NYK,PF,49,11,21.6,3.5,7.8,0.45,0.0,0.0,,3.5,7.8,0.45,0.45,1.6,2.2,0.718,2.5,3.9,6.4,0.8,0.5,0.1,1.7,3.0,8.6
Rod Higgins,27,GSW,SF,73,28,20.5,2.9,5.6,0.519,0.0,0.2,0.176,2.9,5.4,0.534,0.523,2.7,3.3,0.833,1.0,2.3,3.2,1.3,0.5,0.3,1.0,2.0,8.6
Johnny Moore,28,SAS,PG,55,27,22.4,3.6,8.1,0.442,0.4,1.4,0.278,3.2,6.7,0.477,0.467,1.0,1.3,0.8,0.6,1.2,1.8,4.5,1.5,0.1,1.9,1.8,8.6
Pearl Washington,23,NJN,PG,72,61,22.2,3.6,7.5,0.478,0.1,0.3,0.167,3.5,7.1,0.492,0.481,1.4,1.7,0.784,0.5,1.3,1.8,4.2,1.3,0.1,2.4,2.6,8.6
Sedale Threatt,25,PHI,PG,28,8,23.9,3.9,9.3,0.414,0.3,0.6,0.438,3.6,8.8,0.412,0.427,1.5,1.9,0.792,0.6,1.4,2.0,2.9,1.1,0.1,1.7,2.7,9.5
Sedale Threatt,25,CHI,PG,40,0,19.5,3.3,6.8,0.48,0.0,0.4,0.0,3.3,6.4,0.51,0.48,1.3,1.7,0.803,0.2,1.1,1.3,4.4,1.1,0.2,1.1,2.2,7.9
Frank Johnson,28,WSB,PG,18,10,22.2,3.3,7.1,0.461,0.0,0.1,0.0,3.3,7.1,0.465,0.461,1.9,2.7,0.714,0.6,1.1,1.7,3.2,1.2,0.0,1.7,1.7,8.5
Danny Schayes,27,DEN,C,76,41,20.5,2.8,5.3,0.519,0.0,0.0,,2.8,5.3,0.519,0.519,3.0,3.9,0.779,1.6,3.4,5.0,1.1,0.3,1.0,1.3,3.5,8.5
Brad Sellers,24,CHI,PF,80,17,21.9,3.5,7.6,0.455,0.0,0.1,0.2,3.4,7.5,0.46,0.457,1.6,2.2,0.728,1.9,2.7,4.7,1.3,0.6,0.9,1.1,2.4,8.5
Ennis Whatley,24,WSB,PG,73,72,24.9,3.4,7.1,0.478,0.0,0.0,0.0,3.4,7.0,0.48,0.478,1.7,2.3,0.764,0.8,1.9,2.7,5.4,1.3,0.1,1.9,2.4,8.5
James Bailey,29,NJN,PF,34,2,15.9,3.3,7.0,0.469,0.0,0.0,,3.3,7.0,0.469,0.469,1.7,2.4,0.725,1.4,2.6,4.0,0.6,0.4,0.7,1.6,3.5,8.3
Dave Corzine,30,CHI,C,82,39,27.9,3.6,7.5,0.475,0.0,0.1,0.0,3.6,7.5,0.479,0.475,1.2,1.6,0.736,2.4,4.2,6.6,2.5,0.5,1.1,1.4,2.5,8.3
Steve Harris,23,HOU,SG,74,3,15.9,3.4,8.1,0.419,0.0,0.1,0.0,3.4,8.0,0.425,0.419,1.5,1.8,0.854,1.0,1.3,2.3,1.4,0.5,0.2,1.0,1.5,8.3
Kenny Fields,24,MIL,SF,4,0,5.5,1.5,2.0,0.75,0.0,0.0,,1.5,2.0,0.75,0.75,0.3,1.3,0.2,0.0,0.5,0.5,0.3,0.3,0.0,0.3,0.8,3.3
Kenny Fields,24,LAC,SF,44,17,19.6,3.5,7.8,0.445,0.1,0.3,0.25,3.4,7.5,0.452,0.449,1.6,2.0,0.809,1.4,1.9,3.3,1.4,0.7,0.3,1.2,2.7,8.7
Wayne Cooper,30,DEN,C,69,64,22.6,3.4,7.6,0.448,0.0,0.0,0.0,3.4,7.6,0.451,0.448,1.1,1.6,0.725,2.3,4.5,6.9,1.0,0.2,1.5,1.1,3.7,8.0
Cliff Levingston,26,ATL,PF,82,10,22.5,3.1,6.0,0.506,0.0,0.0,0.0,3.1,6.0,0.509,0.506,1.9,2.6,0.731,2.7,3.8,6.5,0.5,0.6,0.8,0.9,3.2,8.0
Mark Alarie,23,DEN,PF,64,25,17.3,3.4,6.9,0.49,0.0,0.1,0.222,3.4,6.8,0.495,0.492,1.0,1.6,0.663,1.1,2.2,3.3,1.2,0.3,0.4,0.9,2.2,7.9
Randy Breuer,26,MIL,C,76,10,19.3,3.2,6.5,0.485,0.0,0.0,,3.2,6.5,0.485,0.485,1.6,2.7,0.584,1.7,2.9,4.6,0.6,0.7,0.8,1.3,3.0,7.9
Sidney Green,26,DET,PF,80,69,22.4,3.2,6.8,0.472,0.0,0.0,0.0,3.2,6.8,0.474,0.472,1.5,2.2,0.672,2.5,5.7,8.2,0.8,0.5,0.6,1.6,2.5,7.9
Joe Kleine,25,SAC,C,79,31,21.0,3.2,6.9,0.471,0.0,0.0,0.0,3.2,6.9,0.472,0.471,1.4,1.8,0.786,2.2,3.9,6.1,0.9,0.4,0.4,1.1,2.7,7.9
Maurice Lucas,34,SEA,PF,63,0,17.8,2.8,6.2,0.451,0.0,0.1,0.0,2.8,6.1,0.457,0.451,2.4,3.0,0.802,1.4,3.5,4.9,1.0,0.5,0.3,1.2,2.7,7.9
John Stockton,24,UTA,PG,82,2,22.7,2.8,5.6,0.499,0.1,0.5,0.179,2.7,5.2,0.528,0.506,2.2,2.8,0.782,0.4,1.5,1.8,8.2,2.2,0.2,2.0,2.7,7.9
Allen Leavell,29,HOU,PG,53,11,22.2,2.8,6.8,0.411,0.3,1.1,0.316,2.4,5.7,0.429,0.436,1.9,2.2,0.84,0.3,0.9,1.2,4.2,1.0,0.2,1.2,2.4,7.8
Brook Steppe,27,SAC,SG,34,7,19.6,2.8,5.9,0.477,0.1,0.3,0.333,2.7,5.6,0.484,0.485,2.1,2.6,0.83,0.6,1.2,1.8,2.4,0.5,0.1,1.6,1.6,7.8
Mark Eaton,30,UTA,C,79,79,31.7,3.0,7.4,0.4,0.0,0.0,,3.0,7.4,0.4,0.4,1.8,2.7,0.657,2.7,6.2,8.8,1.3,0.5,4.1,1.8,3.5,7.7
Rory Sparrow,28,NYK,PG,80,30,24.4,3.3,7.4,0.446,0.1,0.5,0.262,3.2,6.9,0.46,0.455,0.9,1.1,0.798,0.4,1.1,1.4,5.4,0.8,0.1,1.8,2.0,7.6
Darwin Cook,28,WSB,SG,82,2,17.3,3.2,7.6,0.426,0.0,0.3,0.087,3.2,7.3,0.439,0.428,1.0,1.3,0.796,0.6,1.2,1.8,1.8,1.2,0.2,1.2,1.7,7.5
Lancaster Gordon,24,LAC,SG,70,4,16.1,3.2,7.8,0.406,0.2,0.7,0.292,3.0,7.1,0.416,0.418,1.0,1.4,0.737,0.9,0.9,1.8,2.0,0.9,0.2,1.5,1.5,7.5
Roy Tarpley,22,DAL,PF,75,1,18.7,3.1,6.7,0.467,0.0,0.0,0.333,3.1,6.6,0.468,0.468,1.3,1.9,0.676,2.4,4.7,7.1,0.7,0.7,1.1,1.3,3.1,7.5
Earl Cureton,29,CHI,C,43,36,25.7,3.0,6.4,0.467,0.0,0.0,0.0,3.0,6.4,0.469,0.467,0.9,1.7,0.534,2.6,2.7,5.3,1.6,0.3,0.6,1.0,2.4,6.9
Earl Cureton,29,LAC,C,35,11,24.8,3.3,6.7,0.487,0.0,0.0,0.0,3.3,6.7,0.489,0.487,1.2,2.3,0.544,2.8,3.6,6.4,1.5,0.5,0.9,1.0,2.5,7.7
Leon Wood,24,NJN,PG,76,7,22.8,2.5,6.6,0.373,0.8,2.6,0.3,1.7,4.0,0.422,0.433,1.6,2.0,0.799,0.3,1.3,1.6,4.9,0.6,0.0,1.4,1.7,7.3
Michael Adams,24,WSB,PG,63,0,20.7,2.5,6.2,0.407,0.4,1.6,0.275,2.1,4.6,0.454,0.443,1.7,2.0,0.847,0.6,1.3,2.0,3.9,1.3,0.1,1.3,1.4,7.2
Kevin McKenna,28,NJN,SG,56,3,16.8,2.7,6.0,0.454,0.9,2.2,0.419,1.8,3.8,0.474,0.531,0.8,1.0,0.754,0.4,1.0,1.4,1.7,1.0,0.1,0.9,2.5,7.2
Greg Ballard,32,GSW,SF,82,7,19.3,3.0,6.9,0.44,0.2,0.5,0.375,2.8,6.4,0.445,0.453,0.8,1.1,0.747,1.2,2.9,4.1,1.3,0.6,0.2,0.9,2.0,7.1
Brad Davis,31,DAL,PG,82,6,19.3,2.4,5.3,0.456,0.4,1.3,0.302,2.0,4.0,0.506,0.493,1.8,2.1,0.86,0.3,1.1,1.4,4.5,0.8,0.1,1.4,1.9,7.0
Louis Orr,28,NYK,SF,65,8,22.2,2.6,6.0,0.427,0.0,0.1,0.2,2.5,5.9,0.43,0.428,1.9,2.6,0.727,1.6,2.0,3.6,1.7,0.7,0.3,1.1,1.9,7.0
Jerry Reynolds,24,MIL,SF,58,24,16.6,2.4,6.1,0.393,0.1,0.3,0.333,2.3,5.8,0.396,0.402,2.0,3.2,0.641,1.2,1.7,3.0,1.8,0.9,0.5,1.4,1.6,7.0
Dirk Minniefield,26,CLE,PG,11,0,11.1,1.2,3.8,0.31,0.0,0.5,0.0,1.2,3.4,0.351,0.31,0.1,0.4,0.25,0.1,0.8,0.9,1.2,0.5,0.1,1.1,0.7,2.5
Dirk Minniefield,26,HOU,PG,63,52,23.5,3.3,7.0,0.466,0.2,0.5,0.324,3.1,6.4,0.478,0.478,1.0,1.4,0.709,0.4,1.6,2.1,5.3,1.0,0.1,2.3,2.6,7.7
Mark Price,22,CLE,PG,67,0,18.2,2.6,6.3,0.408,0.3,1.0,0.329,2.2,5.3,0.424,0.435,1.4,1.7,0.833,0.5,1.3,1.7,3.0,0.6,0.1,1.6,1.1,6.9
Geoff Huston,29,LAC,PG,19,8,22.5,2.9,6.4,0.455,0.1,0.1,0.5,2.8,6.3,0.454,0.459,0.9,1.8,0.529,0.3,0.6,0.9,5.3,0.7,0.0,2.4,1.5,6.8
Spud Webb,23,ATL,PG,33,0,16.1,2.2,4.9,0.438,0.0,0.2,0.167,2.1,4.7,0.449,0.441,2.4,3.2,0.762,0.2,1.6,1.8,5.1,1.0,0.1,2.1,2.0,6.8
William Bedford,23,PHO,C,50,18,19.6,2.8,7.2,0.397,0.0,0.0,0.0,2.8,7.1,0.398,0.397,1.0,1.7,0.581,1.6,3.3,4.9,1.1,0.4,0.7,1.7,2.5,6.7
Ben Coleman,25,NJN,C,68,7,15.1,2.7,4.6,0.581,0.0,0.0,0.0,2.7,4.6,0.583,0.581,1.3,1.8,0.727,1.5,2.8,4.2,0.5,0.5,0.5,1.4,2.9,6.6
Larry Krystkowiak,22,SAS,PF,68,2,14.8,2.5,5.5,0.456,0.0,0.2,0.083,2.5,5.3,0.468,0.457,1.6,2.2,0.743,1.1,2.4,3.5,1.3,0.3,0.2,1.0,2.1,6.6
Dan Roundfield,33,WSB,PF,36,0,18.6,2.5,6.1,0.409,0.0,0.1,0.2,2.5,6.0,0.414,0.411,1.6,2.0,0.792,1.8,2.9,4.7,1.1,0.3,0.4,1.4,2.1,6.6
Al Wood,28,DAL,SG,54,0,12.2,2.2,5.7,0.39,0.1,0.5,0.28,2.1,5.3,0.4,0.402,2.0,2.6,0.784,0.7,1.0,1.7,0.6,0.4,0.2,0.6,1.5,6.6
Dennis Rodman,25,DET,SF,77,1,15.0,2.8,5.1,0.545,0.0,0.0,0.0,2.8,5.1,0.546,0.545,1.0,1.6,0.587,2.1,2.2,4.3,0.7,0.5,0.6,1.2,2.2,6.5
Mark West,26,CLE,C,78,13,17.1,2.7,4.9,0.543,0.0,0.0,0.0,2.7,4.9,0.546,0.543,1.1,2.2,0.514,1.6,2.7,4.3,0.5,0.3,1.0,1.4,2.9,6.5
Tyrone Corbin,24,SAS,SF,31,15,23.6,3.6,8.5,0.428,0.0,0.0,,3.6,8.5,0.428,0.428,1.6,2.2,0.731,1.7,2.2,3.8,2.6,1.2,0.1,1.5,2.6,8.9
Tyrone Corbin,24,CLE,SF,32,0,13.7,1.3,3.7,0.368,0.0,0.1,0.25,1.3,3.5,0.372,0.372,1.3,1.8,0.737,1.1,1.9,3.0,0.5,0.5,0.1,0.6,1.5,4.0
Clint Richardson,30,IND,SG,78,14,17.9,2.8,6.0,0.467,0.1,0.2,0.353,2.7,5.8,0.471,0.473,0.8,0.9,0.797,0.7,1.2,1.8,3.1,0.6,0.1,1.1,1.4,6.4
Otis Birdsong,31,NJN,SG,7,6,18.1,2.7,6.0,0.452,0.0,0.1,0.0,2.7,5.9,0.463,0.452,0.9,1.3,0.667,0.4,0.6,1.0,2.4,0.4,0.0,1.3,2.3,6.3
Craig Ehlo,25,CLE,SG,44,15,20.2,2.3,5.4,0.414,0.1,0.7,0.172,2.1,4.8,0.448,0.425,1.6,2.3,0.707,1.3,2.4,3.7,2.1,0.9,0.7,1.4,1.8,6.2
Steve Colter,24,CHI,PG,27,18,17.5,1.8,5.3,0.345,0.0,0.3,0.0,1.8,4.9,0.368,0.345,1.2,1.4,0.846,0.3,1.2,1.6,3.5,0.7,0.2,1.2,1.4,4.9
Steve Colter,24,PHI,PG,43,13,19.7,2.8,5.9,0.471,0.1,0.2,0.5,2.7,5.7,0.47,0.478,1.1,1.6,0.721,0.3,1.2,1.5,2.7,0.9,0.1,0.9,1.4,6.8
Keith Lee,24,CLE,PF,67,1,13.0,2.5,5.6,0.455,0.0,0.0,0.0,2.5,5.6,0.456,0.455,1.1,1.5,0.713,1.4,2.4,3.7,1.0,0.4,0.6,1.3,2.2,6.1
Rick Mahorn,28,DET,PF,63,6,20.3,2.3,5.1,0.447,0.0,0.0,,2.3,5.1,0.447,0.447,1.5,1.9,0.821,1.5,4.5,6.0,0.6,0.5,0.8,1.2,3.5,6.1
Melvin Turpin,26,CLE,C,64,1,12.5,2.6,5.7,0.462,0.0,0.0,,2.6,5.7,0.462,0.462,0.9,1.2,0.714,1.0,2.0,3.0,0.5,0.2,0.6,1.0,1.4,6.1
John Battle,24,ATL,SG,64,8,12.6,2.3,4.9,0.457,0.0,0.2,0.0,2.3,4.8,0.472,0.457,1.5,2.0,0.738,0.3,0.7,0.9,1.9,0.5,0.1,0.9,1.2,6.0
Kurt Nimphius,28,LAC,PF,38,6,21.3,3.1,6.6,0.472,0.0,0.1,0.0,3.1,6.6,0.478,0.472,1.5,2.3,0.648,1.5,2.0,3.5,0.5,0.4,1.1,1.2,3.1,7.8
Kurt Nimphius,28,DET,PF,28,5,9.9,1.3,2.8,0.462,0.0,0.0,0.0,1.3,2.8,0.468,0.462,0.9,1.1,0.75,0.8,1.1,1.9,0.3,0.1,0.5,0.6,1.4,3.4
Rafael Addison,22,PHO,SF,62,12,11.5,2.4,5.3,0.441,0.3,0.8,0.32,2.1,4.5,0.463,0.465,0.8,1.0,0.797,0.7,1.0,1.7,0.7,0.4,0.1,0.9,1.2,5.8
Ron Anderson,28,IND,SF,63,0,11.4,2.2,4.7,0.473,0.0,0.1,0.0,2.2,4.6,0.481,0.473,1.3,1.7,0.787,1.2,1.2,2.4,0.9,0.5,0.0,0.9,1.0,5.8
World B. Free,33,PHI,SG,20,2,14.3,2.0,6.2,0.317,0.1,0.5,0.222,1.9,5.7,0.325,0.325,1.8,2.4,0.766,0.3,0.7,1.0,1.5,0.3,0.2,0.9,1.3,5.8
Eddie Lee Wilkins,24,NYK,PF,24,10,18.9,2.3,5.3,0.441,0.0,0.0,0.0,2.3,5.3,0.444,0.441,1.1,2.4,0.466,1.9,2.6,4.5,0.3,0.4,0.1,1.2,2.8,5.8
Kurt Rambis,28,LAL,PF,78,10,19.4,2.1,4.0,0.521,0.0,0.0,,2.1,4.0,0.521,0.521,1.5,2.0,0.764,2.0,3.8,5.8,0.8,0.9,0.5,1.3,2.6,5.7
Jerry Sichting,30,BOS,PG,78,15,20.1,2.6,5.1,0.508,0.1,0.3,0.269,2.5,4.8,0.524,0.516,0.5,0.5,0.881,0.3,0.9,1.2,2.4,0.5,0.0,0.8,1.6,5.7
Jon Koncak,23,ATL,C,82,19,20.5,2.1,4.3,0.48,0.0,0.0,0.0,2.1,4.3,0.481,0.48,1.5,2.3,0.654,1.9,4.1,6.0,0.4,0.6,0.9,1.1,3.2,5.6
Ben McDonald,24,GSW,PF,63,34,20.4,2.6,5.7,0.456,0.0,0.1,0.125,2.6,5.6,0.463,0.457,0.4,0.6,0.632,1.0,1.9,2.9,1.3,0.4,0.1,0.7,3.2,5.6
Billy Thompson,23,LAL,SF,59,0,12.9,2.4,4.4,0.544,0.0,0.0,0.0,2.4,4.4,0.546,0.544,0.8,1.3,0.649,1.2,1.7,2.9,1.0,0.3,0.5,1.0,2.5,5.6
Grant Gondrezick,24,PHO,SG,64,1,13.1,2.1,4.7,0.45,0.1,0.3,0.235,2.0,4.4,0.463,0.457,1.2,1.7,0.701,0.7,1.0,1.7,1.3,0.4,0.1,0.9,1.4,5.5
Fred Roberts,26,BOS,PF,73,11,14.8,1.9,3.7,0.515,0.0,0.0,0.0,1.9,3.7,0.521,0.515,1.7,2.1,0.81,0.7,1.9,2.6,0.8,0.3,0.3,1.2,1.8,5.5
Kevin Duckworth,22,SAS,C,14,1,8.7,1.3,3.2,0.4,0.0,0.0,,1.3,3.2,0.4,0.4,0.6,1.0,0.643,0.9,1.3,2.2,0.4,0.4,0.2,0.3,1.9,3.2
Kevin Duckworth,22,POR,C,51,0,14.8,2.2,4.5,0.491,0.0,0.0,0.0,2.2,4.5,0.493,0.491,1.6,2.4,0.692,1.2,2.5,3.8,0.5,0.3,0.4,1.5,3.2,6.0
Tree Rollins,31,ATL,C,75,58,23.5,2.3,4.2,0.546,0.0,0.0,,2.3,4.2,0.546,0.546,0.8,1.2,0.724,2.1,4.4,6.5,0.3,0.6,1.9,0.8,3.2,5.4
Antoine Carr,25,ATL,PF,65,2,10.7,2.1,4.1,0.506,0.0,0.0,0.333,2.0,4.0,0.508,0.508,1.1,1.6,0.709,0.9,1.5,2.4,0.5,0.2,0.7,0.6,2.2,5.3
Jeff Hornacek,23,PHO,SG,80,3,19.5,2.0,4.4,0.454,0.2,0.5,0.279,1.8,3.8,0.479,0.471,1.2,1.5,0.777,0.5,1.8,2.3,4.5,0.9,0.1,1.9,1.6,5.3
Nate McMillan,22,SEA,PG,71,50,27.8,2.0,4.2,0.475,0.0,0.1,0.0,2.0,4.1,0.486,0.475,1.2,2.0,0.617,1.4,3.2,4.7,8.2,1.8,0.6,2.2,3.4,5.3
John Salley,22,DET,C,82,2,17.8,2.0,3.5,0.562,0.0,0.0,0.0,2.0,3.5,0.564,0.562,1.3,2.1,0.614,1.3,2.3,3.6,0.7,0.5,1.5,0.9,3.1,5.3
Kenny Gattison,22,PHO,PF,77,14,14.3,1.9,4.0,0.476,0.0,0.0,0.0,1.9,4.0,0.481,0.476,1.4,2.2,0.632,1.1,2.4,3.5,0.5,0.3,0.4,1.1,2.3,5.2
Junior Bridgeman,33,MIL,SF,34,4,12.3,2.3,5.0,0.462,0.0,0.2,0.167,2.3,4.9,0.473,0.465,0.5,0.6,0.8,0.4,1.1,1.5,1.0,0.3,0.1,0.4,1.5,5.1
Jerome Whitehead,30,GSW,C,73,1,12.8,2.0,4.5,0.45,0.0,0.0,0.0,2.0,4.5,0.451,0.45,1.1,1.5,0.699,1.5,2.1,3.6,0.3,0.2,0.2,0.7,2.4,5.1
Anthony Jones,24,WSB,SG,16,1,7.1,0.9,2.1,0.424,0.0,0.1,0.0,0.9,2.0,0.438,0.424,0.6,0.8,0.692,0.1,0.5,0.6,0.4,0.6,0.1,0.7,0.7,2.3
Anthony Jones,24,SAS,SF,49,3,15.2,2.4,5.9,0.412,0.1,0.4,0.368,2.3,5.5,0.415,0.424,0.8,1.1,0.788,0.8,1.1,1.9,1.3,0.7,0.4,0.8,1.4,5.8
Clark Kellogg,25,IND,PF,4,4,15.0,2.0,5.5,0.364,0.3,0.5,0.5,1.8,5.0,0.35,0.386,0.8,1.0,0.75,1.8,1.0,2.8,1.5,1.3,0.0,1.0,3.0,5.0
Johnny Newman,23,CLE,SF,59,0,10.7,1.9,4.7,0.411,0.0,0.4,0.045,1.9,4.3,0.443,0.413,1.1,1.3,0.868,0.6,0.6,1.2,0.5,0.3,0.1,0.8,1.1,5.0
Carey Scurry,24,UTA,SF,69,5,10.9,1.8,3.6,0.498,0.1,0.2,0.308,1.7,3.4,0.509,0.506,1.4,1.9,0.701,1.4,1.5,2.9,0.8,0.8,0.8,0.8,1.8,5.0
Jeff Turner,24,NJN,PF,76,22,13.2,2.0,4.3,0.465,0.0,0.0,0.0,2.0,4.3,0.466,0.465,1.0,1.4,0.731,1.1,1.5,2.6,0.8,0.4,0.2,1.1,2.6,5.0
Dell Curry,22,UTA,SG,67,0,9.5,2.1,4.9,0.426,0.3,0.9,0.283,1.8,4.0,0.459,0.452,0.4,0.6,0.789,0.4,0.7,1.2,0.9,0.4,0.1,0.7,1.3,4.9
Kyle Macy,29,IND,PG,76,0,16.4,2.2,4.5,0.481,0.2,0.6,0.304,2.0,3.9,0.508,0.501,0.4,0.5,0.829,0.3,1.2,1.5,2.6,0.8,0.1,0.8,1.8,4.9
Kevin Williams,25,SEA,SG,65,0,10.8,2.0,4.6,0.446,0.0,0.1,0.0,2.0,4.4,0.457,0.446,0.8,1.0,0.833,0.7,0.6,1.3,1.0,0.7,0.1,1.0,2.4,4.9
Danny Young,24,SEA,PG,73,26,20.3,1.8,3.9,0.458,0.4,1.1,0.367,1.4,2.9,0.493,0.509,0.8,1.0,0.831,0.3,1.2,1.5,4.8,1.0,0.0,1.2,1.0,4.8
