Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Larry Nance,31,CLE,PF,80,78,2927,20.6,0.567,0.007,0.273,8.0,19.2,13.6,13.4,1.1,4.1,8.8,22.2,6.1,3.6,9.8,0.16,2.5,1.1,3.6,4.2
Tony Campbell,28,MIN,SG,77,71,2893,16.6,0.494,0.041,0.297,6.1,7.9,6.9,12.4,2.2,1.1,10.1,28.1,2.3,1.4,3.7,0.062,1.0,-1.2,-0.2,1.3
Derek Harper,29,DAL,PG,77,77,2879,19.4,0.543,0.201,0.319,2.3,6.9,4.6,30.7,2.6,0.3,11.2,24.2,5.7,2.0,7.6,0.127,3.1,0.0,3.1,3.7
Reggie Lewis,25,BOS,SG,79,79,2878,16.2,0.54,0.011,0.279,5.0,10.3,7.9,9.6,1.7,1.7,9.7,22.2,4.5,3.0,7.5,0.124,0.6,0.1,0.7,1.9
Vernon Maxwell,25,HOU,SG,82,79,2870,13.5,0.507,0.409,0.237,1.5,7.3,4.4,15.5,2.2,0.3,11.0,22.2,2.5,3.5,5.9,0.099,0.1,0.5,0.6,1.9
Clyde Drexler,28,POR,SG,82,82,2852,22.1,0.563,0.143,0.392,8.3,12.8,10.6,25.7,2.4,1.3,12.9,25.7,8.0,4.5,12.4,0.209,5.2,1.7,6.8,6.4
Harvey Grant,25,WSB,PF,77,76,2842,16.5,0.527,0.012,0.203,6.9,14.6,10.7,11.2,1.6,1.3,8.6,21.4,3.7,3.0,6.7,0.112,0.7,-0.1,0.7,1.9
James Donaldson,33,DAL,C,82,82,2800,12.3,0.572,0.0,0.372,8.2,21.4,14.8,3.5,0.6,2.1,16.9,13.6,1.8,2.5,4.3,0.074,-1.3,-0.7,-1.9,0.0
Brian Shaw,24,BOS,PG,79,79,2772,15.5,0.519,0.029,0.264,4.5,9.8,7.4,28.1,1.8,0.7,17.5,19.3,3.2,2.7,5.9,0.102,1.0,0.1,1.1,2.2
Kevin Johnson,24,PHO,PG,77,76,2772,23.7,0.604,0.038,0.538,2.2,8.1,5.3,40.7,2.8,0.2,16.0,24.8,9.5,3.3,12.7,0.22,5.5,1.1,6.6,6.0
Craig Ehlo,29,CLE,SG,82,68,2766,12.0,0.498,0.193,0.181,6.0,10.3,8.1,19.5,2.2,0.7,16.1,15.7,0.9,2.4,3.4,0.058,-0.9,0.6,-0.4,1.1
Dennis Rodman,29,DET,SF,82,77,2747,13.9,0.525,0.054,0.314,15.0,27.8,21.3,4.4,1.2,1.3,12.9,11.7,3.4,5.2,8.7,0.151,-0.1,0.7,0.6,1.8
Charles Oakley,27,NYK,PF,76,74,2739,13.6,0.585,0.003,0.513,13.1,25.2,19.3,10.4,1.1,0.4,22.8,15.0,2.6,3.6,6.2,0.109,-0.8,-0.2,-1.0,0.7
Jeff Hornacek,27,PHO,SG,80,77,2733,17.8,0.587,0.139,0.213,3.1,9.4,6.4,21.2,1.9,0.3,10.2,19.1,6.9,2.8,9.7,0.171,2.6,0.7,3.3,3.7
Jay Humphries,28,MIL,PG,80,80,2726,17.4,0.57,0.168,0.249,2.4,7.3,4.8,29.7,2.4,0.2,12.4,19.1,6.3,2.3,8.6,0.152,2.1,0.0,2.1,2.9
Scott Skiles,26,ORL,PG,79,66,2714,17.8,0.563,0.219,0.363,2.2,8.8,5.4,36.7,1.6,0.1,17.3,21.8,5.5,1.5,7.0,0.124,2.8,-0.9,1.9,2.7
Kevin Gamble,25,BOS,SF,82,76,2706,16.3,0.62,0.008,0.243,3.8,6.9,5.4,13.0,1.8,0.7,12.5,18.4,6.0,2.3,8.3,0.147,0.9,0.3,1.2,2.2
Charles Smith,25,LAC,SF,74,74,2703,17.6,0.536,0.006,0.414,8.5,15.9,12.1,7.6,1.4,3.2,10.7,23.2,3.8,3.6,7.4,0.131,0.5,0.6,1.1,2.1
Kenny Smith,25,HOU,PG,78,78,2699,18.3,0.599,0.135,0.339,1.4,5.0,3.2,30.9,1.9,0.2,17.1,21.2,6.2,2.8,9.0,0.161,2.8,0.1,2.9,3.3
Bill Laimbeer,33,DET,C,82,81,2668,14.2,0.536,0.161,0.189,7.4,24.2,15.8,8.8,0.7,1.3,10.4,15.5,3.6,4.4,8.0,0.144,0.2,1.3,1.5,2.3
Terry Porter,27,POR,PG,81,81,2665,21.7,0.632,0.332,0.359,2.2,9.4,5.9,34.0,2.8,0.3,14.7,19.6,9.2,3.9,13.0,0.235,5.6,1.8,7.4,6.2
Glen Rice,23,MIA,SF,77,77,2646,14.1,0.522,0.154,0.175,3.5,12.7,8.1,11.5,1.8,0.6,11.4,22.4,1.9,2.5,4.4,0.08,-0.1,-0.4,-0.5,1.0
Armen Gilliam,26,CHH,PF,25,25,949,17.6,0.566,0.0,0.337,10.1,18.4,14.2,4.6,1.8,1.4,12.8,22.5,1.1,0.9,2.0,0.102,0.8,-1.1,-0.3,0.4
Armen Gilliam,26,PHI,PF,50,50,1695,14.3,0.527,0.003,0.324,9.1,14.9,12.1,7.1,1.0,1.1,13.4,21.1,1.1,1.4,2.6,0.072,-1.0,-1.7,-2.7,-0.3
Horace Grant,25,CHI,PF,78,76,2641,17.6,0.585,0.008,0.378,12.0,17.3,14.7,8.8,1.8,1.6,9.7,15.3,6.6,3.8,10.3,0.188,2.2,0.3,2.5,3.0
Xavier McDaniel,27,SEA,SF,15,15,529,17.3,0.51,0.01,0.238,8.0,10.3,9.2,11.6,2.5,0.5,11.1,28.6,0.4,0.5,0.9,0.082,1.6,-0.8,0.8,0.4
Xavier McDaniel,27,PHO,SF,66,64,2105,14.7,0.532,0.006,0.221,7.5,16.8,12.4,10.2,1.1,1.1,12.8,21.8,1.7,2.5,4.2,0.096,-0.5,-0.3,-0.9,0.6
Detlef Schrempf,28,IND,PF,82,3,2632,18.6,0.618,0.048,0.649,8.0,20.3,14.4,16.2,1.1,0.5,14.1,19.8,7.4,1.6,9.0,0.165,2.8,-0.8,2.0,2.6
Byron Scott,29,LAL,SG,82,82,2630,14.2,0.534,0.208,0.141,2.5,8.1,5.4,10.3,1.8,0.5,7.1,19.9,3.6,2.9,6.6,0.12,0.3,0.6,0.9,2.0
Derrick Coleman,23,NJN,PF,74,68,2602,17.6,0.527,0.035,0.402,10.4,20.5,15.3,9.8,1.3,2.2,14.4,23.3,2.4,3.4,5.8,0.108,0.7,-0.3,0.4,1.5
Alvin Robertson,28,MIL,SG,81,81,2598,18.6,0.538,0.07,0.291,8.6,12.5,10.5,25.4,4.7,0.4,17.2,20.3,3.4,4.3,7.7,0.142,1.6,2.8,4.4,4.2
Willie Anderson,24,SAS,SG,75,75,2592,13.0,0.499,0.035,0.215,3.1,11.5,7.5,20.2,1.5,1.1,13.3,20.1,1.3,3.5,4.8,0.089,-0.9,1.0,0.1,1.4
Doc Rivers,29,ATL,PG,79,79,2586,16.2,0.527,0.257,0.257,1.9,9.0,5.3,19.5,2.8,1.1,9.9,20.1,4.1,2.2,6.3,0.116,1.0,1.0,1.9,2.6
Mookie Blaylock,23,NJN,PG,72,70,2585,13.1,0.455,0.088,0.169,2.6,7.7,5.1,25.5,3.2,0.9,15.6,20.6,-0.7,2.9,2.1,0.04,-1.7,1.0,-0.7,0.9
Buck Williams,30,POR,PF,80,80,2582,14.3,0.639,0.0,0.518,9.8,22.2,16.1,4.9,0.9,1.1,15.8,13.7,4.6,3.9,8.5,0.158,0.2,0.3,0.5,1.6
Mark Eaton,34,UTA,C,80,80,2580,9.5,0.599,0.0,0.384,8.9,20.8,15.2,2.6,0.8,4.5,22.5,7.6,1.2,4.3,5.5,0.103,-2.6,2.0,-0.6,0.9
Chuck Person,26,IND,SF,80,79,2566,16.1,0.553,0.165,0.186,5.6,12.8,9.3,14.7,1.1,0.4,12.1,24.8,3.1,0.8,3.9,0.073,1.7,-2.4,-0.7,0.8
Sherman Douglas,24,MIA,PG,73,73,2562,18.0,0.546,0.029,0.392,3.3,5.8,4.6,39.2,2.3,0.1,17.9,24.0,3.5,1.9,5.4,0.1,2.4,-0.6,1.8,2.5
Rodney McCray,29,DAL,PF,74,68,2561,14.6,0.551,0.057,0.292,6.8,18.1,12.5,14.7,1.4,1.2,14.4,15.5,3.1,2.3,5.3,0.1,0.4,0.6,1.0,1.9
Chris Morris,25,NJN,SF,79,68,2553,14.7,0.487,0.186,0.254,8.3,13.3,10.7,12.8,2.6,2.2,13.5,19.5,1.2,3.4,4.5,0.085,-0.1,1.1,1.0,1.9
Antoine Carr,29,SAC,PF,77,48,2527,18.3,0.554,0.002,0.317,7.1,11.9,9.4,14.1,0.9,2.5,10.9,27.2,3.6,1.8,5.4,0.103,1.6,-0.8,0.8,1.8
Grant Long,24,MIA,PF,80,66,2514,12.2,0.554,0.011,0.41,9.8,15.5,12.6,9.7,2.3,1.0,19.1,13.3,2.0,3.0,5.0,0.095,-1.4,1.1,-0.3,1.1
Kevin Duckworth,26,POR,C,81,81,2511,12.7,0.525,0.002,0.287,7.9,15.4,11.7,5.1,0.6,0.8,13.2,22.8,1.3,3.0,4.3,0.082,-1.9,-1.4,-3.3,-0.8
Sam Perkins,29,LAL,PF,73,66,2504,14.8,0.567,0.086,0.375,8.1,16.5,12.5,6.2,1.3,1.8,10.6,16.9,4.4,3.6,8.0,0.153,0.0,0.9,0.9,1.9
Derrick McKey,24,SEA,SF,73,55,2503,15.7,0.575,0.022,0.328,8.1,12.2,10.1,9.6,1.8,1.5,14.0,18.9,4.3,2.1,6.4,0.123,1.3,-0.2,1.1,1.9
Charles Barkley,27,PHI,SF,67,67,2498,28.9,0.635,0.133,0.564,11.8,18.6,15.3,20.6,2.2,0.8,12.6,29.1,10.3,3.1,13.4,0.258,8.3,1.0,9.3,7.0
Thurl Bailey,29,UTA,PF,82,22,2486,12.5,0.513,0.003,0.311,5.1,13.6,9.6,7.7,1.1,2.3,11.6,20.0,0.6,3.1,3.7,0.072,-1.4,0.0,-1.4,0.4
Johnny Newman,27,CHH,SF,81,81,2477,15.1,0.559,0.083,0.468,4.2,7.6,5.9,11.9,2.0,0.4,13.4,24.3,2.8,1.3,4.1,0.08,-0.2,-0.8,-1.0,0.7
Tom Chambers,31,PHO,PF,76,75,2475,16.2,0.513,0.057,0.361,4.8,16.2,10.8,11.5,1.2,1.2,10.7,27.2,2.4,3.0,5.4,0.105,-0.1,-0.8,-0.9,0.7
J.R. Reid,22,CHH,C,80,80,2467,10.8,0.508,0.003,0.335,7.0,16.7,11.7,5.3,1.7,1.2,14.7,18.0,-0.3,2.1,1.8,0.034,-3.1,-0.6,-3.7,-1.1
Jeff Malone,29,UTA,SG,69,69,2466,14.4,0.56,0.006,0.244,1.8,7.6,4.9,9.7,1.0,0.2,8.6,22.5,3.1,2.0,5.1,0.1,-0.8,-1.1,-2.0,0.0
Shawn Kemp,21,SEA,PF,81,66,2442,17.6,0.551,0.013,0.48,12.9,20.5,16.6,8.5,1.6,3.3,15.5,22.4,3.1,3.0,6.1,0.121,0.1,-0.2,0.0,1.2
Robert Parish,37,BOS,C,81,81,2441,20.6,0.637,0.001,0.381,13.4,24.4,19.3,3.7,1.3,2.4,13.9,19.0,6.1,3.9,10.0,0.198,2.4,-0.3,2.2,2.6
Rick Mahorn,32,PHI,C,80,74,2439,11.8,0.535,0.016,0.429,7.1,21.2,14.3,6.8,1.6,1.4,16.0,14.2,1.3,3.1,4.4,0.086,-2.3,0.6,-1.7,0.1
Kiki Vandeweghe,32,NYK,SF,75,72,2420,14.4,0.582,0.152,0.311,3.8,4.7,4.3,7.1,0.9,0.2,9.3,20.9,4.5,1.1,5.7,0.112,0.9,-1.8,-0.8,0.7
Bernard King,34,WSB,SF,64,64,2401,19.1,0.527,0.024,0.321,5.2,9.4,7.3,21.8,1.1,0.4,12.9,34.4,1.9,1.6,3.5,0.07,2.8,-1.7,1.1,1.8
Vinnie Johnson,34,DET,SG,82,28,2390,12.8,0.466,0.036,0.223,5.2,8.2,6.7,17.8,1.6,0.4,10.3,21.0,1.0,2.8,3.8,0.077,-0.9,0.6,-0.2,1.1
Rory Sparrow,32,SAC,PG,80,74,2375,12.4,0.524,0.103,0.11,2.1,6.9,4.4,24.3,1.8,0.4,13.7,16.9,1.5,1.3,2.8,0.057,-1.1,-0.4,-1.5,0.3
Kevin Willis,28,ATL,PF,80,80,2373,15.3,0.533,0.011,0.27,11.5,21.2,16.2,6.3,1.2,1.0,13.4,19.8,2.3,2.0,4.4,0.089,-0.3,-1.5,-1.8,0.1
Jerome Kersey,28,POR,SF,73,72,2359,15.6,0.526,0.015,0.369,8.0,14.5,11.3,13.4,2.0,2.0,12.6,20.3,2.9,3.8,6.7,0.136,0.4,1.4,1.9,2.3
Michael Adams,28,DEN,PG,66,66,2346,22.3,0.53,0.397,0.372,2.1,8.8,5.2,39.4,2.6,0.1,12.7,28.5,5.8,0.4,6.3,0.128,6.0,-0.7,5.3,4.3
Ron Anderson,32,PHI,SF,82,13,2340,15.5,0.524,0.041,0.188,5.0,12.4,8.8,8.2,1.4,0.3,8.1,23.2,2.3,1.8,4.1,0.085,-0.2,-1.4,-1.6,0.2
Dennis Scott,22,ORL,SG,82,73,2336,13.0,0.504,0.282,0.172,2.8,8.3,5.5,9.3,1.3,0.6,9.1,24.4,1.4,1.2,2.6,0.054,-0.2,-1.3,-1.5,0.3
Blair Rasmussen,28,DEN,C,70,69,2325,11.7,0.473,0.006,0.105,6.3,22.9,13.8,3.7,0.9,3.0,8.0,15.3,0.6,1.1,1.7,0.036,-3.0,-1.3,-4.3,-1.3
Vlade Divac,22,LAL,C,82,81,2310,17.7,0.606,0.022,0.438,10.8,22.2,16.7,5.8,2.3,3.3,16.1,17.1,3.6,4.8,8.3,0.173,0.2,2.1,2.3,2.5
Ken Norman,26,LAC,SF,70,45,2309,16.4,0.526,0.031,0.265,8.1,15.2,11.6,10.9,1.3,1.6,10.7,22.8,2.2,2.6,4.8,0.1,0.8,-0.2,0.5,1.5
Darrell Walker,29,WSB,PG,71,65,2305,12.4,0.459,0.017,0.288,6.6,17.0,11.8,26.4,1.7,0.8,20.3,13.7,0.3,2.6,2.9,0.061,-1.1,1.3,0.2,1.3
Muggsy Bogues,26,CHH,PG,81,46,2299,15.4,0.497,0.023,0.206,2.8,8.1,5.4,40.2,2.9,0.1,17.4,12.8,3.1,1.7,4.8,0.1,0.7,0.5,1.2,1.8
Dan Majerle,25,PHO,SF,77,7,2281,16.9,0.552,0.105,0.363,8.5,11.4,10.0,12.9,2.2,1.0,10.7,19.1,4.4,2.8,7.2,0.152,2.0,0.7,2.7,2.7
Buck Johnson,27,HOU,SF,73,70,2279,12.9,0.512,0.017,0.247,5.1,10.3,7.7,9.2,1.7,1.2,11.2,19.7,1.6,3.0,4.6,0.097,-1.5,0.7,-0.8,0.7
Larry Bird,34,BOS,SF,60,60,2277,19.7,0.53,0.195,0.18,2.8,20.4,12.3,25.9,2.3,1.5,14.6,23.7,3.0,3.6,6.6,0.14,2.9,1.7,4.6,3.8
Bill Cartwright,33,CHI,C,79,79,2273,11.5,0.522,0.0,0.274,8.8,16.3,12.6,7.1,0.7,0.4,13.4,15.8,1.9,2.3,4.2,0.089,-1.2,-1.4,-2.6,-0.4
Rickey Green,36,PHI,PG,79,75,2248,13.1,0.506,0.05,0.195,1.7,5.1,3.4,27.4,1.3,0.2,12.1,17.3,2.3,1.0,3.3,0.07,-0.6,-1.5,-2.0,0.0
Gary Payton,22,SEA,PG,82,82,2244,13.2,0.476,0.023,0.169,5.7,7.3,6.5,30.8,3.7,0.4,22.6,14.9,1.0,2.4,3.4,0.073,-0.5,1.3,0.8,1.6
Benoit Benjamin,26,LAC,C,39,38,1337,15.2,0.539,0.0,0.363,7.5,30.7,18.9,8.1,0.9,4.1,20.4,20.6,-0.5,2.4,1.9,0.068,-2.1,1.1,-1.0,0.3
Benoit Benjamin,26,SEA,C,31,27,899,15.1,0.544,0.0,0.403,8.1,25.9,16.9,7.1,1.6,3.9,20.8,21.8,-0.2,1.3,1.1,0.059,-1.6,0.3,-1.2,0.2
Danny Schayes,31,MIL,C,82,38,2228,14.8,0.587,0.008,0.549,9.1,19.7,14.3,6.2,1.2,1.8,12.5,16.3,4.3,2.6,6.8,0.147,-0.2,-0.4,-0.6,0.8
Greg Kite,29,ORL,C,82,82,2225,7.4,0.504,0.0,0.364,9.0,20.1,14.4,3.5,0.5,2.2,20.6,9.0,0.0,2.0,2.0,0.043,-3.8,0.3,-3.5,-0.8
Spud Webb,27,ATL,PG,75,64,2197,16.6,0.545,0.209,0.331,2.0,6.8,4.3,27.7,2.6,0.2,13.7,20.0,4.0,1.4,5.4,0.118,1.3,-0.2,1.1,1.7
Danny Manning,24,LAC,PF,73,47,2197,16.9,0.557,0.003,0.338,8.1,12.8,10.4,13.9,2.6,1.7,15.3,22.7,2.2,3.0,5.2,0.113,0.7,1.4,2.0,2.2
Mike Gminski,31,PHI,C,30,29,791,12.7,0.436,0.028,0.222,10.3,18.1,14.3,6.1,1.0,2.5,9.0,18.9,-0.1,0.9,0.7,0.045,-1.4,-1.0,-2.4,-0.1
Mike Gminski,31,CHH,C,50,50,1405,14.7,0.505,0.011,0.181,9.2,22.4,15.6,6.5,0.8,1.0,8.7,18.8,1.0,1.1,2.1,0.073,0.3,-1.7,-1.4,0.2
Terry Cummings,29,SAS,PF,67,62,2195,16.3,0.514,0.032,0.231,10.3,15.6,13.1,11.3,1.4,0.8,10.3,24.2,2.3,3.2,5.6,0.122,0.5,-0.3,0.2,1.2
Rony Seikaly,25,MIA,C,64,59,2171,15.2,0.522,0.007,0.507,10.5,26.3,18.3,6.8,1.1,2.4,16.9,22.7,0.0,3.1,3.0,0.067,-1.4,-0.3,-1.7,0.1
Ricky Pierce,31,MIL,SG,46,0,1327,22.7,0.605,0.129,0.432,3.3,7.3,5.3,12.7,1.4,0.5,9.8,30.7,4.5,0.9,5.3,0.192,5.3,-1.6,3.7,1.9
Ricky Pierce,31,SEA,SG,32,2,840,18.3,0.554,0.053,0.367,4.2,6.3,5.3,13.4,1.3,0.2,9.6,28.0,2.2,0.3,2.5,0.145,2.2,-2.1,0.1,0.4
A.C. Green,27,LAL,PF,82,21,2164,13.8,0.556,0.101,0.557,11.3,16.2,13.8,4.5,1.4,0.6,12.8,15.6,3.2,2.9,6.1,0.135,0.1,-0.2,0.0,1.1
Gerald Wilkins,27,NYK,SG,68,56,2164,13.3,0.524,0.053,0.256,4.2,6.7,5.5,19.5,1.9,0.6,15.3,21.3,1.2,1.8,3.0,0.066,-0.8,-0.2,-1.0,0.5
Maurice Cheeks,34,NYK,PG,76,64,2147,14.2,0.548,0.041,0.267,1.2,7.9,4.6,28.3,3.0,0.3,16.7,13.2,2.8,2.4,5.2,0.117,-0.4,1.7,1.3,1.7
Travis Mays,22,SAC,PG,64,55,2145,12.3,0.526,0.272,0.457,2.8,6.7,4.7,18.3,1.9,0.3,15.5,21.0,0.8,1.3,2.1,0.047,-0.8,-1.1,-1.9,0.0
Michael Cage,29,SEA,C,82,55,2141,12.0,0.528,0.007,0.252,9.8,21.6,15.6,5.4,2.0,1.8,14.4,11.3,1.7,2.7,4.3,0.097,-0.7,0.5,-0.2,0.9
Fred Roberts,30,MIL,PF,82,82,2114,13.4,0.583,0.037,0.312,5.9,10.0,7.9,9.5,1.5,0.9,15.1,18.2,2.5,1.7,4.2,0.096,-0.2,-0.9,-1.1,0.5
Gary Grant,25,LAC,PG,68,65,2105,12.1,0.476,0.066,0.126,3.5,7.3,5.3,38.2,2.4,0.3,25.3,16.0,-0.4,2.1,1.7,0.038,-1.3,-0.2,-1.5,0.2
Rex Chapman,23,CHH,PG,70,68,2100,15.1,0.527,0.161,0.306,2.4,8.2,5.2,18.8,1.7,0.5,11.1,23.9,2.0,1.0,3.0,0.069,0.4,-0.9,-0.5,0.8
Felton Spencer,23,MIN,C,81,46,2099,13.8,0.581,0.003,0.661,14.1,21.8,17.7,1.6,1.2,3.7,13.5,11.7,3.5,2.1,5.6,0.128,-2.3,-0.4,-2.6,-0.3
Olden Polynice,26,SEA,C,48,0,960,15.2,0.562,0.0,0.376,14.0,19.7,16.8,2.4,1.4,1.3,13.0,17.8,1.3,0.9,2.3,0.113,0.3,-1.8,-1.5,0.1
Olden Polynice,26,LAC,C,31,30,1132,12.9,0.592,0.004,0.529,9.9,17.1,13.5,3.2,0.7,0.7,9.8,12.8,1.8,1.1,2.9,0.123,-0.7,-0.5,-1.1,0.3
Eddie Johnson,31,PHO,SG,15,0,312,14.5,0.511,0.113,0.156,5.9,10.0,8.1,8.7,1.4,0.4,10.8,29.1,0.0,0.3,0.3,0.051,-1.0,-2.2,-3.2,-0.1
Eddie Johnson,31,SEA,SG,66,27,1773,18.4,0.555,0.106,0.244,6.1,9.2,7.6,8.5,1.4,0.3,8.6,26.9,4.2,0.9,5.2,0.14,2.4,-2.1,0.2,1.0
Rod Strickland,24,SAS,PG,58,56,2076,16.2,0.538,0.051,0.324,3.2,8.2,5.8,31.5,2.7,0.3,17.3,18.1,2.7,3.1,5.7,0.132,1.1,1.3,2.4,2.3
Kevin McHale,33,BOS,PF,68,10,2067,21.2,0.606,0.041,0.302,8.4,16.5,12.8,8.8,0.6,4.0,11.9,23.9,5.3,2.6,7.9,0.182,2.6,0.5,3.1,2.7
Sedale Threatt,29,SEA,PG,80,57,2066,15.5,0.556,0.042,0.207,1.4,4.3,2.9,19.7,2.7,0.3,13.2,21.3,3.1,1.4,4.6,0.106,0.2,0.0,0.3,1.2
Hakeem Olajuwon,28,HOU,C,56,50,2062,24.3,0.549,0.004,0.289,11.4,28.3,19.9,10.2,2.9,6.4,13.9,25.0,2.9,5.7,8.6,0.201,2.1,4.0,6.2,4.3
Haywoode Workman,25,WSB,PG,73,56,2034,11.5,0.507,0.097,0.258,2.7,10.3,6.5,23.5,2.1,0.2,19.1,14.5,0.6,1.9,2.5,0.058,-2.3,0.7,-1.6,0.2
Rod Higgins,31,GSW,SF,82,9,2024,13.4,0.589,0.394,0.404,5.9,13.3,9.6,7.2,1.2,1.1,9.0,14.3,4.2,1.2,5.3,0.127,1.3,-0.6,0.7,1.4
Mark Aguirre,31,DET,SF,78,13,2006,16.7,0.526,0.086,0.349,7.6,13.7,10.7,11.6,1.2,0.6,10.9,25.7,2.8,2.7,5.5,0.132,1.2,0.2,1.4,1.7
