Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Tim McCormick,24,PHI,C,81,79,2817,12.9,0.593,0.006,0.486,7.5,17.2,12.5,5.8,0.6,1.3,14.9,15.3,3.7,2.4,6.0,0.102,-0.8,-0.9,-1.7,0.2
Terry Cummings,25,MIL,PF,82,77,2770,20.5,0.536,0.002,0.264,8.5,19.8,14.1,13.5,2.2,1.8,9.8,26.1,4.1,4.7,8.8,0.152,2.5,0.8,3.3,3.7
Jeff Malone,25,WSB,SG,80,79,2763,17.0,0.518,0.017,0.282,1.9,6.6,4.2,17.9,1.3,0.3,9.7,27.3,3.8,1.8,5.6,0.097,1.3,-1.3,-0.1,1.4
Steve Stipanovich,26,IND,C,81,81,2761,15.9,0.582,0.005,0.483,7.1,19.6,13.3,9.0,1.9,2.1,12.4,15.9,4.6,4.4,9.0,0.156,0.2,1.6,1.8,2.6
Hakeem Olajuwon,24,HOU,C,75,75,2760,23.8,0.554,0.004,0.428,12.7,21.3,17.1,12.6,2.4,5.3,12.6,26.8,4.9,6.0,10.9,0.189,3.1,2.7,5.8,5.4
Rolando Blackman,27,DAL,SG,80,80,2758,18.1,0.569,0.012,0.375,3.8,7.0,5.5,14.2,1.1,0.4,10.6,24.3,6.5,1.5,8.0,0.14,2.2,-1.1,1.0,2.1
Gerald Wilkins,23,NYK,SG,80,73,2758,16.2,0.527,0.057,0.257,4.8,7.1,6.0,21.0,1.6,0.4,12.9,25.2,2.3,1.0,3.3,0.057,1.5,-1.5,0.0,1.4
Charles Barkley,23,PHI,PF,68,62,2740,25.1,0.66,0.111,0.602,16.7,24.8,20.8,19.0,2.1,2.2,21.4,23.1,7.7,4.3,12.0,0.21,5.4,1.3,6.7,6.0
Adrian Dantley,31,DET,SF,81,81,2736,18.6,0.614,0.005,0.59,4.2,8.7,6.5,8.8,1.1,0.1,11.3,23.7,7.8,2.5,10.3,0.181,2.4,-0.3,2.1,2.9
Byron Scott,25,LAL,SG,82,82,2729,16.0,0.561,0.131,0.221,2.8,8.5,5.8,13.8,2.2,0.4,10.4,20.6,4.8,2.9,7.7,0.136,0.9,0.2,1.1,2.1
Joe Barry Carroll,28,GSW,C,81,81,2724,18.4,0.521,0.0,0.296,6.9,16.9,11.8,12.3,1.6,2.6,12.0,27.8,2.1,2.6,4.6,0.082,0.9,-0.2,0.7,1.8
Terry Porter,23,POR,PG,80,80,2714,16.2,0.57,0.078,0.434,3.0,10.8,6.9,33.6,2.7,0.2,21.8,17.0,4.0,2.8,6.8,0.12,1.4,0.5,1.9,2.7
Hot Rod Williams,24,CLE,PF,80,80,2714,16.2,0.544,0.001,0.446,8.8,16.1,12.5,8.3,1.0,3.4,11.5,17.9,3.8,3.7,7.5,0.132,0.5,0.9,1.4,2.3
Alvin Robertson,24,SAS,SG,81,78,2697,18.5,0.51,0.038,0.256,7.3,10.1,8.7,23.2,4.6,0.7,14.7,24.5,1.8,3.4,5.3,0.094,0.9,2.1,3.0,3.4
Brad Daugherty,21,CLE,C,80,80,2695,15.6,0.579,0.0,0.443,6.1,19.8,12.9,16.9,0.9,1.3,18.7,19.8,2.6,3.5,6.0,0.107,0.2,0.7,0.8,1.9
John Paxson,26,CHI,PG,82,64,2689,12.8,0.547,0.177,0.165,0.9,5.0,2.9,24.5,1.2,0.2,11.0,15.0,4.4,1.6,6.0,0.106,-0.4,-1.0,-1.4,0.4
Sam Perkins,25,DAL,PF,80,80,2687,15.9,0.545,0.056,0.309,8.1,16.5,12.4,7.4,1.9,1.6,10.8,18.5,4.2,3.3,7.5,0.134,0.6,0.6,1.2,2.2
Mark Aguirre,27,DAL,SF,80,80,2663,22.1,0.56,0.094,0.35,7.5,9.8,8.7,15.7,1.5,0.6,10.6,31.3,6.8,2.1,8.9,0.16,4.1,-1.1,3.1,3.4
Walter Davis,32,PHO,SG,79,79,2646,19.3,0.562,0.053,0.22,3.9,6.4,5.2,22.7,1.7,0.1,12.0,28.9,4.5,1.2,5.8,0.105,2.8,-1.5,1.4,2.2
Orlando Woolridge,27,NJN,SF,75,53,2638,17.6,0.59,0.007,0.529,5.0,10.6,7.8,15.5,1.0,1.9,13.9,23.4,5.3,1.6,6.8,0.124,2.6,-0.5,2.1,2.7
Kevin Willis,24,ATL,PF,81,81,2626,17.4,0.57,0.004,0.319,13.3,21.6,17.5,3.5,1.2,1.4,13.1,20.6,4.4,4.2,8.6,0.156,0.8,-0.5,0.3,1.5
Maurice Cheeks,30,PHI,PG,68,68,2624,18.3,0.579,0.022,0.371,2.1,7.2,4.7,30.1,3.4,0.3,15.9,17.4,5.2,2.7,7.9,0.145,2.1,1.0,3.2,3.4
Robert Reid,31,HOU,SG,75,63,2594,11.4,0.475,0.161,0.176,2.0,10.1,6.1,17.4,1.4,0.5,8.8,18.7,1.3,2.8,4.1,0.076,-1.7,0.2,-1.5,0.3
Doc Rivers,25,ATL,PG,82,82,2590,19.9,0.553,0.028,0.582,3.5,9.0,6.2,43.0,3.3,0.7,18.6,18.6,6.4,3.9,10.3,0.191,3.6,2.4,6.0,5.3
Dave Greenwood,29,SAS,PF,79,78,2587,15.2,0.58,0.009,0.469,10.5,23.4,16.7,12.0,1.3,1.1,16.9,14.8,3.8,2.4,6.2,0.115,0.0,0.0,0.0,1.3
Jay Humphries,24,PHO,PG,82,82,2579,14.2,0.532,0.036,0.345,2.8,8.5,5.7,32.2,2.0,0.2,18.4,16.7,2.9,1.6,4.5,0.084,-0.2,-0.5,-0.7,0.8
Larry Nance,27,PHO,PF,69,67,2569,22.2,0.607,0.005,0.464,8.4,17.6,13.1,13.5,1.6,3.3,10.4,22.6,7.3,2.8,10.2,0.19,3.9,1.1,5.0,4.5
Derek Harper,25,DAL,PG,77,76,2556,20.0,0.561,0.213,0.236,2.2,6.1,4.2,33.6,3.1,0.6,11.2,19.6,6.8,2.6,9.4,0.177,4.0,1.2,5.2,4.6
Vern Fleming,24,IND,PG,82,82,2549,15.8,0.57,0.014,0.415,4.6,9.8,7.2,25.7,2.1,0.4,16.3,16.8,4.0,2.9,7.0,0.131,0.9,1.0,1.9,2.5
Jack Sikma,31,MIL,C,82,82,2536,16.0,0.533,0.002,0.372,9.0,27.3,18.0,11.1,1.7,2.2,14.0,18.4,2.7,4.7,7.4,0.141,-0.1,1.2,1.1,2.0
Herb Williams,28,IND,PF,74,67,2526,14.1,0.521,0.01,0.286,6.1,17.6,11.7,10.0,1.1,2.2,12.1,19.9,1.3,3.4,4.7,0.09,-0.7,0.6,-0.2,1.1
Mark Eaton,30,UTA,C,79,79,2505,11.1,0.448,0.0,0.364,8.7,20.4,14.5,5.3,0.8,7.4,17.3,13.0,-1.5,5.0,3.6,0.068,-3.8,3.1,-0.7,0.8
Ricky Pierce,27,MIL,SG,79,31,2505,18.5,0.606,0.026,0.409,5.1,6.7,5.9,8.9,1.2,0.6,8.6,22.7,7.3,2.1,9.4,0.18,2.7,-0.7,2.0,2.5
Danny Ainge,27,BOS,SG,71,66,2499,15.2,0.574,0.227,0.195,2.4,8.0,5.4,21.2,2.0,0.3,13.3,18.0,4.1,2.5,6.7,0.128,1.0,0.3,1.2,2.0
Roy Hinson,25,PHI,SF,76,58,2489,13.5,0.54,0.001,0.437,7.1,15.2,11.3,3.5,0.9,3.8,13.2,19.1,1.9,2.6,4.5,0.087,-1.9,-0.2,-2.2,-0.1
Moses Malone,31,WSB,C,73,70,2488,23.8,0.545,0.008,0.528,14.2,21.0,17.6,7.9,1.1,2.1,11.1,29.3,6.0,3.4,9.4,0.182,4.3,-1.5,2.8,3.0
Eddie Johnson,27,SAC,SF,81,30,2457,16.2,0.523,0.09,0.246,6.5,9.3,7.9,15.9,0.8,0.4,10.1,26.2,3.6,0.7,4.3,0.084,1.3,-2.0,-0.7,0.9
Kareem Abdul-Jabbar,39,LAL,C,78,78,2441,17.9,0.597,0.003,0.345,7.4,15.8,11.9,11.6,0.9,2.2,14.0,22.1,4.5,3.0,7.5,0.148,1.4,0.1,1.6,2.2
Joe Dumars,23,DET,SG,79,75,2439,11.9,0.543,0.029,0.328,2.3,5.0,3.7,19.4,1.6,0.1,16.6,17.1,2.0,2.2,4.2,0.083,-1.1,0.0,-1.1,0.6
Artis Gilmore,37,SAS,C,82,74,2405,14.2,0.634,0.0,0.614,8.1,18.8,13.3,8.3,0.8,2.3,19.5,15.3,3.0,1.8,4.9,0.097,-0.8,-0.2,-1.0,0.6
Jim Petersen,24,HOU,PF,82,56,2403,12.7,0.545,0.005,0.277,8.2,17.1,12.7,7.4,0.9,2.4,15.2,17.0,1.4,3.3,4.7,0.095,-1.7,0.5,-1.3,0.5
Chris Mullin,23,GSW,SG,82,82,2377,15.8,0.58,0.068,0.351,1.8,6.6,4.2,15.9,1.9,0.9,12.6,20.8,4.0,1.2,5.2,0.104,0.8,0.0,0.7,1.6
Larry Smith,29,GSW,PF,80,78,2374,14.2,0.561,0.002,0.362,16.7,25.7,21.1,5.2,1.4,1.4,17.6,13.0,2.7,2.7,5.4,0.109,-0.2,-0.8,-1.1,0.6
Steve Johnson,29,POR,C,79,74,2345,15.1,0.602,0.0,0.551,9.5,17.4,13.5,9.3,1.0,1.8,20.0,23.1,2.1,2.4,4.4,0.091,-1.0,-0.4,-1.4,0.3
Tony Brown,26,NJN,SG,77,67,2339,9.7,0.485,0.025,0.254,4.1,6.5,5.3,15.9,1.8,0.4,14.5,18.2,0.0,1.2,1.3,0.026,-2.4,-0.4,-2.8,-0.5
Alton Lister,28,SEA,C,75,75,2288,14.0,0.542,0.001,0.386,10.6,23.0,16.8,6.4,0.7,4.5,17.4,16.7,1.4,2.7,4.1,0.086,-1.5,0.5,-1.0,0.6
Dave Corzine,30,CHI,C,82,39,2287,12.8,0.505,0.008,0.208,9.7,17.3,13.4,12.6,0.8,2.3,14.4,14.6,1.7,2.5,4.2,0.089,-0.6,0.3,-0.4,0.9
Mike Gminski,27,NJN,C,72,66,2272,17.0,0.531,0.0,0.391,9.5,21.6,15.6,6.6,1.1,1.8,10.4,22.0,3.2,2.2,5.4,0.115,1.3,-0.9,0.4,1.4
John Long,30,IND,SG,80,68,2265,13.8,0.476,0.057,0.21,3.6,7.0,5.2,17.5,2.1,0.2,10.7,26.4,-0.3,2.3,2.1,0.044,-0.9,-0.7,-1.6,0.1
Michael Cooper,30,LAL,SG,82,2,2253,14.0,0.536,0.314,0.201,3.1,9.0,6.3,20.6,1.6,1.1,11.3,16.3,3.8,2.3,6.1,0.131,1.4,0.7,2.1,2.3
Ed Pinckney,23,PHO,SF,80,65,2250,15.2,0.644,0.004,0.7,9.1,19.7,14.5,6.7,1.8,1.4,17.2,14.2,3.8,2.4,6.2,0.132,0.4,0.3,0.7,1.5
A.C. Green,23,LAL,PF,79,72,2240,15.7,0.599,0.009,0.48,11.2,18.8,15.3,4.6,1.5,2.0,12.5,14.7,4.3,3.3,7.6,0.163,0.9,0.1,1.0,1.7
Benoit Benjamin,22,LAC,C,72,61,2230,12.6,0.5,0.003,0.369,6.1,24.1,14.4,8.7,1.3,4.8,18.2,18.1,-1.3,2.4,1.1,0.024,-3.3,1.2,-2.1,-0.1
Patrick Ewing,24,NYK,PF,63,63,2206,18.9,0.549,0.007,0.394,7.9,20.4,14.1,7.8,2.0,3.9,15.6,27.7,0.6,2.8,3.5,0.075,-0.2,0.6,0.4,1.3
John Bagley,26,CLE,PG,72,67,2182,12.1,0.485,0.141,0.186,2.7,9.7,6.2,24.6,2.0,0.2,17.1,17.5,0.3,2.3,2.6,0.058,-1.4,0.2,-1.3,0.4
LaSalle Thompson,25,SAC,C,82,53,2166,15.7,0.528,0.007,0.339,11.9,22.8,17.3,7.8,1.5,3.3,14.2,18.6,2.0,2.5,4.5,0.1,-0.9,0.4,-0.4,0.8
Vinnie Johnson,30,DET,SG,78,8,2166,17.0,0.494,0.012,0.174,6.3,6.5,6.4,21.4,2.0,0.4,9.7,25.7,2.5,2.4,4.8,0.107,1.4,0.2,1.6,1.9
Wayman Tisdale,22,IND,PF,81,15,2159,16.3,0.558,0.002,0.408,10.8,13.3,12.0,8.3,1.1,0.7,11.7,23.0,3.2,2.3,5.6,0.124,0.4,-1.0,-0.6,0.7
Thurl Bailey,25,UTA,PF,81,2,2155,13.9,0.49,0.002,0.228,6.9,14.0,10.4,7.1,0.8,2.3,9.7,23.2,0.2,2.9,3.1,0.07,-1.0,-0.4,-1.3,0.4
Terry Catledge,23,WSB,PF,78,77,2149,14.2,0.522,0.005,0.401,12.0,15.7,13.8,4.0,1.0,0.4,12.9,21.1,1.5,2.1,3.6,0.08,-0.7,-2.0,-2.7,-0.4
Craig Hodges,26,MIL,PG,78,43,2147,11.9,0.567,0.334,0.216,2.5,4.8,3.6,15.4,1.7,0.2,14.2,16.6,2.4,1.9,4.3,0.095,-0.1,-0.2,-0.3,0.9
Mike Woodson,28,LAC,SG,74,66,2126,13.9,0.502,0.109,0.257,3.3,5.3,4.2,15.2,2.2,0.4,11.8,26.7,0.2,0.7,0.9,0.021,-1.1,-1.4,-2.5,-0.2
Rickey Green,32,UTA,PG,81,80,2090,15.9,0.531,0.03,0.323,1.9,6.3,4.1,35.1,2.4,0.1,15.3,16.5,3.0,2.6,5.6,0.128,0.8,0.7,1.5,1.9
Jerome Kersey,24,POR,SF,82,8,2088,16.9,0.565,0.031,0.497,11.0,15.5,13.3,12.5,2.7,2.1,14.3,19.6,3.5,2.9,6.4,0.147,0.6,1.5,2.0,2.1
Phil Hubbard,30,CLE,SF,68,68,2083,11.8,0.555,0.007,0.45,9.2,10.8,10.0,9.4,1.5,0.2,17.7,16.9,1.1,2.1,3.3,0.075,-1.5,-0.4,-1.9,0.1
Paul Pressey,28,MIL,SF,61,60,2057,16.7,0.556,0.089,0.532,5.2,10.8,8.0,29.3,2.6,1.4,19.7,18.8,2.6,2.9,5.5,0.129,1.9,1.6,3.5,2.9
Randy Wittman,27,ATL,SG,71,65,2049,13.0,0.531,0.015,0.16,1.6,4.9,3.3,15.2,0.9,0.5,9.4,18.8,2.6,1.5,4.2,0.098,-0.1,-0.5,-0.6,0.7
Gerald Henderson,31,SEA,PG,6,6,155,14.0,0.578,0.06,0.36,4.2,2.1,3.2,27.8,1.8,0.0,20.6,18.5,0.3,0.0,0.3,0.093,0.2,-1.2,-0.9,0.0
Gerald Henderson,31,NYK,PG,68,53,1890,14.6,0.514,0.119,0.34,2.6,7.3,4.9,33.3,2.4,0.3,18.0,19.3,1.5,1.1,2.6,0.066,0.3,-0.4,-0.1,0.9
Darrell Walker,25,DEN,PG,81,25,2020,15.8,0.547,0.005,0.492,7.7,9.4,8.5,18.1,2.7,1.0,17.2,20.7,2.0,1.8,3.8,0.09,0.3,0.2,0.4,1.3
Bill Hanzlik,29,DEN,PF,73,10,1990,13.9,0.516,0.107,0.539,3.9,10.0,6.7,17.8,2.0,0.8,12.5,20.4,2.1,1.5,3.5,0.085,-0.5,-0.2,-0.8,0.6
Bill Cartwright,29,NYK,C,58,50,1989,17.1,0.617,0.0,0.694,7.4,17.8,12.6,7.2,1.0,0.8,13.4,20.0,4.4,1.4,5.8,0.14,1.4,-0.7,0.7,1.4
Earl Cureton,29,CHI,C,43,36,1105,10.3,0.482,0.004,0.264,11.4,11.9,11.7,8.6,0.7,1.4,12.7,13.5,0.6,0.9,1.5,0.066,-1.5,-0.7,-2.2,-0.1
Earl Cureton,29,LAC,C,35,11,868,12.5,0.504,0.004,0.338,11.6,17.3,14.2,8.5,1.0,2.0,11.5,13.9,0.7,0.5,1.2,0.064,-1.4,-1.2,-2.7,-0.2
Nate McMillan,22,SEA,PG,71,50,1972,14.1,0.514,0.023,0.468,5.6,12.8,9.2,35.5,3.0,1.3,29.9,10.3,1.9,2.2,4.1,0.099,0.5,2.2,2.6,2.3
Cedric Maxwell,31,LAC,SF,35,31,1132,15.4,0.613,0.0,0.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,2.0,0.5,2.5,0.105,1.0,-0.6,0.4,0.7
Cedric Maxwell,31,HOU,SF,46,0,836,15.2,0.639,0.005,0.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,2.0,0.9,2.9,0.167,1.2,0.1,1.4,0.7
Rory Sparrow,28,NYK,PG,80,30,1951,11.2,0.483,0.071,0.151,1.7,5.0,3.3,31.3,1.7,0.2,18.2,16.4,0.4,0.6,1.0,0.024,-1.1,-1.3,-2.4,-0.2
T.R. Dunn,31,DEN,SG,81,53,1932,7.8,0.453,0.007,0.199,4.6,10.1,7.2,8.6,2.3,0.6,9.9,6.6,0.9,1.5,2.4,0.06,-2.7,1.2,-1.4,0.3
Terry Tyler,30,SAC,SF,82,48,1930,12.8,0.524,0.005,0.211,6.5,12.1,9.3,5.3,1.3,2.3,9.7,16.6,1.6,1.3,2.9,0.072,-0.6,0.0,-0.6,0.7
Julius Erving,36,PHI,SG,60,60,1918,17.0,0.527,0.062,0.276,7.1,8.7,7.9,15.8,2.0,2.9,14.2,24.3,1.7,1.8,3.5,0.088,1.7,0.0,1.7,1.8
Mychal Thompson,32,SAS,PF,49,6,1210,14.6,0.492,0.002,0.371,8.0,17.6,12.6,10.2,1.2,1.9,11.1,22.9,0.6,1.0,1.6,0.063,-0.9,-0.9,-1.8,0.1
Mychal Thompson,32,LAL,PF,33,1,680,12.6,0.531,0.004,0.375,8.3,13.6,11.1,5.4,1.0,2.5,15.4,22.1,0.2,0.8,1.0,0.071,-2.7,-1.3,-4.0,-0.3
Kelly Tripucka,27,UTA,SF,79,76,1865,13.0,0.554,0.084,0.364,3.0,10.6,6.7,17.9,2.1,0.3,18.8,18.9,0.8,2.6,3.3,0.085,-1.6,0.9,-0.7,0.6
John Stockton,24,UTA,PG,82,2,1858,19.0,0.575,0.084,0.495,1.8,6.7,4.2,47.6,4.4,0.4,22.5,15.5,3.4,3.3,6.7,0.174,1.6,3.7,5.3,3.4
Cliff Levingston,26,ATL,PF,82,10,1848,14.3,0.557,0.006,0.427,12.9,18.2,15.6,2.9,1.3,2.2,10.9,14.7,3.2,2.9,6.1,0.157,-0.1,0.5,0.4,1.1
Darrell Griffith,28,UTA,SG,76,10,1843,15.0,0.505,0.193,0.204,4.5,8.3,6.4,11.1,2.4,0.9,10.7,27.2,-0.1,2.6,2.5,0.066,-0.1,0.3,0.2,1.0
Gene Banks,27,CHI,SF,63,39,1822,12.6,0.58,0.011,0.316,7.0,12.3,9.6,13.0,1.4,0.6,17.7,14.8,1.9,1.7,3.6,0.095,-0.9,-0.3,-1.2,0.4
Ennis Whatley,24,WSB,PG,73,72,1816,14.0,0.526,0.004,0.32,3.3,8.1,5.7,30.1,2.4,0.3,19.0,16.0,1.5,1.8,3.3,0.088,-0.7,0.2,-0.5,0.7
Jim Paxson,29,POR,SG,72,1,1798,13.8,0.528,0.134,0.295,2.6,6.0,4.3,18.0,1.9,0.4,11.5,20.5,2.1,1.3,3.4,0.091,-0.1,-0.4,-0.5,0.7
Sidney Green,26,DET,PF,80,69,1792,13.0,0.509,0.004,0.327,12.1,26.7,19.6,4.6,1.1,1.6,17.0,16.9,0.3,3.1,3.4,0.092,-1.6,0.0,-1.6,0.2
John Williams,20,WSB,SF,78,6,1773,15.5,0.497,0.058,0.357,7.6,14.4,10.9,15.6,3.5,0.9,14.5,19.1,0.8,2.8,3.5,0.096,-0.2,2.0,1.8,1.7
Jon Sundvold,25,SAS,PG,76,42,1765,14.5,0.539,0.198,0.112,1.2,5.1,3.1,26.1,0.9,0.0,11.0,20.1,2.7,0.3,3.0,0.08,0.8,-2.3,-1.5,0.2
Tree Rollins,31,ATL,C,75,58,1764,12.0,0.576,0.0,0.278,9.6,20.3,15.0,1.6,1.2,4.8,14.8,9.6,1.7,3.2,4.9,0.134,-1.3,2.4,1.0,1.4
Darnell Valentine,27,LAC,PG,65,52,1759,14.5,0.478,0.083,0.298,2.2,7.6,4.7,37.3,3.1,0.3,18.0,21.0,0.0,1.1,1.1,0.029,-0.4,-0.5,-1.0,0.5
Brad Sellers,24,CHI,PF,80,17,1751,13.4,0.498,0.017,0.285,9.8,14.4,12.1,8.4,1.3,2.3,11.0,18.5,1.4,2.0,3.3,0.091,-1.4,-0.5,-1.9,0.1
Leon Wood,24,NJN,PG,76,7,1733,11.1,0.49,0.399,0.307,1.5,6.3,3.9,28.8,1.3,0.1,16.0,15.7,1.3,0.6,2.0,0.054,0.2,-1.3,-1.1,0.4
Kenny Walker,22,NYK,SF,68,64,1719,13.3,0.536,0.007,0.318,7.6,14.5,11.0,6.5,1.4,1.7,10.2,17.9,1.9,1.3,3.1,0.088,-1.2,-0.4,-1.6,0.2
Detlef Schrempf,24,DAL,SF,81,5,1711,13.7,0.56,0.123,0.463,5.6,13.4,9.6,12.6,1.4,0.5,14.0,18.7,2.5,1.5,4.0,0.113,-0.2,-0.1,-0.3,0.7
Trent Tucker,27,NYK,SG,70,15,1691,15.4,0.54,0.233,0.146,3.2,5.8,4.5,15.1,3.3,0.4,9.6,20.1,2.1,1.3,3.4,0.096,0.6,1.2,1.8,1.6
Alvan Adams,32,PHO,C,68,40,1690,14.6,0.546,0.002,0.275,6.2,16.1,11.2,18.4,1.7,1.3,16.7,20.0,1.2,1.6,2.8,0.079,-0.4,0.3,-0.1,0.8
Jon Koncak,23,ATL,C,82,19,1684,10.9,0.531,0.003,0.543,9.9,21.7,15.8,2.4,1.5,2.7,17.4,12.9,0.7,3.0,3.7,0.106,-2.7,1.3,-1.4,0.3
