Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Christian Laettner,27,ATL,PF,82,82,3140,19.1,0.562,0.078,0.39,8.2,18.9,13.7,13.3,1.8,1.6,14.2,23.1,6.1,5.4,11.6,0.177,1.4,1.0,2.5,3.5
Tim Hardaway,30,MIA,PG,81,81,3136,20.8,0.532,0.426,0.263,1.9,8.5,5.2,41.9,2.6,0.2,13.0,26.6,7.9,5.0,12.9,0.198,5.2,1.0,6.2,6.5
Tom Gugliotta,27,MIN,PF,81,81,3131,19.0,0.526,0.069,0.423,7.1,19.3,13.3,19.3,2.2,2.1,15.6,27.5,2.6,4.2,6.7,0.103,1.2,0.5,1.7,2.9
Doug Christie,26,TOR,SG,81,81,3127,15.1,0.543,0.404,0.322,3.1,13.4,8.1,16.7,3.4,1.1,15.6,18.4,3.3,3.6,7.0,0.107,0.0,1.7,1.7,2.9
Mitch Richmond,31,SAC,SG,81,81,3125,21.6,0.578,0.302,0.337,2.2,9.8,6.0,20.6,2.0,0.6,11.6,29.4,8.7,2.1,10.8,0.166,5.2,-0.6,4.6,5.2
Glenn Robinson,24,MIL,SF,80,79,3114,17.5,0.528,0.125,0.253,5.1,14.6,9.9,14.8,1.8,1.6,14.4,27.8,2.0,2.7,4.7,0.072,1.3,-0.7,0.7,2.1
Michael Jordan,33,CHI,SG,82,82,3106,27.8,0.567,0.157,0.304,4.2,13.2,8.8,21.2,2.4,1.1,7.2,33.2,13.3,5.0,18.3,0.283,7.8,1.1,8.9,8.6
Scottie Pippen,31,CHI,SF,82,82,3095,21.3,0.554,0.31,0.213,5.9,13.3,9.7,24.3,2.7,1.1,12.5,24.6,7.8,5.2,13.1,0.203,4.3,1.4,5.7,6.1
Joe Smith,21,GSW,PF,80,80,3086,16.0,0.512,0.036,0.292,10.0,16.1,13.1,7.2,1.3,2.1,11.6,23.8,3.1,1.3,4.4,0.068,-0.3,-2.0,-2.3,-0.2
Kenny Anderson,26,POR,PG,82,81,3081,19.5,0.54,0.322,0.383,3.6,10.2,7.0,31.7,2.8,0.4,12.7,22.2,8.0,4.4,12.4,0.193,3.2,1.2,4.4,5.0
Clifford Robinson,30,POR,SF,81,79,3077,13.1,0.519,0.336,0.296,3.6,8.7,6.2,13.9,1.7,1.7,12.7,19.8,2.9,3.7,6.6,0.103,0.0,0.5,0.6,2.0
Mookie Blaylock,29,ATL,PG,78,78,3056,20.4,0.548,0.521,0.15,4.6,11.4,8.1,27.7,3.8,0.5,13.0,21.9,7.0,5.6,12.5,0.197,4.3,2.4,6.8,6.8
Mark Jackson,31,2TM,PG,82,82,3054,15.7,0.525,0.262,0.314,3.5,11.4,7.5,48.2,1.7,0.3,26.2,15.5,4.4,1.8,6.1,0.097,2.0,-0.9,1.1,2.4
Mark Jackson,31,DEN,PG,52,52,2001,16.2,0.528,0.268,0.301,4.1,11.3,7.7,50.0,1.3,0.3,25.2,15.3,3.6,0.5,4.0,0.097,2.2,-1.4,0.7,1.4
Mark Jackson,31,IND,PG,30,30,1053,14.8,0.519,0.251,0.339,2.3,11.6,7.0,44.8,2.4,0.2,28.1,15.9,0.8,1.3,2.1,0.096,1.7,0.1,1.8,1.0
Allen Iverson,21,PHI,PG,76,74,3045,18.0,0.513,0.303,0.362,4.0,7.2,5.6,33.6,2.6,0.6,16.2,28.9,3.1,1.0,4.1,0.065,2.5,-1.6,0.9,2.2
Lindsey Hunter,26,DET,PG,82,76,3023,13.4,0.515,0.449,0.195,2.5,7.0,4.8,8.9,2.4,0.7,7.8,20.1,3.0,3.4,6.4,0.101,0.0,0.5,0.5,1.9
Kerry Kittles,22,NJN,SG,82,57,3012,16.0,0.523,0.352,0.191,3.6,8.1,5.7,14.0,2.7,0.9,9.0,20.1,5.1,1.8,6.9,0.11,1.4,0.4,1.8,2.9
Karl Malone,33,UTA,PF,82,82,2998,28.9,0.6,0.008,0.439,8.5,24.2,16.8,24.5,2.0,1.3,11.1,32.7,11.6,5.1,16.7,0.268,7.1,1.2,8.3,7.8
Eddie Jones,25,LAL,SG,80,80,2998,17.3,0.559,0.36,0.312,3.5,8.9,6.2,15.0,3.3,1.2,12.1,20.9,5.3,4.3,9.6,0.154,1.5,1.9,3.3,4.0
Rod Strickland,30,WSB,PG,82,81,2997,19.7,0.533,0.07,0.45,3.8,9.2,6.5,38.1,2.5,0.3,16.9,23.9,5.5,3.3,8.8,0.141,2.8,0.0,2.7,3.6
Kevin Garnett,20,MIN,SF,77,77,2995,18.2,0.537,0.019,0.247,7.6,16.8,12.2,14.1,1.9,4.1,12.5,21.3,3.4,3.9,7.3,0.116,1.1,1.1,2.2,3.2
David Wesley,26,BOS,PG,74,73,2991,16.5,0.563,0.294,0.296,2.4,8.2,5.1,29.1,2.7,0.3,16.1,18.8,5.0,1.1,6.1,0.097,1.1,-0.6,0.6,1.9
Dikembe Mutombo,30,ATL,C,80,80,2973,19.0,0.584,0.0,0.602,11.0,25.9,18.6,6.4,0.9,7.0,16.9,17.4,4.7,6.6,11.3,0.183,0.3,2.4,2.6,3.5
Antoine Walker,20,BOS,PF,82,68,2970,15.5,0.474,0.117,0.27,10.4,19.0,14.4,15.3,1.8,1.3,13.2,25.2,0.0,1.7,1.7,0.027,-0.3,-1.8,-2.1,-0.1
Reggie Miller,31,IND,SG,81,81,2966,20.2,0.603,0.431,0.382,2.2,9.2,5.8,17.4,1.4,0.7,10.3,25.2,9.6,2.7,12.3,0.2,5.8,0.0,5.8,5.8
Clarence Weatherspoon,26,PHI,SF,82,82,2949,14.2,0.537,0.007,0.344,7.9,17.4,12.5,7.6,1.3,2.1,12.8,15.3,3.4,1.6,5.0,0.081,-0.6,-0.6,-1.2,0.6
Dale Ellis,36,DEN,SF,82,51,2940,12.9,0.537,0.459,0.228,3.9,7.4,5.7,9.8,1.1,0.2,10.3,21.5,3.2,0.0,3.1,0.051,0.4,-2.3,-1.9,0.0
Nick Van Exel,25,LAL,PG,79,79,2937,16.0,0.518,0.435,0.186,1.7,7.0,4.4,37.5,1.3,0.3,15.4,21.0,5.0,2.2,7.2,0.118,2.9,-1.8,1.1,2.3
Joe Dumars,33,DET,SG,79,79,2923,15.6,0.586,0.439,0.293,1.7,6.4,4.1,18.7,1.1,0.0,11.5,18.9,6.8,2.0,8.8,0.144,2.6,-1.0,1.6,2.7
John Stockton,34,UTA,PG,82,82,2896,22.1,0.656,0.237,0.428,2.1,7.4,4.9,46.0,3.1,0.4,21.6,18.4,10.0,3.6,13.6,0.226,5.6,1.0,6.6,6.3
Olden Polynice,32,SAC,C,82,82,2893,13.1,0.476,0.006,0.26,10.9,20.4,15.6,10.2,0.8,2.1,13.4,19.3,0.6,2.7,3.3,0.055,-1.8,-1.0,-2.8,-0.6
Patrick Ewing,34,NYK,C,78,78,2887,21.3,0.548,0.007,0.434,7.5,26.4,17.3,10.8,1.3,5.3,14.4,29.8,2.9,6.9,9.8,0.163,0.9,1.9,2.8,3.5
Charles Oakley,33,NYK,PF,80,80,2873,14.2,0.545,0.027,0.323,10.6,21.6,16.3,12.7,2.0,0.6,17.7,15.4,3.1,5.8,8.9,0.149,-0.4,2.1,1.7,2.7
Terrell Brandon,26,CLE,PG,78,78,2868,21.5,0.526,0.206,0.226,2.1,11.7,6.8,35.6,2.8,0.9,11.0,28.3,6.2,4.7,10.8,0.181,4.2,1.5,5.6,5.5
Hakeem Olajuwon,34,HOU,C,78,78,2852,22.7,0.558,0.011,0.313,7.4,21.0,14.5,16.2,2.1,4.5,14.8,30.4,3.5,5.6,9.1,0.154,1.5,2.0,3.5,3.9
Vlade Divac,28,CHH,C,81,80,2840,17.9,0.533,0.055,0.306,10.6,20.0,15.5,17.5,2.0,4.7,16.7,19.1,3.4,3.9,7.3,0.123,0.6,2.0,2.5,3.3
Loy Vaught,28,LAC,PF,82,82,2838,16.6,0.522,0.011,0.176,8.8,25.4,16.8,6.9,1.6,0.7,10.5,20.5,2.9,3.4,6.3,0.106,-0.1,-0.9,-1.1,0.7
Jim Jackson,26,2TM,SG,77,77,2831,15.1,0.526,0.24,0.301,5.1,11.5,8.2,19.4,1.6,0.9,15.1,21.6,2.8,1.6,4.4,0.075,0.7,-0.9,-0.1,1.3
Jim Jackson,26,DAL,SG,46,46,1676,15.2,0.532,0.236,0.32,5.5,10.3,7.9,16.8,1.8,0.7,13.8,21.3,1.8,1.1,2.8,0.081,0.7,-0.8,-0.1,0.8
Jim Jackson,26,NJN,SF,31,31,1155,15.0,0.518,0.245,0.277,4.5,13.2,8.6,23.2,1.3,1.1,17.0,22.0,1.1,0.5,1.6,0.066,0.8,-1.0,-0.2,0.5
Steve Smith,27,ATL,SG,72,72,2818,17.4,0.548,0.339,0.343,3.9,6.1,5.0,20.2,1.2,0.6,11.8,25.0,6.5,2.6,9.1,0.154,2.7,-1.0,1.7,2.7
Chris Webber,23,WSB,PF,72,72,2806,21.8,0.554,0.129,0.268,10.1,20.8,15.5,19.9,2.3,3.7,15.0,24.6,4.3,5.0,9.3,0.159,3.1,2.2,5.3,5.1
Shareef Abdur-Rahim,20,VAN,PF,80,71,2802,17.4,0.518,0.022,0.428,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,1.7,1.2,2.9,0.049,0.3,-2.1,-1.8,0.2
Michael Finley,23,2TM,SF,83,54,2790,14.5,0.53,0.261,0.229,3.6,11.9,7.8,14.3,1.3,0.7,12.2,22.0,2.3,1.6,3.9,0.067,1.0,-0.7,0.3,1.6
Michael Finley,23,PHO,SF,27,18,796,14.6,0.538,0.185,0.232,5.0,12.5,8.8,13.9,1.2,0.4,11.8,21.0,0.8,0.4,1.2,0.074,0.7,-0.6,0.1,0.4
Michael Finley,23,DAL,SF,56,36,1994,14.5,0.527,0.291,0.227,3.1,11.7,7.3,14.4,1.4,0.8,12.4,22.4,1.5,1.1,2.7,0.064,1.1,-0.8,0.3,1.2
Bryant Reeves,23,VAN,C,75,75,2777,14.4,0.523,0.011,0.3,7.2,18.5,12.8,10.8,0.6,1.8,13.1,22.3,1.4,1.0,2.4,0.042,-1.8,-2.2,-4.0,-1.4
Hersey Hawkins,30,SEA,SG,82,82,2755,17.6,0.616,0.447,0.371,4.0,10.0,7.0,14.6,3.1,0.4,12.3,17.5,7.0,3.9,10.9,0.19,2.8,1.4,4.2,4.4
Shawn Kemp,27,SEA,PF,81,75,2750,20.7,0.583,0.032,0.59,12.1,23.3,17.7,10.0,2.4,2.5,17.7,26.3,4.6,5.4,10.0,0.174,0.6,0.3,0.8,2.0
Chris Mullin,33,GSW,SF,79,63,2733,17.6,0.645,0.255,0.269,3.3,10.5,6.9,19.9,2.5,0.9,17.8,17.6,6.0,1.1,7.1,0.124,2.4,0.4,2.8,3.3
Mario Elie,33,HOU,SF,78,77,2687,14.3,0.662,0.489,0.395,2.7,7.2,5.1,17.6,1.8,0.3,16.4,13.9,6.3,2.6,8.9,0.159,0.8,0.7,1.5,2.4
Allan Houston,25,NYK,SG,81,81,2681,11.3,0.531,0.372,0.211,2.0,8.5,5.4,11.9,0.8,0.5,12.9,22.2,1.5,3.2,4.7,0.084,-0.6,-0.5,-1.1,0.6
Otis Thorpe,34,DET,C,79,79,2661,16.1,0.563,0.003,0.385,10.8,18.1,14.5,9.0,1.3,0.5,13.6,19.8,4.5,3.4,7.9,0.142,-0.1,-0.5,-0.6,0.9
Kevin Johnson,30,PHO,PG,70,70,2658,22.9,0.631,0.227,0.579,2.4,8.7,5.6,39.3,2.0,0.3,16.3,22.6,10.2,1.5,11.7,0.211,5.3,-0.3,5.0,4.7
Rick Fox,27,BOS,SF,76,75,2650,16.5,0.551,0.293,0.277,4.6,13.2,8.6,17.8,3.2,1.1,14.3,20.1,3.3,1.9,5.2,0.094,1.0,0.7,1.7,2.5
Walt Williams,26,TOR,SF,73,73,2647,14.9,0.551,0.445,0.247,4.4,12.0,8.1,13.0,1.9,1.9,13.8,21.4,3.3,2.1,5.4,0.098,1.0,-0.2,0.8,1.9
Danny Ferry,30,CLE,PF,82,48,2633,11.7,0.523,0.358,0.11,4.0,12.8,8.3,10.4,1.2,1.1,10.1,17.6,2.2,3.4,5.6,0.102,-0.6,0.2,-0.4,1.0
Rony Seikaly,31,ORL,C,74,68,2615,18.3,0.567,0.003,0.551,12.0,19.6,15.7,6.5,1.0,3.2,16.2,23.7,3.5,3.3,6.8,0.125,-0.4,-0.7,-1.1,0.6
Larry Johnson,27,NYK,SF,76,76,2613,13.8,0.57,0.143,0.373,7.9,10.1,9.0,11.4,1.3,1.1,13.7,17.5,4.0,3.7,7.7,0.141,0.5,0.8,1.3,2.2
Ervin Johnson,29,DEN,C,82,82,2599,14.3,0.543,0.004,0.334,10.3,29.6,20.0,4.3,1.3,6.0,18.1,11.2,1.4,3.8,5.2,0.096,-2.2,1.8,-0.4,1.1
Jeff Hornacek,33,UTA,SG,82,82,2592,18.8,0.596,0.228,0.381,3.1,8.2,5.8,22.1,2.6,0.8,11.8,20.3,7.2,3.0,10.2,0.19,3.0,1.0,4.0,3.9
P.J. Brown,27,MIA,PF,80,71,2592,13.8,0.505,0.003,0.335,11.1,19.4,15.3,5.9,1.8,2.9,13.1,15.7,2.1,5.4,7.5,0.139,-1.5,1.6,0.1,1.3
Dale Davis,27,IND,PF,80,76,2589,15.1,0.532,0.0,0.313,14.1,21.4,17.8,4.0,1.2,2.4,12.1,15.9,2.7,4.0,6.7,0.124,0.2,-0.3,-0.1,1.2
Tyrone Hill,28,CLE,C,74,70,2582,17.8,0.626,0.002,0.64,12.9,24.4,18.6,6.6,1.4,1.0,16.2,17.6,5.3,4.6,9.9,0.184,0.6,0.1,0.7,1.8
Antonio McDyess,22,DEN,PF,74,73,2565,15.5,0.509,0.03,0.334,7.0,16.8,11.9,7.8,1.3,3.4,13.0,26.6,0.0,1.8,1.8,0.034,-1.9,-0.9,-2.8,-0.5
Isaiah Rider,25,POR,SG,76,68,2563,13.8,0.557,0.261,0.266,4.5,9.4,7.0,13.4,0.9,0.6,16.2,23.0,2.6,2.4,5.0,0.093,0.4,-1.1,-0.7,0.9
Ray Allen,21,MIL,SG,82,81,2532,14.6,0.541,0.328,0.274,4.7,11.0,7.9,13.9,1.6,0.3,12.8,21.4,3.3,1.5,4.9,0.092,0.8,-0.9,-0.1,1.2
Michael Smith,24,SAC,PF,81,52,2526,13.3,0.545,0.0,0.688,11.7,23.9,17.7,11.2,1.7,1.8,21.0,11.0,2.2,3.2,5.4,0.102,-0.9,0.9,0.1,1.3
Bryon Russell,26,UTA,SF,81,81,2525,13.7,0.6,0.426,0.394,4.1,11.8,8.2,7.3,2.7,0.9,11.4,15.1,3.9,3.4,7.4,0.14,0.7,1.2,1.9,2.5
Elden Campbell,28,LAL,PF,77,77,2516,16.8,0.52,0.004,0.393,9.5,18.3,14.0,8.6,1.0,3.5,10.5,22.0,3.4,3.6,7.0,0.134,-0.6,0.0,-0.6,0.8
Horace Grant,31,ORL,PF,67,67,2496,17.3,0.546,0.009,0.258,9.4,19.0,14.1,11.4,2.2,2.0,11.3,16.1,4.1,3.6,7.7,0.148,1.1,1.3,2.4,2.8
A.C. Green,33,2TM,PF,83,73,2492,12.4,0.523,0.041,0.407,10.2,20.5,15.3,4.4,1.5,0.5,11.5,11.8,2.4,2.4,4.8,0.093,-1.0,-0.4,-1.4,0.4
A.C. Green,33,PHO,PF,27,19,548,11.6,0.513,0.023,0.375,7.1,22.2,14.7,4.6,1.7,0.1,11.8,13.9,0.3,0.5,0.8,0.073,-1.8,0.1,-1.6,0.0
A.C. Green,33,DAL,PF,56,54,1944,12.6,0.527,0.048,0.419,11.1,20.0,15.5,4.3,1.4,0.6,11.4,11.2,2.2,1.8,4.0,0.099,-0.7,-0.5,-1.3,0.4
Rodney Rogers,25,LAC,SF,81,62,2480,14.2,0.53,0.204,0.326,6.2,13.4,9.7,15.3,1.9,1.9,17.9,22.2,0.7,2.2,2.9,0.056,-0.5,-0.2,-0.7,0.8
Avery Johnson,31,SAS,PG,76,76,2472,15.0,0.517,0.038,0.296,1.5,5.8,3.6,35.5,2.1,0.5,15.9,17.3,3.4,0.0,3.4,0.066,0.2,-1.3,-1.1,0.6
Malik Sealy,26,LAC,SG,80,79,2456,13.7,0.504,0.236,0.308,2.7,8.8,5.7,11.2,2.7,1.4,12.6,22.3,1.1,2.1,3.2,0.063,-1.0,0.2,-0.8,0.7
Eric Williams,24,BOS,SG,72,67,2435,13.3,0.533,0.01,0.532,5.5,10.4,7.8,8.6,1.5,0.4,12.1,20.3,2.5,0.3,2.9,0.056,-1.1,-1.9,-3.0,-0.6
Popeye Jones,26,TOR,PF,79,61,2421,12.0,0.522,0.024,0.225,12.7,20.4,16.4,5.6,1.3,1.3,16.4,13.1,2.0,2.2,4.2,0.083,-2.2,-1.0,-3.2,-0.7
Calbert Cheaney,25,WSB,SG,79,79,2411,11.1,0.53,0.041,0.188,3.4,9.5,6.5,7.2,1.7,0.6,10.6,16.5,1.6,2.2,3.9,0.077,-2.6,0.1,-2.5,-0.3
Matt Maloney,25,HOU,PG,82,82,2386,12.3,0.585,0.62,0.151,1.0,6.5,3.9,19.5,1.8,0.0,15.7,14.8,3.2,2.1,5.3,0.107,0.0,0.1,0.1,1.3
Bobby Phills,27,CLE,SG,69,65,2375,13.9,0.514,0.282,0.227,3.4,10.1,6.7,18.1,2.8,0.8,13.8,20.6,1.3,3.7,5.0,0.101,-0.3,1.5,1.1,1.9
Antonio Davis,28,IND,PF,82,28,2335,13.8,0.536,0.022,0.565,9.9,20.5,15.3,4.8,1.0,2.9,15.0,18.6,1.7,3.4,5.2,0.106,-1.4,0.1,-1.3,0.4
Wesley Person,25,PHO,SG,80,42,2326,15.9,0.567,0.458,0.126,3.4,11.2,7.3,8.6,1.9,0.6,7.4,19.9,3.7,1.5,5.2,0.108,2.4,-0.5,1.9,2.3
Stephon Marbury,19,MIN,PG,67,64,2324,16.1,0.519,0.331,0.387,2.8,6.6,4.7,38.1,1.5,0.6,17.1,24.2,2.5,1.2,3.7,0.077,2.2,-2.3,0.0,1.2
Alonzo Mourning,26,MIA,C,66,65,2320,21.6,0.578,0.01,0.638,9.8,23.4,16.8,8.8,1.3,6.3,16.6,27.5,2.8,5.6,8.4,0.174,0.5,2.5,2.9,2.9
Sherman Douglas,30,MIL,PG,79,79,2316,14.6,0.557,0.187,0.28,3.0,7.2,5.1,29.7,1.8,0.3,18.3,16.8,3.4,1.2,4.6,0.095,0.6,-0.8,-0.2,1.1
Tyrone Corbin,34,ATL,SF,70,65,2305,11.0,0.514,0.347,0.18,4.0,11.0,7.6,9.0,2.2,0.2,11.6,15.0,1.8,3.1,5.0,0.104,-1.4,1.0,-0.4,1.0
Anthony Peeler,27,VAN,SG,72,57,2291,13.8,0.487,0.339,0.132,2.7,9.9,6.3,20.8,2.5,0.6,12.8,24.9,-0.3,0.8,0.6,0.012,-0.4,-1.4,-1.8,0.1
Shawn Bradley,24,2TM,C,73,70,2288,16.5,0.478,0.009,0.252,10.4,19.8,14.9,4.2,0.9,8.3,11.8,22.1,0.0,3.0,3.0,0.062,-1.9,0.8,-1.1,0.5
Shawn Bradley,24,NJN,C,40,38,1228,16.3,0.47,0.011,0.268,9.8,19.4,14.3,2.7,1.0,9.8,11.2,19.9,0.2,1.6,1.8,0.071,-1.9,1.2,-0.6,0.4
Shawn Bradley,24,DAL,C,33,32,1060,16.7,0.486,0.007,0.236,11.1,20.4,15.7,5.9,0.9,6.5,12.4,24.5,-0.2,1.3,1.2,0.052,-1.8,0.2,-1.6,0.1
Todd Day,27,BOS,SG,81,27,2277,15.5,0.515,0.348,0.331,5.1,12.1,8.3,8.6,2.4,1.6,10.0,24.0,2.1,1.2,3.2,0.068,0.9,-1.2,-0.4,0.9
Clyde Drexler,34,HOU,SG,62,62,2271,19.9,0.548,0.373,0.298,6.3,12.4,9.5,26.4,2.7,1.2,13.3,23.5,4.8,3.4,8.1,0.172,3.4,1.5,4.8,3.9
Bob Sura,23,CLE,SG,82,23,2269,14.8,0.519,0.279,0.543,4.3,13.5,8.8,30.2,2.3,1.3,19.9,20.0,1.6,3.7,5.2,0.111,0.1,1.6,1.7,2.1
Vinny Del Negro,30,SAS,SG,72,53,2243,14.4,0.529,0.179,0.165,2.0,9.5,5.6,18.6,1.4,0.2,9.9,19.3,3.2,-0.1,3.1,0.066,-0.1,-1.4,-1.5,0.3
Anfernee Hardaway,25,ORL,PG,59,59,2221,21.4,0.554,0.284,0.367,4.2,9.8,6.9,28.5,2.3,1.2,11.7,25.7,5.8,2.2,8.1,0.175,4.5,0.4,4.9,3.9
Derek Harper,35,DAL,PG,75,29,2210,12.9,0.516,0.261,0.19,1.6,5.7,3.6,25.3,2.2,0.4,15.3,17.9,1.5,1.2,2.7,0.058,-0.9,-0.5,-1.4,0.3
Gerald Wilkins,33,ORL,SG,80,26,2202,11.2,0.503,0.267,0.25,3.1,6.2,4.6,13.8,1.3,0.4,12.7,20.2,0.9,1.2,2.1,0.046,-1.4,-1.1,-2.5,-0.3
Bo Outlaw,25,LAC,PF,82,25,2195,16.3,0.602,0.019,0.556,8.9,15.4,12.1,11.3,2.3,5.1,17.1,12.7,3.2,2.8,6.1,0.133,0.3,2.5,2.8,2.6
Detlef Schrempf,34,SEA,SF,61,60,2192,18.3,0.592,0.222,0.436,4.8,16.9,10.9,20.4,1.5,0.6,14.8,21.1,5.1,2.9,8.0,0.174,2.9,0.4,3.3,2.9
Dennis Scott,28,ORL,SF,66,62,2166,12.4,0.519,0.498,0.135,2.1,9.1,5.5,11.1,1.9,0.7,9.3,18.6,2.0,1.8,3.8,0.084,0.2,-0.1,0.0,1.1
Jamal Mashburn,24,2TM,SF,69,51,2164,12.6,0.487,0.373,0.307,3.8,12.2,8.0,16.3,2.0,0.4,11.9,20.6,1.0,2.6,3.6,0.081,-1.0,0.2,-0.8,0.6
Jamal Mashburn,24,DAL,SF,37,21,975,11.9,0.464,0.348,0.295,3.3,10.5,6.8,16.8,1.9,0.4,11.8,22.7,-0.2,0.6,0.4,0.021,-1.4,-1.0,-2.3,-0.1
Jamal Mashburn,24,MIA,SF,32,30,1189,13.1,0.511,0.398,0.319,4.2,13.5,8.9,15.8,2.0,0.5,12.0,18.8,1.2,2.0,3.2,0.13,-0.8,1.2,0.4,0.7
Nick Anderson,29,ORL,SG,63,61,2163,13.8,0.494,0.559,0.13,3.5,13.2,8.2,14.5,3.0,1.1,10.1,18.2,1.3,2.9,4.2,0.093,0.2,1.6,1.8,2.1
Hot Rod Williams,34,PHO,C,68,66,2137,13.8,0.538,0.005,0.476,9.8,20.8,15.4,6.7,1.6,3.1,11.6,12.0,2.8,2.5,5.3,0.119,-0.6,0.6,0.0,1.0
Danny Manning,30,PHO,PF,77,17,2134,17.9,0.574,0.045,0.316,7.5,18.0,12.8,13.7,2.0,2.6,15.1,22.5,2.8,2.4,5.2,0.117,0.1,0.9,1.0,1.6
Mahmoud Abdul-Rauf,27,SAC,PG,75,51,2131,13.2,0.524,0.266,0.147,0.9,5.9,3.3,15.8,1.4,0.2,10.8,23.2,2.0,0.7,2.7,0.06,-0.8,-1.8,-2.6,-0.4
Voshon Lenard,23,MIA,SG,73,47,2111,14.7,0.614,0.646,0.154,2.2,9.9,6.1,13.5,1.3,0.7,13.0,18.7,3.9,2.9,6.8,0.155,2.2,0.5,2.7,2.6
Derrick Coleman,29,PHI,PF,57,54,2102,17.3,0.518,0.142,0.437,7.9,22.1,14.9,15.7,1.2,2.6,15.6,23.7,1.8,1.6,3.3,0.076,0.8,-0.1,0.7,1.5
Dell Curry,32,CHH,SG,68,20,2078,15.0,0.561,0.354,0.17,2.4,9.7,6.1,10.0,1.6,0.5,9.4,22.5,2.8,1.0,3.8,0.089,1.2,-1.2,0.0,1.0
Chris Childs,29,NYK,PG,65,61,2076,11.2,0.526,0.355,0.292,1.3,9.4,5.5,30.7,2.0,0.4,23.8,16.8,0.8,3.2,3.9,0.091,-1.4,1.0,-0.3,0.9
Vernon Maxwell,31,SAS,SG,72,31,2068,11.8,0.471,0.411,0.199,1.5,7.9,4.6,13.4,2.3,0.7,10.9,24.9,-0.4,0.3,0.0,-0.001,-1.7,-1.5,-3.2,-0.6
Travis Best,24,IND,PG,76,46,2064,13.3,0.533,0.25,0.318,2.1,7.4,4.8,26.4,2.6,0.2,17.8,19.3,1.8,2.3,4.1,0.096,-0.9,0.9,0.0,1.0
Johnny Newman,33,MIL,SF,82,4,2060,10.8,0.545,0.179,0.452,3.9,7.1,5.5,8.9,1.9,0.6,14.9,17.3,1.6,1.2,2.8,0.065,-2.4,-0.2,-2.6,-0.3
Armen Gilliam,32,MIL,PF,80,25,2050,13.6,0.543,0.0,0.496,8.2,21.5,14.8,4.1,1.6,1.5,14.2,16.8,1.9,2.2,4.1,0.097,-1.5,-0.2,-1.7,0.2
Sam Mitchell,33,MIN,SF,82,5,2044,11.8,0.523,0.041,0.489,6.5,12.3,9.4,6.3,1.3,0.7,11.3,18.5,1.8,1.5,3.3,0.077,-2.7,-1.0,-3.7,-0.9
