Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Dennis Johnson,30,BOS,PG,80,77,2976,14.4,0.522,0.024,0.287,3.5,8.0,5.9,23.4,1.5,0.7,15.0,19.3,3.5,2.8,6.4,0.103,0.4,0.0,0.3,1.8
Gus Williams,31,WSB,PG,79,78,2960,17.3,0.482,0.119,0.233,2.6,4.7,3.6,30.5,2.9,0.6,11.5,26.0,1.2,3.9,5.1,0.083,1.6,0.4,2.1,3.1
Moses Malone,29,PHI,C,79,79,2957,22.5,0.577,0.002,0.704,14.8,24.4,19.7,6.6,1.1,2.4,14.5,26.8,7.9,4.0,11.9,0.193,3.0,-1.4,1.6,2.7
Alex English,31,DEN,SF,81,81,2924,21.6,0.561,0.003,0.255,7.0,9.9,8.3,17.9,1.5,0.9,11.1,29.3,6.8,2.1,8.9,0.146,4.1,-1.4,2.7,3.5
Tom Chambers,25,SEA,PF,81,60,2923,16.5,0.56,0.017,0.439,6.5,16.5,11.5,11.6,1.2,1.1,14.3,26.0,3.1,2.9,5.9,0.098,0.0,-0.6,-0.6,1.0
Hakeem Olajuwon,22,HOU,C,82,82,2914,21.1,0.564,0.0,0.438,16.9,20.4,18.7,5.3,1.6,4.3,13.5,23.5,5.3,4.9,10.2,0.168,1.7,0.4,2.1,3.0
Norm Nixon,29,LAC,PG,81,81,2894,15.6,0.507,0.077,0.17,2.2,6.0,4.2,35.7,1.6,0.1,16.5,23.2,2.5,1.2,3.7,0.061,1.4,-1.9,-0.6,1.1
Bill Laimbeer,27,DET,C,82,82,2892,18.0,0.548,0.015,0.26,10.2,27.0,18.3,7.0,1.1,1.4,9.0,19.1,5.6,4.1,9.8,0.162,1.3,-0.1,1.3,2.4
Paul Pressey,26,MIL,SF,80,80,2876,17.6,0.577,0.022,0.45,5.8,10.7,8.3,25.8,2.2,1.2,18.2,19.2,5.2,4.4,9.6,0.16,2.6,1.6,4.2,4.5
Sleepy Floyd,24,GSW,SG,82,82,2873,15.4,0.514,0.104,0.302,2.2,6.0,3.9,21.1,2.2,0.8,13.9,24.6,2.3,0.8,3.1,0.052,0.8,-1.2,-0.4,1.1
Mike Mitchell,29,SAS,SF,82,82,2853,16.5,0.533,0.015,0.222,5.9,10.5,8.3,8.0,1.0,0.5,7.8,26.0,4.4,1.6,6.0,0.101,1.1,-2.2,-1.1,0.6
Robert Parish,31,BOS,C,79,78,2850,17.6,0.586,0.0,0.387,10.7,21.4,16.3,5.8,0.9,1.9,13.5,19.7,5.0,4.0,9.0,0.151,1.1,-0.3,0.8,2.0
Rolando Blackman,25,DAL,SG,81,80,2834,17.7,0.566,0.016,0.336,4.2,7.9,6.0,15.1,1.0,0.3,10.3,23.2,5.8,1.4,7.3,0.123,2.2,-1.4,0.9,2.0
Orlando Woolridge,25,CHI,SF,77,76,2816,19.5,0.608,0.004,0.425,6.7,11.1,8.9,7.6,1.0,0.8,10.9,24.2,7.4,1.6,9.0,0.153,3.1,-1.6,1.5,2.5
Mark Eaton,28,UTA,C,82,82,2813,13.6,0.502,0.0,0.397,7.8,25.8,17.0,5.7,0.6,8.7,20.7,14.1,-1.3,6.7,5.4,0.093,-3.1,4.2,1.2,2.3
Magic Johnson,25,LAL,PG,77,77,2781,23.2,0.637,0.041,0.516,4.1,14.4,9.7,42.5,1.9,0.5,21.7,20.5,9.5,3.2,12.7,0.22,5.8,0.8,6.7,6.1
Darrell Griffith,26,UTA,SG,78,78,2776,15.6,0.512,0.161,0.187,4.7,8.0,6.4,14.2,2.2,0.6,12.5,28.2,-0.3,3.8,3.5,0.061,0.2,-0.3,0.0,1.4
Derek Smith,23,LAC,SG,80,80,2762,19.1,0.592,0.015,0.397,7.2,9.8,8.6,12.1,1.3,1.0,13.4,25.4,6.3,1.7,8.0,0.139,2.0,-0.6,1.4,2.4
Artis Gilmore,35,SAS,C,81,81,2756,20.3,0.68,0.002,0.756,9.8,24.5,17.4,6.4,0.7,3.5,17.5,20.0,7.1,3.3,10.5,0.183,2.0,0.2,2.2,2.9
Sidney Moncrief,27,MIL,PG,73,72,2734,20.1,0.565,0.028,0.472,6.1,9.8,7.9,20.1,2.1,0.8,11.6,23.6,7.3,3.9,11.2,0.197,3.8,1.0,4.8,4.7
Terry Cummings,23,MIL,PF,79,78,2722,22.1,0.536,0.001,0.302,10.0,19.1,14.6,13.5,2.1,1.5,9.9,28.8,5.6,5.1,10.7,0.189,3.6,0.7,4.3,4.3
Mark Aguirre,25,DAL,SF,80,79,2699,21.3,0.563,0.054,0.37,7.8,12.5,10.1,15.3,1.1,0.5,12.2,32.2,5.3,1.9,7.2,0.128,3.5,-1.7,1.8,2.6
James Worthy,23,LAL,SF,80,76,2696,17.0,0.601,0.007,0.23,7.9,13.2,10.8,9.6,1.5,1.3,14.4,20.6,4.6,2.9,7.5,0.134,1.7,-0.1,1.6,2.5
Johnny Moore,26,SAS,PG,82,82,2689,18.3,0.513,0.098,0.273,4.1,11.6,7.9,38.9,3.9,0.4,18.8,18.7,3.7,3.5,7.2,0.128,2.1,1.5,3.7,3.9
Greg Ballard,30,WSB,SF,82,77,2664,14.3,0.513,0.047,0.154,6.1,16.2,11.0,10.9,1.8,0.7,9.2,18.0,2.1,3.9,6.0,0.109,-0.3,0.9,0.6,1.7
Calvin Natt,28,DEN,PF,78,76,2657,21.8,0.604,0.002,0.449,7.9,17.2,12.2,12.4,1.3,0.7,11.2,24.1,8.0,2.3,10.2,0.185,4.2,-1.0,3.1,3.4
Kevin McHale,27,BOS,PF,79,31,2653,20.7,0.617,0.006,0.44,10.0,19.2,14.8,7.4,0.5,2.4,11.0,21.9,7.6,3.4,11.0,0.199,2.7,-0.2,2.5,3.0
Gerald Henderson,29,SEA,PG,79,78,2648,14.3,0.529,0.043,0.286,3.1,5.2,4.2,31.5,2.6,0.2,18.7,19.5,1.4,2.3,3.7,0.067,-0.2,-0.1,-0.3,1.1
Kareem Abdul-Jabbar,37,LAL,C,79,79,2630,22.9,0.628,0.001,0.327,7.7,18.2,13.5,13.1,1.1,3.3,12.5,24.3,7.6,3.6,11.2,0.204,3.9,1.2,5.1,4.8
Mychal Thompson,30,POR,PF,79,55,2616,17.5,0.554,0.0,0.404,9.1,17.3,13.2,11.0,1.4,2.2,15.0,23.3,2.9,3.1,6.1,0.111,1.0,-0.3,0.7,1.8
Maurice Cheeks,28,PHI,PG,78,78,2616,17.6,0.619,0.035,0.269,2.4,7.0,4.7,26.8,3.1,0.5,15.8,15.1,6.2,2.8,9.0,0.165,2.2,1.5,3.7,3.8
Jeff Malone,23,WSB,SG,76,61,2613,15.0,0.543,0.059,0.206,2.5,6.3,4.3,10.7,1.0,0.2,7.5,22.8,3.4,2.3,5.7,0.105,0.0,-0.9,-0.9,0.7
Danny Ainge,25,BOS,SG,75,73,2564,14.2,0.57,0.071,0.172,3.4,7.9,5.8,19.9,2.2,0.1,14.9,15.9,3.9,2.8,6.6,0.124,-0.1,0.8,0.7,1.8
Fat Lever,24,DEN,PG,82,82,2559,16.7,0.479,0.024,0.26,5.8,11.7,8.6,29.5,3.5,0.7,15.6,19.2,2.1,3.2,5.2,0.098,1.0,1.3,2.2,2.7
Herb Williams,26,IND,C,75,70,2557,15.5,0.505,0.007,0.282,6.3,20.0,13.1,15.0,1.0,2.9,16.3,25.0,-1.0,3.1,2.2,0.041,-0.4,0.4,0.0,1.3
Clyde Drexler,22,POR,SG,80,43,2555,19.7,0.534,0.032,0.253,9.5,11.3,10.4,24.4,3.2,1.5,14.7,23.5,4.0,3.5,7.5,0.141,2.9,1.4,4.3,4.1
Al Wood,26,SEA,SG,80,79,2545,14.3,0.521,0.031,0.202,4.5,8.2,6.4,14.7,1.6,1.2,9.4,21.0,2.2,2.1,4.2,0.08,0.0,-0.1,-0.1,1.2
Reggie Theus,27,KCK,SG,82,80,2543,17.0,0.559,0.037,0.376,4.8,7.3,6.1,35.3,1.7,0.4,20.4,23.4,3.7,0.9,4.6,0.086,2.3,-1.6,0.7,1.7
Jay Vincent,25,DAL,PF,79,47,2543,18.0,0.545,0.004,0.369,8.1,23.8,15.8,9.7,0.9,0.5,11.4,24.6,4.0,2.6,6.5,0.123,0.9,-1.2,-0.2,1.1
Brad Davis,29,DAL,PG,82,82,2539,15.2,0.596,0.187,0.29,1.7,7.1,4.3,29.5,1.7,0.2,15.1,13.4,5.7,1.7,7.4,0.14,1.1,-0.1,1.0,1.9
Jerome Whitehead,28,GSW,C,79,78,2536,12.6,0.553,0.0,0.285,8.9,19.5,13.7,2.9,0.8,1.0,13.2,16.5,2.7,0.9,3.6,0.069,-1.5,-2.0,-3.5,-0.9
Julius Erving,34,PHI,SF,78,78,2535,20.0,0.546,0.011,0.358,7.7,10.7,9.2,14.6,2.5,2.5,12.7,26.0,4.5,3.1,7.6,0.144,3.0,0.5,3.5,3.5
Kiki Vandeweghe,26,POR,SF,72,69,2502,18.0,0.603,0.028,0.356,3.3,6.9,5.1,6.2,0.7,0.5,8.0,23.1,7.2,1.2,8.4,0.161,2.5,-2.1,0.4,1.5
Larry Smith,27,GSW,PF,80,78,2497,15.1,0.553,0.0,0.371,16.7,22.8,19.5,5.2,1.5,1.2,16.6,15.1,3.1,1.6,4.7,0.09,0.2,-1.8,-1.6,0.2
Craig Hodges,24,MIL,SG,82,63,2496,11.8,0.552,0.184,0.178,3.3,5.0,4.1,18.5,1.9,0.0,14.6,15.1,3.2,2.9,6.0,0.115,-0.5,0.6,0.0,1.3
Darrell Walker,23,NYK,PG,82,66,2489,14.7,0.483,0.017,0.351,5.8,7.2,6.5,23.6,3.2,0.5,15.2,22.4,0.5,2.3,2.8,0.054,0.0,0.6,0.6,1.7
Vern Fleming,22,IND,PG,80,65,2486,12.8,0.526,0.004,0.368,6.2,7.5,6.9,14.0,1.8,0.2,15.5,20.1,1.3,2.0,3.3,0.063,-1.1,-0.5,-1.6,0.3
Thurl Bailey,23,UTA,PF,80,68,2481,14.7,0.533,0.001,0.226,6.5,15.1,10.9,8.2,0.9,2.3,11.8,20.6,1.6,3.8,5.4,0.104,-0.6,0.5,-0.2,1.2
LaSalle Thompson,23,KCK,C,82,77,2458,15.6,0.579,0.0,0.453,12.8,26.7,19.8,6.8,1.8,2.9,19.5,16.6,2.3,3.0,5.3,0.103,-0.3,0.6,0.3,1.4
Louis Orr,26,NYK,PF,79,31,2452,13.8,0.552,0.013,0.436,7.9,10.7,9.2,7.6,2.0,0.7,13.1,17.7,2.9,1.9,4.8,0.093,0.7,-0.4,0.3,1.4
Clark Kellogg,23,IND,PF,77,65,2449,18.9,0.557,0.013,0.356,9.6,21.7,15.6,15.3,1.6,0.6,15.2,24.4,3.1,3.0,6.1,0.119,1.9,-0.1,1.8,2.3
Marques Johnson,28,LAC,SF,72,68,2448,14.3,0.489,0.012,0.238,8.8,10.5,9.7,14.6,1.4,0.7,12.7,23.1,1.2,1.5,2.7,0.053,-0.3,-1.1,-1.4,0.4
Rickey Green,30,UTA,PG,77,77,2431,16.3,0.546,0.025,0.335,1.6,6.3,4.0,33.9,2.5,0.1,16.2,17.8,3.5,3.2,6.7,0.132,0.9,0.7,1.6,2.2
Mike Gminski,25,NJN,C,81,54,2418,16.1,0.538,0.001,0.401,10.3,19.4,14.7,8.5,0.7,2.2,12.4,18.3,3.6,2.5,6.1,0.122,1.1,-0.6,0.5,1.6
Jack Sikma,29,SEA,C,68,68,2402,20.4,0.564,0.011,0.417,7.9,27.0,17.4,18.6,1.7,2.2,12.5,22.2,4.6,3.7,8.3,0.166,2.4,2.0,4.4,3.9
John Bagley,24,CLE,PG,81,65,2401,16.0,0.524,0.038,0.241,2.4,10.7,6.6,39.4,2.5,0.1,21.3,16.3,2.3,2.3,4.6,0.092,1.3,0.4,1.7,2.2
James Donaldson,27,LAC,C,82,58,2392,14.6,0.679,0.0,0.55,8.0,22.4,15.5,2.7,0.6,2.9,23.1,15.2,2.5,2.5,5.0,0.101,-1.0,0.3,-0.7,0.8
Larry Drew,26,KCK,PG,72,66,2373,14.7,0.538,0.031,0.212,1.9,6.0,3.9,27.8,1.8,0.2,15.2,19.6,2.9,0.7,3.6,0.073,1.0,-1.2,-0.1,1.1
Eddie Johnson,29,ATL,SG,73,66,2367,15.8,0.546,0.076,0.351,1.8,7.0,4.4,35.4,0.9,0.2,18.3,23.3,2.8,1.4,4.2,0.084,1.5,-2.2,-0.7,0.8
Charles Barkley,21,PHI,PF,82,60,2347,18.3,0.599,0.008,0.511,12.9,20.8,16.9,9.6,1.9,2.0,17.9,20.0,4.2,3.3,7.5,0.154,1.3,0.4,1.7,2.2
Roy Hinson,23,CLE,PF,76,75,2344,16.0,0.551,0.003,0.406,8.6,18.9,13.8,4.3,1.0,4.1,13.6,21.6,2.0,3.0,5.0,0.103,-1.0,0.6,-0.4,0.9
Sam Perkins,23,DAL,PF,82,42,2317,15.0,0.535,0.049,0.332,9.1,20.9,14.9,7.8,1.3,1.6,10.8,17.1,3.2,2.6,5.8,0.12,0.1,-0.1,0.0,1.2
Steve Stipanovich,24,IND,C,82,66,2315,15.9,0.544,0.013,0.427,6.4,21.7,14.0,12.2,1.4,1.9,15.1,20.7,2.0,3.0,5.0,0.104,0.0,0.8,0.8,1.6
Byron Scott,23,LAL,SG,81,65,2305,16.8,0.587,0.06,0.227,3.1,6.9,5.2,13.8,2.0,0.4,11.1,21.8,4.8,2.1,6.9,0.143,1.0,-0.1,0.9,1.7
Rory Sparrow,26,NYK,PG,79,41,2292,14.3,0.539,0.047,0.213,1.9,6.8,4.3,33.6,1.7,0.2,17.2,15.8,3.1,1.2,4.3,0.091,0.8,-0.9,-0.1,1.1
T.R. Dunn,29,DEN,SG,81,81,2290,9.8,0.531,0.006,0.324,7.4,10.7,9.0,7.4,2.7,0.3,13.7,7.8,2.1,2.3,4.4,0.092,-1.3,1.1,-0.1,1.0
Darnell Valentine,25,POR,PG,75,59,2278,15.1,0.541,0.003,0.427,2.7,8.1,5.4,28.9,2.9,0.1,19.4,17.4,2.6,2.4,5.0,0.106,0.1,0.5,0.6,1.5
Mark Olberding,28,KCK,PF,81,62,2277,12.2,0.603,0.006,0.667,7.0,18.6,12.9,13.2,1.1,0.3,21.3,15.0,2.8,1.3,4.1,0.085,-0.8,-0.1,-0.9,0.6
Lester Conner,25,GSW,PG,79,49,2258,13.1,0.508,0.037,0.352,4.0,8.6,6.1,21.2,3.3,0.3,18.0,13.3,1.5,1.3,2.8,0.06,-0.7,1.0,0.3,1.3
Jim Paxson,27,POR,SG,68,57,2253,17.3,0.555,0.039,0.251,3.4,7.6,5.5,16.6,2.1,0.1,9.0,21.2,4.6,1.9,6.5,0.138,1.7,-0.2,1.5,2.0
Phil Hubbard,28,CLE,SF,76,55,2249,16.0,0.578,0.005,0.601,10.3,12.8,11.5,7.3,1.7,0.2,14.6,21.7,3.7,2.0,5.7,0.121,0.7,-0.6,0.1,1.2
World B. Free,31,CLE,SG,71,50,2249,19.7,0.529,0.145,0.309,2.9,7.2,5.1,23.5,1.6,0.4,8.4,29.4,4.5,1.4,6.0,0.127,3.7,-0.8,3.0,2.8
Andrew Toney,27,PHI,SG,70,65,2237,16.2,0.582,0.115,0.388,1.8,7.1,4.5,24.3,1.4,0.6,17.3,23.3,4.0,1.5,5.5,0.118,1.7,-1.3,0.4,1.4
Derek Harper,23,DAL,PG,82,1,2218,15.2,0.564,0.096,0.243,2.4,8.0,5.1,21.7,3.2,1.0,14.9,15.5,2.9,2.4,5.4,0.116,0.1,2.0,2.1,2.3
Sam Bowie,23,POR,C,76,62,2216,15.7,0.578,0.0,0.404,10.5,22.6,16.6,12.2,1.2,5.0,20.8,14.8,2.2,3.5,5.7,0.123,-0.3,2.3,2.0,2.2
Larry Nance,25,PHO,PF,61,55,2202,20.6,0.612,0.002,0.29,10.2,17.3,13.8,11.1,1.9,2.6,12.1,20.8,4.7,3.2,7.9,0.173,3.2,1.2,4.4,3.5
Michael Cooper,28,LAL,SG,82,20,2189,12.9,0.539,0.207,0.224,3.2,9.5,6.6,22.4,2.0,1.2,19.3,14.9,2.3,2.3,4.6,0.102,0.4,1.1,1.5,1.9
Danny Vranes,26,SEA,SF,76,70,2163,8.3,0.48,0.01,0.316,8.3,15.1,11.7,9.4,1.7,1.5,20.6,11.2,-0.6,2.4,1.8,0.039,-3.4,1.2,-2.2,-0.1
Alvan Adams,30,PHO,PF,82,69,2136,19.8,0.578,0.0,0.309,8.2,18.1,13.3,21.8,2.5,1.3,15.9,23.6,3.5,3.3,6.8,0.152,2.3,1.7,4.0,3.2
Lewis Lloyd,25,HOU,SG,82,58,2128,15.2,0.558,0.009,0.253,5.1,7.0,6.1,18.0,1.6,0.7,15.5,21.2,2.8,1.9,4.7,0.105,0.6,0.0,0.6,1.4
Doc Rivers,23,ATL,PG,69,58,2126,18.1,0.561,0.051,0.539,3.5,7.5,5.5,27.2,3.7,1.4,16.9,20.2,3.4,3.0,6.3,0.143,1.2,2.5,3.7,3.1
Quintin Dailey,24,CHI,SG,79,0,2101,15.2,0.517,0.027,0.226,3.2,8.1,5.7,14.6,1.6,0.1,11.2,27.3,1.4,1.2,2.6,0.059,-0.5,-1.5,-2.1,-0.1
Vinnie Johnson,28,DET,SG,82,16,2093,14.9,0.5,0.029,0.262,6.4,6.1,6.3,20.3,1.6,0.5,11.4,21.7,2.5,1.7,4.2,0.097,0.6,-0.3,0.3,1.2
Gene Banks,25,SAS,SF,82,41,2091,14.5,0.642,0.006,0.521,7.4,16.4,12.0,14.0,1.4,0.3,18.8,14.3,3.9,1.8,5.6,0.13,1.0,0.2,1.2,1.7
Alton Lister,26,MIL,C,81,80,2091,15.0,0.559,0.002,0.438,11.7,22.6,17.2,8.1,1.1,4.7,20.4,17.5,1.0,4.3,5.3,0.121,-1.1,2.0,0.9,1.5
George Gervin,32,SAS,SG,72,69,2091,18.5,0.564,0.008,0.325,4.4,8.1,6.3,13.1,1.5,1.3,12.8,29.7,3.2,1.4,4.6,0.106,1.3,-1.6,-0.3,0.9
Rick Mahorn,26,WSB,PF,77,63,2072,10.4,0.526,0.0,0.252,7.8,25.0,16.2,7.4,1.4,2.9,22.5,11.9,-0.3,3.9,3.6,0.083,-3.7,2.3,-1.5,0.3
Pat Cummings,28,NYK,C,63,63,2069,14.3,0.556,0.005,0.285,7.6,21.9,14.5,7.9,1.2,0.5,15.6,21.2,1.3,2.0,3.3,0.077,-0.5,-1.0,-1.5,0.3
Bernard King,28,NYK,SF,55,55,2063,25.2,0.585,0.008,0.424,6.2,11.8,8.9,18.6,1.7,0.4,11.7,35.1,5.7,1.5,7.1,0.166,6.1,-1.0,5.1,3.6
Dave Corzine,28,CHI,C,82,50,2062,11.8,0.534,0.002,0.352,7.5,16.0,11.9,9.2,0.7,1.8,15.9,15.8,1.3,1.6,2.9,0.067,-0.8,-0.4,-1.3,0.4
Jay Humphries,22,PHO,SG,80,39,2062,10.6,0.502,0.032,0.272,1.8,7.1,4.5,22.6,2.4,0.2,19.2,17.1,-0.2,2.2,1.9,0.044,-2.9,0.4,-2.6,-0.3
Jim Thomas,24,IND,SG,80,52,2059,13.0,0.534,0.058,0.322,3.8,9.7,6.7,15.9,1.7,0.1,13.6,18.3,1.8,1.7,3.5,0.081,-1.1,-0.1,-1.1,0.5
Junior Bridgeman,31,LAC,SF,80,15,2042,14.8,0.516,0.039,0.208,3.1,9.2,6.2,12.5,1.1,0.5,9.7,23.9,2.2,0.9,3.1,0.074,-0.2,-1.2,-1.4,0.3
Wayne Cooper,28,DEN,C,80,78,2031,15.1,0.505,0.002,0.275,11.3,22.5,16.6,5.4,0.6,5.4,13.4,20.6,0.9,2.6,3.5,0.082,-2.1,-0.3,-2.4,-0.2
Kyle Macy,27,PHO,PG,65,52,2018,13.8,0.555,0.146,0.241,1.9,8.1,5.0,25.3,2.0,0.1,14.7,15.2,2.7,1.9,4.6,0.11,0.0,0.3,0.3,1.1
Cliff Levingston,24,ATL,PF,74,53,2017,14.6,0.56,0.004,0.402,12.7,18.0,15.4,7.1,1.7,1.9,17.0,16.0,2.0,2.8,4.7,0.113,-0.5,0.5,0.0,1.0
Kurt Nimphius,26,DAL,C,82,40,2010,10.9,0.504,0.014,0.323,7.5,15.8,11.6,11.4,0.7,3.6,16.1,12.3,1.3,2.0,3.3,0.079,-1.9,1.6,-0.3,0.9
Terry Tyler,28,DET,SF,82,53,2004,14.6,0.516,0.009,0.173,7.4,14.9,11.0,4.1,1.1,2.5,7.6,19.1,2.2,2.3,4.5,0.108,-0.2,0.2,0.0,1.0
Mike Woodson,26,KCK,SG,78,3,1998,17.5,0.548,0.02,0.309,4.0,7.3,5.7,10.8,2.7,0.8,10.3,26.7,3.0,1.2,4.2,0.101,0.6,-0.3,0.3,1.1
Adrian Dantley,29,UTA,SF,55,46,1971,21.9,0.607,0.0,0.565,8.0,9.0,8.5,15.2,1.3,0.2,12.4,27.7,5.6,2.3,8.0,0.194,4.2,-0.5,3.8,2.9
Lionel Hollins,31,HOU,PG,80,60,1950,11.1,0.508,0.024,0.252,1.9,8.0,5.0,26.2,1.9,0.3,22.1,15.6,0.7,1.9,2.5,0.062,-2.0,0.0,-1.9,0.1
Melvin Turpin,24,CLE,C,79,45,1949,13.1,0.541,0.0,0.195,8.6,16.5,12.6,2.7,0.9,2.5,13.3,18.3,1.1,2.0,3.1,0.075,-1.4,-0.3,-1.7,0.2
Johnny Davis,29,CLE,PG,76,30,1920,14.7,0.51,0.058,0.379,2.0,4.7,3.4,31.6,1.1,0.1,14.1,22.5,2.3,0.8,3.0,0.076,1.2,-1.9,-0.7,0.6
Otis Thorpe,22,KCK,PF,82,23,1918,16.6,0.62,0.003,0.542,11.2,21.8,16.5,8.1,0.8,1.1,18.1,21.3,2.8,1.3,4.0,0.1,0.4,-1.3,-1.0,0.5
Cliff Robinson,24,WSB,PF,60,37,1870,16.4,0.507,0.003,0.238,8.1,24.5,16.1,12.0,1.3,1.4,14.0,25.6,-0.3,3.2,2.9,0.075,-0.9,0.2,-0.7,0.6
Otis Birdsong,29,NJN,SG,56,45,1842,18.1,0.534,0.022,0.268,3.5,5.5,4.5,19.3,2.2,0.2,9.8,26.3,2.8,1.4,4.2,0.109,1.7,-0.5,1.2,1.5
John Long,28,DET,SG,66,55,1820,14.2,0.518,0.017,0.139,4.5,6.5,5.4,9.8,1.8,0.4,9.4,21.9,1.8,1.6,3.3,0.087,-0.7,-0.3,-1.1,0.4
Trent Tucker,25,NYK,SG,77,46,1819,12.6,0.521,0.119,0.079,4.6,7.5,6.0,15.5,2.0,0.5,9.3,15.7,2.1,1.2,3.3,0.086,0.0,0.2,0.2,1.0
Jerry Sichting,28,IND,PG,70,25,1808,13.6,0.567,0.059,0.205,1.4,5.3,3.3,20.8,1.2,0.1,13.0,17.0,2.5,1.0,3.5,0.094,0.0,-0.8,-0.8,0.5
James Edwards,29,PHO,C,70,58,1787,15.8,0.562,0.004,0.483,6.1,18.2,12.3,12.8,0.7,1.6,14.9,24.8,1.7,2.0,3.7,0.099,-0.5,-0.2,-0.7,0.6
Kevin Willis,22,ATL,PF,82,19,1785,12.9,0.497,0.013,0.262,11.0,20.9,16.0,2.9,0.8,1.5,11.9,20.2,0.4,2.2,2.7,0.072,-2.3,-1.4,-3.8,-0.8
Robert Reid,29,HOU,SF,82,0,1763,11.8,0.507,0.025,0.194,5.1,12.2,8.6,12.6,1.3,0.7,12.6,18.0,1.2,1.8,3.0,0.082,-1.4,0.1,-1.3,0.3
Michael Holton,23,PHO,SG,74,59,1761,8.9,0.497,0.078,0.205,2.0,6.5,4.2,15.2,1.6,0.2,16.4,17.4,-0.6,1.4,0.8,0.023,-3.1,-0.6,-3.6,-0.7
Tree Rollins,29,ATL,C,70,60,1750,12.3,0.578,0.0,0.274,7.2,20.3,13.8,3.9,1.0,5.4,17.4,10.8,1.1,2.7,3.8,0.105,-1.9,2.5,0.7,1.2
Kelvin Ransey,26,NJN,PG,81,29,1689,15.3,0.505,0.017,0.217,2.6,6.2,4.3,28.2,2.4,0.2,13.6,19.8,1.9,1.5,3.4,0.096,0.5,-0.1,0.3,1.0
Alvin Robertson,22,SAS,SG,79,9,1685,15.3,0.538,0.018,0.282,8.0,9.7,8.9,21.5,3.5,0.8,19.8,20.0,1.1,2.0,3.1,0.087,-0.2,1.1,0.9,1.2
Dan Issel,36,DEN,C,77,9,1684,16.9,0.528,0.009,0.403,4.8,17.0,10.5,10.7,1.7,1.0,9.1,23.0,2.7,1.7,4.3,0.124,0.4,-0.7,-0.3,0.7
Kelly Tripucka,25,DET,SF,55,43,1675,16.7,0.548,0.006,0.347,3.9,9.9,6.8,11.0,1.3,0.5,11.0,24.6,2.8,1.4,4.2,0.121,1.0,-0.5,0.5,1.0
Bill Hanzlik,27,DEN,SF,80,1,1673,10.5,0.495,0.029,0.456,5.3,8.1,6.6,14.8,2.2,0.9,15.5,16.8,0.8,1.4,2.2,0.063,-2.8,0.1,-2.7,-0.3
Maurice Lucas,32,PHO,PF,63,22,1670,15.1,0.517,0.006,0.275,9.5,28.0,18.9,12.8,1.1,0.6,15.6,23.5,0.1,2.4,2.5,0.072,-1.1,-0.6,-1.7,0.1
