Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Nick Van Exel,23,LAL,PG,80,80,2944,16.3,0.544,0.462,0.271,1.0,7.4,4.2,33.6,1.7,0.1,15.1,21.3,5.0,1.3,6.4,0.104,2.5,-2.0,0.5,1.9
Alonzo Mourning,24,CHH,C,77,77,2941,20.1,0.593,0.031,0.585,8.4,21.6,15.3,6.6,0.9,5.5,14.8,25.6,4.3,5.1,9.4,0.153,0.2,0.9,1.1,2.3
Shaquille O'Neal,22,ORL,C,79,79,2923,28.6,0.588,0.003,0.536,13.3,21.7,17.6,13.3,1.3,4.5,9.4,31.9,9.6,4.4,14.0,0.23,5.6,0.2,5.8,5.7
Patrick Ewing,32,NYK,C,79,79,2920,21.9,0.555,0.014,0.386,6.6,27.5,17.4,14.4,1.2,4.1,13.1,30.7,3.1,6.5,9.6,0.157,1.8,1.8,3.5,4.1
Anfernee Hardaway,23,ORL,PG,77,77,2901,20.8,0.599,0.218,0.405,5.7,7.5,6.6,28.5,2.3,0.6,16.1,23.7,8.2,2.5,10.7,0.177,4.4,-0.3,4.1,4.5
Detlef Schrempf,32,SEA,SF,82,82,2886,20.3,0.641,0.182,0.523,5.7,15.1,10.5,16.4,1.6,0.9,12.6,21.0,9.8,3.1,12.9,0.215,4.3,0.1,4.4,4.7
John Stockton,32,UTA,PG,82,82,2867,23.3,0.651,0.287,0.387,2.6,8.0,5.5,52.6,3.5,0.6,22.4,18.9,9.9,4.0,13.9,0.233,7.0,2.0,9.0,7.9
Pooh Richardson,28,LAC,PG,80,77,2864,12.6,0.459,0.272,0.139,1.5,9.8,5.4,34.1,2.3,0.3,15.2,17.1,0.6,1.5,2.1,0.036,-0.9,-0.7,-1.6,0.2
Sean Elliott,26,SAS,SF,81,81,2858,16.0,0.587,0.311,0.377,2.6,8.5,5.7,11.3,1.4,0.9,10.8,21.6,5.8,2.9,8.7,0.147,1.8,0.1,1.9,2.8
Hakeem Olajuwon,32,HOU,C,72,72,2853,26.0,0.563,0.01,0.348,7.3,23.1,15.6,17.2,2.4,5.9,11.7,31.7,5.1,5.6,10.7,0.181,2.8,2.6,5.4,5.3
Chris Mills,25,CLE,SF,80,79,2814,11.6,0.52,0.281,0.249,4.3,12.2,8.1,9.7,1.2,1.0,11.2,18.2,2.0,3.4,5.4,0.091,-1.3,0.2,-1.1,0.7
Vlade Divac,26,LAL,C,80,80,2807,20.5,0.568,0.055,0.399,10.3,22.4,16.3,18.0,2.0,4.3,15.4,20.4,5.3,4.2,9.5,0.162,1.9,2.1,3.9,4.1
Derrick McKey,28,IND,SF,81,81,2805,15.0,0.558,0.107,0.357,5.5,11.4,8.5,16.2,2.4,1.4,14.8,18.5,3.6,3.9,7.4,0.127,0.7,1.6,2.2,3.0
Dee Brown,26,BOS,SG,79,69,2792,15.7,0.562,0.335,0.284,2.6,7.8,5.1,16.7,2.0,1.2,11.7,19.3,5.0,1.8,6.8,0.117,1.8,0.3,2.1,2.9
Latrell Sprewell,24,GSW,SG,69,69,2771,14.1,0.519,0.278,0.383,2.3,8.0,5.1,16.0,2.0,1.1,14.4,24.4,0.8,1.1,2.0,0.034,-0.3,-0.9,-1.2,0.5
Christian Laettner,25,MIN,C,81,80,2770,17.7,0.58,0.043,0.543,7.3,19.7,13.6,15.5,1.9,2.4,16.5,22.5,3.6,2.6,6.2,0.108,0.7,0.4,1.1,2.2
Walt Williams,24,SAC,SF,77,77,2739,15.0,0.544,0.297,0.365,4.3,10.2,7.3,19.3,2.3,1.7,17.3,22.7,1.6,3.4,5.1,0.089,0.6,1.3,1.8,2.7
Hersey Hawkins,28,CHH,SG,82,82,2731,16.3,0.622,0.368,0.372,2.7,10.5,6.8,15.3,2.4,0.5,13.7,18.5,5.3,3.4,8.7,0.153,1.4,1.1,2.5,3.1
Clyde Drexler,32,2TM,SG,76,75,2728,22.4,0.577,0.33,0.357,6.3,13.7,10.0,22.1,2.5,1.2,11.5,25.7,8.0,3.7,11.7,0.206,5.3,1.2,6.5,5.9
Clyde Drexler,32,POR,SG,41,41,1428,22.7,0.55,0.337,0.348,6.4,12.4,9.3,24.2,2.7,1.2,10.6,27.2,4.4,2.1,6.5,0.217,6.0,1.8,7.9,3.6
Clyde Drexler,32,HOU,SG,35,34,1300,22.1,0.613,0.319,0.369,6.3,15.0,10.9,19.9,2.4,1.2,12.7,24.2,3.6,1.7,5.2,0.193,4.5,0.5,5.0,2.3
John Starks,29,NYK,SG,80,78,2725,13.8,0.526,0.575,0.215,1.5,7.7,4.7,25.1,1.8,0.1,12.1,22.2,2.8,3.4,6.2,0.109,1.1,0.1,1.2,2.2
Clifford Robinson,28,POR,SF,75,73,2725,18.3,0.538,0.29,0.289,6.0,11.8,8.8,12.2,1.5,2.2,9.6,25.5,5.4,3.3,8.7,0.153,3.3,0.2,3.5,3.8
Todd Day,25,MIL,SG,82,81,2717,14.4,0.546,0.398,0.325,4.1,10.4,7.1,8.3,2.0,1.7,11.6,22.1,2.9,1.9,4.8,0.085,0.4,-0.5,-0.1,1.3
Derek Harper,33,NYK,PG,80,80,2716,12.6,0.547,0.386,0.254,1.4,6.8,4.2,26.7,1.5,0.3,15.2,16.7,3.2,3.1,6.4,0.113,-0.1,0.3,0.2,1.5
Jeff Hornacek,31,UTA,SG,81,81,2696,18.6,0.62,0.234,0.344,2.6,6.9,4.9,20.1,2.5,0.5,11.8,20.6,7.2,2.9,10.1,0.179,3.0,0.7,3.8,3.9
Horace Grant,29,ORL,PF,74,74,2693,16.9,0.593,0.011,0.298,9.8,20.3,15.2,8.9,1.4,2.2,9.6,14.1,6.0,3.5,9.5,0.169,1.4,0.6,2.0,2.7
Kenny Anderson,24,NJN,PG,72,70,2689,18.0,0.522,0.285,0.402,3.0,7.2,5.1,43.1,2.0,0.4,15.6,23.5,4.8,2.0,6.8,0.122,3.0,-0.7,2.2,2.8
A.C. Green,31,PHO,SF,82,52,2687,14.2,0.596,0.206,0.556,8.3,20.4,14.3,6.5,1.0,0.8,12.9,14.2,4.6,2.1,6.7,0.12,0.8,-0.9,-0.1,1.3
Shawn Kemp,25,SEA,PF,82,79,2679,21.7,0.61,0.007,0.587,14.4,25.0,19.8,8.8,1.9,3.5,17.1,24.4,5.9,4.7,10.6,0.19,1.6,0.1,1.7,2.5
Grant Hill,22,DET,SF,70,69,2678,19.0,0.541,0.025,0.48,5.4,14.1,9.7,22.5,2.4,1.7,13.5,24.9,3.7,1.8,5.4,0.097,2.1,-0.1,2.0,2.7
Jason Kidd,21,DAL,PG,79,79,2668,15.1,0.471,0.3,0.321,5.8,11.9,8.7,33.2,2.9,0.6,20.4,19.0,1.1,2.6,3.7,0.066,0.6,0.6,1.2,2.1
Reggie Miller,29,IND,SG,81,81,2665,20.1,0.62,0.43,0.391,1.4,8.0,4.8,16.1,2.0,0.5,10.6,24.6,8.5,2.8,11.4,0.204,5.0,0.2,5.2,4.9
Steve Smith,25,2TM,SG,80,61,2665,16.1,0.559,0.414,0.369,4.4,7.7,6.0,17.4,1.2,0.9,11.7,22.5,5.3,2.4,7.8,0.14,1.7,-0.6,1.1,2.1
Steve Smith,25,MIA,SG,2,2,62,19.5,0.53,0.414,0.759,7.4,3.9,5.7,18.3,1.7,1.2,9.4,30.4,0.2,0.0,0.2,0.153,1.9,-2.1,-0.2,0.0
Steve Smith,25,ATL,SG,78,59,2603,16.1,0.56,0.414,0.358,4.4,7.8,6.0,17.3,1.2,0.9,11.8,22.3,5.2,2.4,7.6,0.139,1.7,-0.5,1.2,2.1
Calbert Cheaney,23,WSB,SG,78,71,2651,14.2,0.529,0.251,0.189,4.4,9.7,7.0,11.0,1.5,0.6,11.0,22.6,2.1,1.1,3.2,0.058,0.3,-1.3,-1.1,0.6
Isaiah Rider,23,MIN,SG,75,67,2645,15.6,0.548,0.317,0.271,4.2,7.3,5.8,18.7,1.4,0.7,14.2,28.2,1.4,0.4,1.9,0.034,2.0,-2.5,-0.5,1.0
Hot Rod Williams,32,CLE,PF,74,73,2641,14.6,0.496,0.006,0.353,7.9,16.3,12.0,13.2,1.8,3.1,13.7,19.7,0.9,4.4,5.3,0.096,-0.8,1.7,0.8,1.9
Grant Long,28,2TM,PF,81,79,2641,14.4,0.547,0.043,0.454,8.2,18.8,13.4,8.0,2.2,1.0,15.3,17.4,2.3,4.2,6.6,0.119,-1.4,0.8,-0.6,0.9
Grant Long,28,MIA,PF,2,2,62,6.5,0.488,0.0,0.833,1.9,19.3,10.4,9.0,1.7,0.0,19.6,14.5,0.0,0.1,0.0,0.015,-5.4,-0.8,-6.3,-0.1
Grant Long,28,ATL,PF,79,77,2579,14.6,0.548,0.044,0.447,8.4,18.8,13.4,7.9,2.2,1.0,15.2,17.5,2.4,4.2,6.5,0.122,-1.3,0.8,-0.5,1.0
Muggsy Bogues,30,CHH,PG,78,78,2629,16.9,0.533,0.041,0.247,2.4,8.9,5.8,40.3,2.1,0.0,14.0,16.6,5.8,2.8,8.6,0.157,1.2,0.3,1.5,2.3
Nick Anderson,27,ORL,SG,76,76,2588,17.5,0.593,0.467,0.22,3.9,10.7,7.4,17.4,2.4,0.6,12.2,19.1,5.7,2.6,8.3,0.154,3.4,0.7,4.0,3.9
Toni KukoÄ,26,CHI,SF,81,55,2584,19.8,0.575,0.205,0.325,7.1,13.0,10.0,23.4,2.1,0.5,13.0,21.9,6.3,3.6,10.0,0.185,3.8,0.5,4.3,4.1
B.J. Armstrong,27,CHI,PG,82,82,2577,15.1,0.577,0.283,0.261,1.1,7.4,4.3,14.7,1.7,0.2,9.4,19.0,5.4,2.8,8.1,0.152,1.0,-0.1,1.0,1.9
Tom Gugliotta,25,3TM,PF,77,63,2568,15.2,0.515,0.222,0.301,7.3,18.5,12.9,18.0,2.6,1.7,16.6,19.4,0.8,2.7,3.5,0.065,0.5,1.0,1.5,2.2
Tom Gugliotta,25,WSB,PF,6,6,226,18.6,0.492,0.096,0.398,7.9,19.5,13.5,12.2,4.7,3.4,13.3,21.8,0.1,0.4,0.5,0.104,0.7,3.5,4.2,0.3
Tom Gugliotta,25,GSW,PF,40,40,1324,12.2,0.495,0.227,0.244,8.3,16.6,12.4,13.6,1.9,1.2,17.5,17.0,0.0,1.0,0.9,0.034,-0.9,0.3,-0.5,0.5
Tom Gugliotta,25,MIN,SF,31,17,1018,18.4,0.542,0.246,0.342,6.0,20.6,13.4,25.0,3.1,2.1,16.5,22.1,0.8,1.3,2.1,0.097,2.2,1.4,3.6,1.4
Lamond Murray,21,LAC,SF,81,61,2556,11.6,0.472,0.199,0.242,5.7,10.9,8.1,8.7,1.4,1.6,11.9,23.4,-1.4,1.1,-0.3,-0.006,-1.5,-2.0,-3.4,-0.9
Joe Dumars,31,DET,SG,67,67,2544,13.9,0.541,0.348,0.355,2.2,5.1,3.6,23.7,1.5,0.2,16.3,23.6,1.8,-0.1,1.7,0.032,0.5,-2.9,-2.4,-0.3
Olden Polynice,30,SAC,C,81,81,2534,14.7,0.565,0.001,0.281,13.0,20.2,16.7,4.0,1.0,1.5,12.7,15.6,3.3,3.4,6.7,0.126,-0.2,-0.5,-0.7,0.8
Terry Mills,27,DET,PF,72,69,2514,14.7,0.543,0.305,0.235,5.7,20.3,13.0,10.4,1.4,1.0,12.3,20.9,2.2,1.5,3.7,0.071,0.3,-1.4,-1.2,0.5
Bobby Phills,25,CLE,SG,80,79,2500,12.2,0.477,0.067,0.288,4.4,9.0,6.6,12.9,2.6,0.8,10.9,19.8,0.5,3.6,4.0,0.078,-2.6,1.6,-1.0,0.6
Anthony Mason,28,NYK,PF,77,11,2496,14.9,0.599,0.002,0.588,8.9,21.2,15.3,15.0,1.5,0.6,16.2,14.0,4.2,4.4,8.6,0.166,0.2,1.7,1.9,2.5
Armen Gilliam,30,NJN,PF,82,30,2472,18.1,0.562,0.002,0.433,8.5,18.7,13.6,7.2,1.4,2.5,12.4,21.8,3.6,3.0,6.6,0.128,0.7,0.0,0.7,1.7
P.J. Brown,25,NJN,C,80,63,2466,12.1,0.492,0.042,0.363,7.9,13.7,10.8,8.6,1.5,3.8,10.8,13.2,1.7,2.9,4.6,0.09,-2.0,1.6,-0.5,0.9
Spud Webb,31,SAC,PG,76,76,2458,13.7,0.552,0.21,0.351,1.4,6.8,4.1,29.8,1.6,0.2,18.9,17.7,3.1,2.0,5.1,0.099,0.2,-0.5,-0.3,1.1
Dominique Wilkins,35,BOS,SF,77,64,2423,16.3,0.519,0.247,0.291,7.4,11.8,9.5,11.5,1.3,0.4,11.6,26.6,2.6,1.3,3.9,0.076,2.2,-2.1,0.1,1.3
Buck Williams,34,POR,PF,82,82,2422,13.6,0.545,0.003,0.339,11.2,20.4,15.6,4.7,1.4,2.1,14.6,14.2,2.5,3.6,6.1,0.121,-1.3,0.5,-0.8,0.7
Sean Rooks,25,MIN,C,80,70,2405,12.6,0.555,0.008,0.62,8.5,16.2,12.4,6.9,0.6,2.2,15.4,17.6,1.9,1.1,3.0,0.06,-1.5,-1.5,-3.0,-0.6
Mark Jackson,29,IND,PG,82,67,2402,14.0,0.493,0.154,0.27,3.7,11.5,7.7,39.2,2.3,0.5,24.9,16.1,1.4,3.1,4.5,0.09,0.7,0.5,1.2,1.9
Tyrone Hill,26,CLE,C,70,67,2397,16.8,0.554,0.001,0.572,13.6,26.7,19.9,4.2,1.3,1.4,14.8,20.4,2.7,4.2,6.9,0.138,-0.8,-0.5,-1.3,0.4
Kevin Willis,32,2TM,PF,67,63,2390,16.1,0.504,0.015,0.293,10.9,25.3,18.0,6.1,1.3,1.2,12.4,24.2,0.9,2.8,3.6,0.073,-0.8,-1.8,-2.6,-0.4
Kevin Willis,32,ATL,PF,2,2,89,15.2,0.441,0.024,0.366,12.8,34.9,23.6,5.9,0.6,2.5,12.8,27.8,-0.1,0.2,0.1,0.038,-2.6,-1.9,-4.5,0.0
Kevin Willis,32,MIA,PF,65,61,2301,16.1,0.506,0.014,0.29,10.8,24.9,17.7,6.1,1.3,1.1,12.4,24.1,1.0,2.6,3.6,0.075,-0.7,-1.8,-2.6,-0.3
Popeye Jones,24,DAL,PF,80,80,2385,13.8,0.462,0.014,0.148,14.1,24.7,19.1,10.5,0.7,0.8,12.2,17.6,1.5,2.2,3.6,0.073,-1.3,-1.3,-2.6,-0.3
Lorenzo Williams,25,DAL,C,82,81,2383,10.3,0.471,0.0,0.332,12.5,19.1,15.6,6.9,1.1,4.3,23.2,7.9,0.5,2.7,3.1,0.063,-3.2,1.5,-1.7,0.2
Charles Barkley,31,PHO,PF,68,66,2382,25.2,0.572,0.192,0.444,9.8,26.8,18.2,18.9,2.3,1.4,9.9,27.5,7.4,3.3,10.6,0.214,5.6,0.7,6.3,5.0
Rik Smits,28,IND,C,78,78,2381,19.5,0.571,0.002,0.356,9.9,20.4,15.3,9.0,0.9,2.6,13.4,27.2,3.7,3.5,7.2,0.146,0.8,-0.4,0.3,1.4
Shawn Bradley,22,PHI,C,82,59,2365,14.8,0.489,0.004,0.335,11.9,20.7,16.2,3.7,1.2,8.5,15.2,17.7,-0.1,3.6,3.5,0.071,-3.0,1.6,-1.4,0.3
Stacey Augmon,26,ATL,SG,76,76,2362,16.0,0.512,0.03,0.395,7.6,10.7,9.1,14.3,2.3,1.5,12.9,22.7,1.9,3.2,5.1,0.103,0.1,0.6,0.7,1.6
Vinny Del Negro,28,SAS,SG,75,71,2360,13.8,0.56,0.211,0.211,1.4,7.5,4.6,14.6,1.3,0.4,6.3,16.7,4.6,2.2,6.8,0.138,0.2,0.5,0.7,1.6
Sam Perkins,33,SEA,C,82,37,2356,16.2,0.606,0.462,0.363,4.9,14.9,10.0,8.3,1.5,1.5,8.2,17.2,5.9,2.6,8.5,0.173,3.0,-0.1,2.9,2.9
Juwan Howard,21,WSB,PF,65,52,2348,15.0,0.521,0.008,0.314,8.7,18.4,13.4,11.6,1.1,0.5,13.5,22.8,1.3,1.5,2.8,0.057,-0.7,-1.5,-2.2,-0.1
Dale Davis,25,IND,PF,74,70,2346,16.1,0.57,0.002,0.45,13.6,22.1,17.9,4.0,1.6,3.8,15.2,15.9,2.6,4.3,6.8,0.14,0.1,0.8,0.9,1.7
Andrew Lang,28,ATL,C,82,63,2340,13.1,0.523,0.004,0.278,7.5,15.4,11.3,5.0,1.0,4.6,12.4,16.8,1.4,3.4,4.9,0.1,-2.9,1.0,-1.9,0.0
Bryant Stith,24,DEN,SG,81,51,2329,14.4,0.567,0.103,0.49,5.0,8.7,6.9,10.2,2.1,0.6,12.0,17.7,3.8,1.8,5.6,0.115,0.2,0.0,0.1,1.2
Doug West,27,MIN,SG,71,65,2328,11.6,0.528,0.08,0.323,3.2,8.7,6.0,14.3,1.5,0.8,12.6,19.6,1.2,0.6,1.8,0.038,-2.2,-1.2,-3.4,-0.8
Tim Hardaway,28,GSW,PG,62,62,2321,18.3,0.55,0.441,0.286,2.2,6.9,4.5,40.0,1.9,0.4,15.9,24.5,4.4,0.7,5.1,0.105,4.1,-1.5,2.6,2.7
Eric Montross,23,BOS,C,78,75,2315,12.1,0.565,0.002,0.457,9.6,18.7,14.1,2.3,0.6,1.8,14.0,15.0,2.3,1.8,4.1,0.084,-1.9,-1.1,-3.0,-0.6
Billy Owens,25,MIA,SG,70,60,2296,15.6,0.523,0.027,0.382,10.2,15.6,12.8,17.3,1.8,1.0,17.6,22.3,1.2,2.1,3.2,0.067,0.6,-0.4,0.2,1.2
Brian Grant,22,SAC,PF,80,59,2289,16.5,0.546,0.005,0.449,10.7,19.5,15.2,7.4,1.1,3.8,14.4,22.0,1.9,3.4,5.3,0.112,-0.8,0.6,-0.2,1.0
Rod Strickland,28,POR,PG,64,61,2267,21.6,0.544,0.13,0.402,3.5,12.8,7.9,39.9,2.8,0.3,15.8,24.6,5.3,3.2,8.5,0.179,4.0,1.3,5.3,4.2
Chris Dudley,29,POR,C,82,82,2245,10.9,0.424,0.002,0.41,15.6,23.2,19.2,2.1,1.0,4.2,13.3,11.4,0.4,3.7,4.1,0.087,-3.0,0.1,-3.0,-0.6
Bimbo Coles,26,MIA,PG,68,65,2207,12.5,0.497,0.125,0.287,2.4,7.9,5.1,27.9,2.3,0.5,18.6,16.8,1.2,1.6,2.8,0.06,-1.3,-0.2,-1.5,0.3
Reggie Williams,30,DEN,SF,74,70,2198,16.9,0.538,0.314,0.206,5.3,12.5,9.0,17.6,2.7,2.2,11.8,21.5,3.1,2.7,5.8,0.126,1.2,1.2,2.4,2.5
Eric Murdock,26,MIL,PG,75,32,2158,17.3,0.524,0.295,0.328,2.6,9.5,6.0,37.0,2.7,0.4,17.2,23.1,2.7,1.6,4.3,0.096,2.1,-0.7,1.5,1.9
Charles Smith,29,NYK,SF,76,58,2150,13.9,0.544,0.041,0.431,8.2,9.5,8.8,9.4,1.2,3.3,14.2,22.1,1.7,3.1,4.8,0.107,-1.6,0.6,-1.0,0.6
Dino Radja,27,BOS,PF,66,48,2147,17.9,0.537,0.001,0.334,7.9,23.1,15.4,8.7,1.4,2.7,13.1,24.5,2.0,2.5,4.5,0.102,0.0,0.0,0.0,1.1
Rodney Rogers,23,DEN,PF,80,77,2142,15.2,0.55,0.192,0.358,7.6,13.8,10.8,12.5,2.3,1.6,16.3,22.4,1.5,2.4,3.9,0.088,-0.3,0.3,-0.1,1.1
Chris Morris,29,NJN,SF,71,49,2131,15.5,0.504,0.37,0.228,9.3,11.4,10.3,12.0,2.1,1.7,11.1,21.8,1.8,2.2,4.0,0.09,1.4,0.0,1.4,1.8
Tony Massenburg,27,LAC,C,80,50,2127,11.7,0.526,0.005,0.391,8.3,17.5,12.6,4.9,1.1,2.0,14.3,16.8,0.8,1.4,2.2,0.049,-2.8,-1.0,-3.9,-1.0
Kendall Gill,26,SEA,SG,73,58,2125,15.2,0.527,0.199,0.244,5.6,10.5,8.1,13.9,2.8,1.0,12.7,22.2,2.0,2.6,4.6,0.103,0.5,0.0,0.5,1.4
Derrick Coleman,27,NJN,PF,56,54,2103,19.0,0.525,0.137,0.56,8.7,22.1,15.4,15.8,0.9,3.1,13.6,26.4,2.4,2.7,5.1,0.117,1.4,0.1,1.5,1.8
Otis Thorpe,32,2TM,PF,70,35,2096,16.4,0.582,0.01,0.413,11.1,19.2,15.2,8.6,1.0,1.0,14.1,19.5,3.2,2.4,5.6,0.129,0.0,-0.5,-0.5,0.8
Otis Thorpe,32,HOU,PF,36,35,1188,14.7,0.568,0.008,0.347,11.5,19.3,15.6,7.8,0.9,0.8,15.3,18.8,1.1,1.2,2.3,0.094,-0.8,-1.0,-1.9,0.0
Otis Thorpe,32,POR,PF,34,0,908,18.6,0.598,0.013,0.489,10.6,19.2,14.7,9.6,1.1,1.2,12.8,20.4,2.1,1.2,3.3,0.174,1.0,0.2,1.2,0.7
Donyell Marshall,21,2TM,SF,72,31,2086,12.5,0.465,0.277,0.253,7.6,15.0,11.3,8.6,1.1,3.0,10.6,22.9,-0.9,1.2,0.3,0.007,-1.6,-1.6,-3.2,-0.7
Donyell Marshall,21,MIN,SF,40,8,1036,12.7,0.452,0.251,0.288,7.7,15.5,11.6,9.9,1.3,3.6,10.8,23.6,-0.8,0.7,-0.1,-0.005,-1.3,-1.5,-2.8,-0.2
Donyell Marshall,21,GSW,SF,32,23,1050,12.4,0.478,0.302,0.221,7.6,14.5,11.0,7.3,0.9,2.5,10.3,22.3,-0.1,0.5,0.4,0.02,-1.9,-1.7,-3.6,-0.4
Mahmoud Abdul-Rauf,25,DEN,PG,73,43,2082,17.8,0.543,0.214,0.155,1.9,5.9,3.9,23.0,1.9,0.3,10.0,25.8,3.8,1.3,5.0,0.115,2.3,-1.1,1.2,1.7
Scott Skiles,30,WSB,PG,62,62,2077,15.7,0.599,0.391,0.346,1.4,7.6,4.4,32.4,1.7,0.2,20.4,17.8,3.7,0.7,4.5,0.103,1.9,-1.3,0.6,1.3
Elden Campbell,26,LAL,PF,73,59,2076,15.4,0.5,0.001,0.369,8.9,14.8,11.9,6.8,1.7,4.4,9.7,21.0,1.5,2.3,3.8,0.087,-1.6,0.0,-1.6,0.2
Robert Horry,24,HOU,PF,64,61,2074,13.5,0.556,0.423,0.21,4.7,12.8,9.0,15.2,2.3,2.5,17.2,15.3,1.6,2.6,4.2,0.097,0.4,1.7,2.1,2.1
Nate McMillan,30,SEA,PG,80,18,2070,13.1,0.496,0.39,0.146,3.8,13.4,8.7,27.0,4.0,2.0,23.0,11.5,1.6,3.6,5.1,0.119,-0.2,3.8,3.6,2.9
Chris Webber,21,WSB,PF,54,52,2067,20.1,0.521,0.155,0.248,10.8,18.4,14.4,21.5,2.0,2.9,13.8,25.5,1.9,2.2,4.0,0.093,2.9,0.5,3.5,2.9
Marty Conlon,27,MIL,C,82,3,2064,13.6,0.556,0.045,0.3,9.1,16.0,12.4,9.0,1.1,0.6,14.4,18.3,2.0,1.2,3.1,0.073,-1.2,-1.2,-2.4,-0.2
Sherman Douglas,28,BOS,PG,65,43,2048,17.0,0.53,0.107,0.385,2.7,7.0,4.8,34.9,2.0,0.1,15.3,22.4,3.2,1.0,4.2,0.099,2.2,-1.1,1.2,1.7
Sharone Wright,22,PHI,C,79,49,2044,14.0,0.502,0.01,0.363,10.8,16.1,13.5,4.1,1.0,3.7,14.4,23.0,-0.2,1.9,1.7,0.04,-2.5,-1.2,-3.7,-0.9
Michael Cage,33,CLE,C,82,21,2040,13.5,0.537,0.006,0.259,12.1,22.8,17.3,4.5,1.7,2.6,12.9,10.2,2.1,3.7,5.8,0.137,-1.0,1.2,0.2,1.1
Vernon Maxwell,29,HOU,SG,64,54,2038,11.9,0.508,0.568,0.185,1.1,7.8,4.6,20.7,1.9,0.4,14.0,21.5,0.3,1.6,1.9,0.044,-0.9,-0.8,-1.7,0.2
