Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Kiki Vandeweghe,24,DEN,PF,82,79,2909,21.8,0.613,0.033,0.364,4.3,10.9,7.6,9.8,1.0,0.7,9.0,24.9,10.5,0.6,11.0,0.182,4.4,-2.1,2.4,3.2
Magic Johnson,23,LAL,SG,79,79,2907,23.0,0.603,0.023,0.407,8.5,17.1,13.0,34.4,2.8,0.9,21.5,19.0,8.8,3.8,12.5,0.207,5.4,1.8,7.2,6.8
Calvin Natt,26,POR,SF,80,80,2879,19.0,0.593,0.017,0.361,8.3,15.1,11.7,9.1,1.0,0.6,12.9,22.3,7.1,2.7,9.8,0.164,3.0,-1.1,1.8,2.8
Bill Laimbeer,25,DET,C,82,82,2871,16.6,0.552,0.015,0.353,10.0,26.3,18.0,12.1,0.8,2.2,14.8,16.0,4.9,3.6,8.5,0.142,0.8,0.5,1.3,2.4
Jeff Ruland,24,WSB,C,79,47,2862,19.4,0.595,0.003,0.518,11.2,22.6,16.8,12.9,1.2,1.5,18.7,23.0,4.6,5.5,10.1,0.169,1.5,1.3,2.8,3.5
Reggie Theus,25,CHI,PG,82,81,2856,19.2,0.541,0.058,0.346,3.4,7.8,5.6,27.1,2.3,0.3,15.1,28.8,5.0,1.6,6.5,0.11,2.3,-1.0,1.4,2.4
Marques Johnson,26,MIL,SF,80,80,2853,21.1,0.543,0.014,0.253,7.9,13.5,10.8,20.3,1.7,1.1,11.0,25.7,6.6,4.1,10.7,0.18,4.2,0.4,4.5,4.7
Greg Ballard,28,WSB,SF,78,78,2840,16.8,0.509,0.029,0.183,4.7,15.2,9.9,14.8,2.3,0.5,10.2,22.4,2.8,5.1,7.9,0.133,0.8,1.7,2.5,3.2
George Gervin,30,SAS,SG,78,78,2830,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14.0,1.4,1.3,12.0,29.1,7.6,1.8,9.4,0.159,2.9,-1.1,1.8,2.7
Dan Roundfield,29,ATL,PF,77,76,2811,18.8,0.526,0.023,0.377,9.8,23.4,16.6,12.4,1.0,2.3,15.0,24.2,2.9,4.5,7.4,0.127,1.3,0.5,1.7,2.6
Mike Mitchell,27,SAS,SF,80,79,2803,16.9,0.541,0.002,0.215,7.6,13.1,10.4,5.1,0.9,1.0,7.9,22.7,5.9,1.7,7.6,0.131,1.1,-1.8,-0.7,0.9
Artis Gilmore,33,SAS,C,82,82,2797,21.2,0.668,0.007,0.559,12.1,25.8,19.2,6.1,0.7,3.7,18.7,19.4,7.5,3.5,11.0,0.189,2.7,0.2,2.8,3.4
Darrell Griffith,24,UTA,SG,77,76,2787,15.8,0.514,0.085,0.158,3.8,7.2,5.6,15.6,2.2,0.6,13.2,26.9,0.6,2.2,2.8,0.048,0.2,-1.1,-0.9,0.8
Mark Aguirre,23,DAL,SF,81,75,2784,20.5,0.535,0.048,0.371,7.3,12.5,9.8,18.2,1.3,0.5,12.4,30.0,5.9,1.0,6.9,0.118,3.6,-1.9,1.7,2.6
Rickey Green,28,UTA,PG,78,78,2783,17.2,0.534,0.014,0.246,2.3,5.7,4.1,34.5,3.5,0.1,17.5,17.8,3.8,2.8,6.6,0.114,1.3,0.7,2.0,2.8
Clark Kellogg,21,IND,PF,81,81,2761,20.3,0.516,0.013,0.248,12.6,21.3,16.8,11.7,2.4,0.9,12.1,25.5,4.4,2.4,6.8,0.119,2.1,-1.2,0.9,2.0
Gus Williams,29,SEA,PG,80,80,2761,20.5,0.517,0.031,0.267,2.9,4.9,4.0,34.8,3.1,0.5,12.9,25.8,5.2,3.3,8.5,0.148,3.6,0.6,4.2,4.3
Jim Paxson,25,POR,SG,81,81,2740,20.1,0.573,0.019,0.361,2.8,4.4,3.6,13.5,2.4,0.3,9.2,25.1,7.8,2.4,10.2,0.178,3.0,0.1,3.0,3.5
Jay Vincent,23,DAL,PF,81,73,2726,17.1,0.532,0.002,0.27,8.4,15.1,11.7,11.1,1.2,0.9,11.7,23.4,4.8,1.2,6.0,0.105,1.3,-1.5,-0.2,1.2
Gene Banks,23,SAS,PF,81,81,2722,16.7,0.579,0.005,0.303,9.2,15.1,12.3,13.7,1.3,0.4,14.1,17.7,5.9,2.0,7.9,0.14,2.2,-0.5,1.7,2.5
Geoff Huston,25,CLE,PG,80,79,2716,12.6,0.518,0.014,0.294,1.7,5.1,3.3,26.5,1.3,0.1,17.2,17.6,2.4,1.0,3.4,0.06,-0.6,-1.3,-1.9,0.0
Norm Nixon,27,LAL,PG,79,79,2711,13.9,0.498,0.012,0.15,2.6,5.6,4.2,25.8,1.8,0.1,16.5,20.9,2.5,1.4,3.9,0.069,-0.2,-1.8,-1.9,0.0
Sidney Moncrief,25,MIL,SG,76,76,2710,22.6,0.602,0.009,0.522,8.2,9.5,8.9,16.9,2.0,0.5,12.2,24.7,9.7,3.5,13.2,0.233,5.1,0.4,5.4,5.1
Dominique Wilkins,23,ATL,SF,82,82,2697,16.6,0.524,0.009,0.276,8.9,9.9,9.4,7.7,1.5,1.3,11.6,23.9,2.9,2.9,5.8,0.103,1.2,-0.6,0.5,1.7
Larry Drew,24,KCK,PG,75,74,2690,18.1,0.545,0.013,0.31,1.8,6.6,4.2,31.6,2.1,0.2,16.4,23.7,5.1,2.1,7.2,0.128,2.4,-0.8,1.6,2.4
Tom Chambers,23,SDC,PF,79,79,2665,15.1,0.529,0.007,0.444,8.6,14.0,11.1,10.0,1.4,1.3,15.1,22.6,3.3,1.0,4.3,0.077,0.0,-1.6,-1.6,0.2
T.R. Dunn,27,DEN,SG,82,80,2640,11.4,0.524,0.002,0.309,8.8,14.7,11.8,7.9,2.4,0.5,15.9,10.0,2.6,1.8,4.4,0.079,-0.1,0.2,0.1,1.4
World B. Free,29,GSW,SG,19,18,700,15.9,0.505,0.008,0.409,3.3,3.5,3.4,18.6,1.0,0.2,10.4,26.9,1.1,0.0,1.1,0.077,0.8,-2.7,-1.8,0.0
World B. Free,29,CLE,SG,54,51,1938,19.3,0.524,0.04,0.41,4.0,5.2,4.6,18.1,2.1,0.4,11.3,30.5,3.4,1.1,4.6,0.113,2.7,-0.6,2.1,2.0
Darwin Cook,24,NJN,PG,82,47,2625,14.3,0.494,0.039,0.245,3.2,7.1,5.2,23.6,3.4,1.1,17.9,19.9,1.3,4.7,6.0,0.11,-0.4,2.0,1.7,2.4
Allen Leavell,25,HOU,PG,79,76,2602,15.8,0.49,0.165,0.28,2.5,5.7,4.0,30.1,3.0,0.3,14.3,21.3,2.3,1.5,3.8,0.071,0.9,-0.1,0.8,1.8
Cliff Robinson,22,CLE,PF,77,75,2601,17.5,0.509,0.004,0.245,8.1,29.9,18.7,9.3,1.2,1.3,14.1,25.6,1.2,3.2,4.4,0.081,0.1,-0.4,-0.3,1.1
Maurice Lucas,30,PHO,PF,77,71,2586,16.1,0.528,0.003,0.341,9.0,24.5,17.1,11.9,1.0,0.9,15.5,22.5,2.4,4.7,7.1,0.132,-0.2,0.0,-0.3,1.1
Lonnie Shelton,27,SEA,PF,82,79,2572,12.7,0.509,0.007,0.204,6.9,13.4,10.3,12.5,1.4,1.5,14.7,18.2,1.6,3.2,4.8,0.09,-1.1,0.5,-0.5,1.0
Jack Sikma,27,SEA,C,75,71,2564,19.6,0.546,0.008,0.458,9.3,25.7,17.8,12.6,1.6,1.3,13.2,22.5,5.2,4.6,9.8,0.183,1.6,0.9,2.5,2.9
Kareem Abdul-Jabbar,35,LAL,C,79,79,2554,23.6,0.619,0.002,0.302,7.6,17.6,12.8,10.8,1.1,3.5,12.6,24.6,8.0,2.9,10.9,0.205,4.0,0.5,4.5,4.2
Jamaal Wilkes,29,LAL,SF,80,80,2552,17.6,0.558,0.005,0.208,6.6,8.2,7.4,9.7,1.2,0.4,9.6,24.1,6.1,1.3,7.4,0.139,1.6,-2.1,-0.5,1.0
Johnny Moore,24,SAS,PG,77,73,2552,17.5,0.507,0.026,0.237,2.9,8.7,5.9,37.8,3.5,0.7,19.6,18.0,3.8,2.8,6.6,0.123,1.8,1.2,3.0,3.2
Dennis Johnson,28,PHO,PG,77,74,2551,14.8,0.534,0.036,0.429,4.2,10.1,7.2,20.4,1.8,0.9,16.6,19.6,3.0,3.6,6.6,0.125,0.3,0.6,0.9,1.9
Terry Tyler,26,DET,SF,82,56,2543,15.1,0.512,0.017,0.223,7.2,15.0,11.0,8.3,1.8,3.3,11.0,16.5,2.8,3.1,5.8,0.11,0.4,1.2,1.6,2.3
Terry Cummings,21,SDC,PF,70,69,2531,22.8,0.557,0.001,0.315,12.6,21.6,16.7,10.9,2.4,1.4,12.0,26.0,6.5,2.2,8.7,0.164,3.8,-0.8,3.0,3.2
Herb Williams,24,IND,C,78,74,2513,17.4,0.522,0.006,0.189,6.2,19.5,12.5,14.8,1.0,3.8,15.4,23.3,1.7,1.8,3.5,0.067,0.6,0.2,0.8,1.8
Vinnie Johnson,26,DET,SG,82,51,2511,17.6,0.563,0.039,0.311,6.8,7.9,7.3,17.0,1.7,1.0,11.7,20.0,5.9,1.8,7.7,0.147,2.1,0.0,2.1,2.6
Dave Corzine,26,CHI,C,82,71,2496,15.1,0.54,0.002,0.35,10.4,20.3,15.4,8.7,0.9,2.3,17.7,20.0,1.9,2.0,4.0,0.076,-0.3,-0.7,-1.0,0.6
Walter Davis,28,PHO,SG,80,79,2491,19.1,0.548,0.018,0.175,2.9,5.7,4.4,25.1,2.2,0.3,11.9,25.8,4.9,3.2,8.1,0.156,2.3,0.0,2.3,2.7
Andrew Toney,25,PHI,SG,81,81,2474,17.9,0.558,0.061,0.329,1.9,7.5,4.8,22.5,1.5,0.4,15.9,27.3,4.6,2.7,7.3,0.141,1.4,-0.7,0.7,1.7
Tree Rollins,27,ATL,C,80,80,2472,15.4,0.543,0.002,0.264,9.1,22.8,16.0,4.1,1.0,7.8,14.3,11.2,2.3,5.0,7.3,0.142,-1.0,3.7,2.7,3.0
Bill Cartwright,25,NYK,C,82,82,2468,19.0,0.627,0.0,0.636,8.7,19.5,14.0,8.6,0.8,3.2,16.5,21.3,5.7,4.4,10.1,0.197,1.3,1.5,2.8,3.0
Maurice Cheeks,26,PHI,PG,79,79,2465,18.6,0.582,0.008,0.322,2.4,6.4,4.5,29.6,3.5,0.7,17.4,16.6,5.6,3.8,9.4,0.183,2.4,2.3,4.7,4.2
Robert Parish,29,BOS,C,78,76,2459,23.0,0.582,0.001,0.345,11.4,24.6,18.1,8.4,1.5,3.3,12.5,23.6,6.2,4.6,10.8,0.211,3.5,0.8,4.3,3.9
Michael Brooks,24,SDC,SF,82,26,2457,15.2,0.526,0.018,0.334,10.3,14.2,12.1,14.2,2.1,0.9,15.7,17.9,3.4,1.3,4.7,0.091,0.9,-0.5,0.4,1.5
Alvan Adams,28,PHO,C,80,75,2447,16.8,0.527,0.003,0.221,7.6,16.7,12.4,21.8,2.2,1.7,18.4,22.0,2.0,4.5,6.5,0.128,0.8,1.7,2.5,2.8
Albert King,23,NJN,SF,79,75,2447,15.6,0.508,0.019,0.185,7.3,13.6,10.5,18.2,1.8,1.0,15.6,25.2,1.7,3.9,5.7,0.112,0.3,0.3,0.5,1.6
Caldwell Jones,32,HOU,C,82,82,2440,12.3,0.505,0.003,0.304,9.2,20.9,14.7,7.9,0.9,3.0,18.2,15.4,0.4,2.1,2.5,0.05,-2.2,0.0,-2.2,-0.1
Jerry Sichting,26,IND,PG,78,58,2435,11.7,0.513,0.027,0.162,1.4,5.7,3.4,22.1,2.0,0.0,16.3,13.6,2.3,0.4,2.7,0.053,-1.5,-1.0,-2.5,-0.3
Dan Issel,34,DEN,C,80,80,2431,21.6,0.573,0.015,0.37,6.3,18.6,12.4,12.6,1.5,0.9,10.4,25.5,6.8,1.5,8.4,0.165,3.2,-1.2,2.1,2.5
Rory Sparrow,24,ATL,PG,49,49,1548,13.7,0.547,0.029,0.221,2.7,7.0,4.8,22.7,2.2,0.0,18.3,18.5,1.2,1.6,2.8,0.087,-1.2,0.4,-0.8,0.5
Rory Sparrow,24,NYK,PG,32,9,880,12.3,0.478,0.023,0.289,2.9,9.0,5.9,26.5,2.1,0.3,17.5,19.7,0.2,1.3,1.4,0.079,-1.4,0.9,-0.5,0.3
Truck Robinson,31,NYK,PF,81,76,2426,10.7,0.485,0.0,0.285,9.5,22.4,15.9,8.6,1.2,0.6,19.3,17.3,-1.0,4.2,3.3,0.065,-2.2,0.3,-1.9,0.1
Mike Woodson,24,KCK,SG,81,3,2426,18.9,0.558,0.029,0.327,3.7,7.3,5.5,15.0,2.5,1.4,11.6,23.7,5.3,2.4,7.8,0.153,2.5,0.9,3.4,3.3
Julius Erving,32,PHI,SF,72,72,2421,23.1,0.566,0.006,0.372,7.9,13.3,10.7,16.5,2.2,3.0,12.6,25.5,6.8,4.1,10.9,0.217,4.6,1.9,6.5,5.2
Purvis Short,25,GSW,SF,67,57,2397,17.6,0.534,0.012,0.255,6.3,9.8,8.0,14.2,1.8,0.3,12.6,25.2,4.0,1.2,5.2,0.103,1.5,-1.3,0.1,1.3
Dave Greenwood,25,CHI,PF,79,61,2355,13.0,0.5,0.006,0.34,9.9,24.9,17.4,8.5,1.0,2.0,16.3,15.5,1.3,2.3,3.6,0.073,-1.0,-0.1,-1.1,0.5
Rolando Blackman,23,DAL,SG,75,62,2349,17.0,0.548,0.014,0.366,4.9,8.6,6.7,11.1,0.7,0.7,8.9,22.3,5.5,0.1,5.7,0.116,2.5,-2.1,0.4,1.4
Kevin McHale,25,BOS,PF,82,13,2345,17.6,0.573,0.001,0.301,9.9,15.4,12.7,6.1,0.7,4.5,13.6,19.6,4.1,3.4,7.5,0.154,0.9,0.7,1.6,2.1
Kenny Carr,27,POR,PF,82,26,2331,13.7,0.559,0.008,0.51,8.7,19.7,14.2,6.9,1.3,1.0,17.4,18.5,2.3,2.8,5.1,0.106,-1.0,-0.4,-1.5,0.3
Ben Poquette,27,UTA,PF,75,50,2331,13.4,0.519,0.007,0.317,7.0,15.6,11.4,9.6,1.2,2.5,11.2,15.0,2.5,2.5,5.0,0.103,-0.7,0.5,-0.2,1.1
Frank Johnson,24,WSB,PG,68,65,2324,12.9,0.473,0.078,0.332,2.2,6.3,4.2,33.9,2.3,0.1,20.9,20.3,-0.4,3.3,3.0,0.061,-0.9,0.2,-0.7,0.8
Brad Davis,27,DAL,PG,79,78,2323,17.9,0.631,0.068,0.35,1.5,7.7,4.6,31.3,1.6,0.3,16.5,14.8,6.8,0.5,7.3,0.152,2.8,-0.8,2.0,2.3
Pat Cummings,26,DAL,C,81,71,2317,14.6,0.526,0.001,0.223,10.3,21.0,15.5,8.4,1.1,0.8,14.4,19.2,2.5,1.5,4.0,0.084,-0.4,-1.4,-1.7,0.2
Jeff Wilkins,27,UTA,C,81,34,2307,11.6,0.517,0.004,0.245,7.0,19.0,13.2,7.9,0.8,0.9,17.1,18.5,0.1,2.3,2.4,0.049,-2.4,-1.2,-3.6,-0.9
Elvin Hayes,37,HOU,PF,81,43,2302,14.7,0.515,0.004,0.322,8.7,20.7,14.3,10.4,1.0,2.0,16.4,21.1,0.6,1.8,2.4,0.05,-0.7,-0.7,-1.4,0.4
George Johnson,26,IND,SF,82,64,2297,12.7,0.509,0.044,0.2,7.9,18.2,12.8,12.7,1.5,1.3,20.6,20.1,-0.4,1.4,1.0,0.021,-1.7,-0.9,-2.7,-0.4
Danny Schayes,23,UTA,C,50,50,1638,11.7,0.516,0.002,0.379,8.8,18.9,14.0,13.4,1.1,2.1,24.5,19.0,-0.8,1.9,1.1,0.033,-2.8,0.0,-2.8,-0.3
Danny Schayes,23,DEN,C,32,0,646,13.2,0.525,0.0,0.426,9.8,19.3,14.6,7.5,1.0,2.3,17.2,19.3,0.4,0.4,0.8,0.062,-2.3,-1.2,-3.5,-0.2
Billy Knight,30,IND,SG,80,54,2262,18.7,0.589,0.019,0.415,6.9,8.6,7.7,12.0,1.3,0.2,14.2,23.6,5.5,0.3,5.8,0.123,2.8,-2.2,0.6,1.5
Cedric Maxwell,27,BOS,SF,79,71,2252,14.7,0.578,0.002,0.52,8.9,11.2,10.1,10.5,1.3,1.0,16.8,17.0,4.0,2.5,6.6,0.14,1.0,0.0,1.0,1.7
Kelly Tripucka,23,DET,SF,58,58,2252,19.8,0.565,0.032,0.401,5.7,6.5,6.1,15.9,1.3,0.5,12.1,26.5,5.9,1.2,7.1,0.151,3.3,-1.4,1.9,2.2
Wally Walker,28,HOU,SF,82,59,2251,10.1,0.465,0.005,0.144,6.1,12.0,8.9,12.9,0.8,0.5,14.4,17.8,-0.5,0.7,0.1,0.002,-1.9,-1.6,-3.6,-0.9
Bernard King,26,NYK,SF,68,68,2207,20.3,0.566,0.005,0.34,5.2,12.2,8.7,16.0,2.0,0.4,13.0,29.1,4.0,3.5,7.5,0.163,2.8,0.7,3.5,3.1
Rod Higgins,23,CHI,SF,82,42,2196,12.7,0.521,0.059,0.378,7.7,10.1,8.9,10.7,1.4,1.6,13.5,16.6,2.7,1.2,3.8,0.083,-0.1,-0.3,-0.4,0.9
Ray Williams,28,KCK,PG,72,68,2170,14.4,0.457,0.069,0.312,4.6,11.7,8.1,35.1,2.5,0.7,21.6,27.5,-1.5,2.4,0.9,0.021,-0.3,-0.9,-1.1,0.5
David Thompson,28,SEA,SG,75,64,2155,16.1,0.545,0.011,0.411,5.0,8.2,6.7,14.7,1.0,0.8,13.0,23.3,3.6,1.8,5.4,0.12,1.2,-0.8,0.3,1.3
Michael Cooper,26,LAL,SG,82,3,2148,13.5,0.577,0.042,0.262,4.4,9.5,7.1,16.7,2.5,1.2,18.8,12.5,3.1,2.1,5.2,0.116,0.4,1.5,1.9,2.1
Lorenzo Romar,24,GSW,PG,82,64,2130,12.3,0.501,0.058,0.184,1.1,6.0,3.5,27.0,2.1,0.1,18.6,14.0,1.7,0.9,2.6,0.058,-0.5,-0.8,-1.3,0.4
Wayne Cooper,26,POR,C,80,60,2099,12.4,0.479,0.007,0.272,11.4,21.3,16.3,7.6,0.6,3.6,16.7,18.8,0.1,2.8,2.9,0.067,-2.6,0.0,-2.6,-0.3
Darryl Dawkins,26,NJN,C,81,81,2093,13.2,0.619,0.0,0.384,6.9,15.6,11.3,7.8,1.5,4.2,26.4,20.0,0.0,4.0,4.0,0.092,-2.9,2.1,-0.8,0.6
Quintin Dailey,22,CHI,SG,76,32,2081,14.1,0.508,0.025,0.28,4.5,8.9,6.7,20.3,1.6,0.3,15.3,24.8,1.3,0.9,2.1,0.049,-0.7,-1.4,-2.1,-0.1
Michael Ray Richardson,27,GSW,PG,33,25,1074,13.6,0.442,0.073,0.204,4.4,10.4,7.3,30.3,4.3,0.5,22.7,22.0,-1.1,1.2,0.1,0.006,-1.7,0.9,-0.8,0.3
Michael Ray Richardson,27,NJN,PG,31,26,1002,14.2,0.469,0.052,0.196,7.8,9.1,8.5,25.9,3.7,0.9,20.2,20.7,0.0,1.9,1.9,0.092,-0.6,2.3,1.7,0.9
Joe Bryant,28,HOU,SF,81,56,2055,10.4,0.483,0.047,0.215,4.3,10.5,7.2,13.3,1.9,0.8,17.4,19.8,-1.2,1.1,0.0,-0.001,-3.0,-0.5,-3.5,-0.8
Danny Vranes,24,SEA,SF,82,73,2054,10.6,0.544,0.002,0.487,9.6,12.3,11.0,7.3,1.2,1.3,16.4,12.1,1.9,2.3,4.2,0.099,-1.3,0.5,-0.7,0.7
Mickey Johnson,30,MIL,PF,6,0,153,9.8,0.479,0.03,0.136,6.8,11.0,9.0,10.5,0.3,0.7,14.6,22.2,0.0,0.1,0.1,0.034,-2.8,-1.0,-3.7,-0.1
Mickey Johnson,30,NJN,PF,42,7,1001,16.1,0.483,0.034,0.405,7.5,17.6,12.7,20.8,2.6,1.2,17.2,27.7,0.3,2.0,2.3,0.111,-0.4,1.2,0.8,0.7
Mickey Johnson,30,GSW,PF,30,9,899,16.5,0.537,0.047,0.474,10.3,19.6,14.8,15.1,1.3,1.4,19.5,23.5,0.9,0.7,1.7,0.088,0.0,-0.6,-0.6,0.3
Danny Ainge,23,BOS,SG,80,76,2048,13.2,0.519,0.04,0.135,4.4,6.8,5.6,16.1,2.5,0.2,11.4,16.5,2.8,2.4,5.2,0.121,-1.0,1.2,0.2,1.2
Craig Hodges,22,SDC,SG,76,48,2022,10.3,0.493,0.128,0.185,2.8,4.2,3.4,18.0,1.9,0.1,17.5,17.7,0.6,0.2,0.8,0.018,-1.9,-1.7,-3.5,-0.8
Fat Lever,22,POR,PG,81,45,2020,14.8,0.477,0.025,0.268,4.7,7.8,6.2,28.2,3.6,0.4,17.1,16.1,1.7,2.6,4.4,0.104,0.2,1.7,1.9,2.0
Paul Westphal,32,NYK,SG,80,59,1978,14.1,0.516,0.069,0.266,1.1,5.8,3.4,33.4,2.2,0.5,20.2,20.9,1.0,2.7,3.7,0.091,0.2,0.2,0.4,1.2
James Worthy,21,LAL,SF,77,1,1970,17.4,0.594,0.005,0.286,9.2,13.0,11.2,8.6,2.1,1.7,17.0,21.0,3.0,2.1,5.1,0.125,1.0,-0.1,0.8,1.4
Ron Brewer,27,CLE,SG,21,18,563,10.8,0.449,0.012,0.208,1.8,5.8,3.7,7.4,1.7,0.6,8.5,21.8,-0.1,0.3,0.2,0.02,-2.4,-0.7,-3.1,-0.2
Ron Brewer,27,GSW,SG,53,34,1401,11.8,0.486,0.027,0.212,3.7,4.6,4.1,6.6,2.3,0.8,10.5,19.2,0.7,0.6,1.3,0.045,-1.4,-0.6,-2.0,0.0
Phil Hubbard,26,CLE,SF,82,38,1953,13.9,0.536,0.003,0.496,12.6,14.9,13.7,6.7,2.2,0.2,17.8,19.0,1.6,1.8,3.4,0.084,-1.0,-0.3,-1.3,0.4
Clemon Johnson,26,IND,C,51,7,1216,16.8,0.545,0.003,0.306,9.7,19.0,14.1,12.4,1.9,2.9,16.3,17.5,1.5,1.1,2.5,0.1,0.7,0.6,1.3,1.0
Clemon Johnson,26,PHI,C,32,4,698,12.8,0.52,0.0,0.319,11.8,18.8,15.5,4.4,1.1,2.3,14.8,13.8,0.7,1.1,1.8,0.125,-0.8,0.4,-0.4,0.3
Alton Lister,24,MIL,PF,80,37,1885,13.8,0.543,0.0,0.471,10.3,22.3,16.6,8.0,1.3,5.2,23.1,17.7,-0.2,3.9,3.8,0.096,-2.9,2.4,-0.5,0.7
Otis Birdsong,27,NJN,SG,62,54,1885,15.1,0.521,0.007,0.174,3.2,5.7,4.5,19.1,2.1,0.5,11.3,21.1,2.6,2.6,5.2,0.132,0.4,0.6,1.0,1.4
Junior Bridgeman,29,MIL,SF,70,5,1855,16.1,0.534,0.015,0.229,2.7,11.4,7.3,17.1,1.0,0.3,11.5,23.7,2.7,2.1,4.8,0.125,0.8,-0.7,0.1,1.0
Lionel Hollins,29,SDC,PG,56,54,1844,12.8,0.476,0.029,0.25,1.7,6.6,4.0,27.2,2.8,0.4,19.9,21.0,-0.2,0.8,0.6,0.016,-1.1,-1.2,-2.3,-0.1
Kyle Macy,25,PHO,PG,82,9,1836,16.1,0.578,0.12,0.233,2.6,7.1,5.0,21.0,1.6,0.2,11.4,17.5,4.3,2.2,6.4,0.168,1.5,0.4,1.9,1.8
Trent Tucker,23,NYK,SG,78,59,1830,11.6,0.485,0.046,0.099,4.8,9.1,6.9,16.1,1.5,0.2,9.4,17.3,1.5,2.4,4.0,0.104,-1.3,0.9,-0.4,0.7
Al Wood,24,SDC,SF,76,47,1822,13.0,0.509,0.068,0.218,5.6,9.5,7.4,10.1,1.4,1.2,12.0,19.7,1.9,0.4,2.3,0.061,-0.1,-1.6,-1.7,0.1
Mark Olberding,26,CHI,PF,80,31,1817,11.0,0.553,0.023,0.475,6.4,14.7,10.5,9.6,1.2,0.3,19.4,16.7,1.3,1.0,2.3,0.06,-1.9,-0.8,-2.7,-0.3
Eddie Johnson,27,ATL,SG,61,57,1813,16.0,0.508,0.048,0.276,1.5,5.7,3.6,27.7,1.6,0.2,13.9,25.7,1.6,1.5,3.0,0.081,0.8,-1.1,-0.3,0.8
Tiny Archibald,34,BOS,PG,66,19,1811,12.3,0.509,0.043,0.535,1.5,3.9,2.7,28.0,1.0,0.1,19.3,18.3,1.7,1.2,2.9,0.077,0.0,-2.0,-2.0,0.0
Kurt Rambis,24,LAL,PF,78,77,1806,14.1,0.601,0.005,0.402,10.5,21.5,16.3,5.7,2.7,1.9,23.0,13.8,1.6,2.8,4.3,0.116,-0.8,1.1,0.2,1.0
Scott Wedman,30,CLE,SF,35,35,1290,13.7,0.514,0.038,0.132,5.9,12.6,9.2,11.0,0.9,0.5,13.2,23.1,0.8,0.7,1.5,0.056,-0.4,-1.3,-1.7,0.1
Scott Wedman,30,BOS,SF,40,0,503,10.3,0.479,0.049,0.146,6.2,9.5,7.9,8.2,1.8,0.7,12.8,19.5,0.1,0.6,0.7,0.063,-3.0,-0.1,-3.1,-0.1
James Donaldson,25,SEA,C,82,11,1789,15.6,0.615,0.0,0.44,8.2,21.1,14.9,7.3,0.5,3.0,18.2,16.2,2.5,2.6,5.1,0.138,0.0,0.8,0.9,1.3
James Bailey,25,NJN,PF,6,0,50,5.0,0.53,0.0,0.111,6.9,6.7,6.8,5.6,0.9,1.2,24.1,19.6,0.0,0.1,0.0,0.018,-4.9,-0.1,-5.0,-0.1
