Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Grant Long,26,MIA,PF,76,62,2728,14.7,0.532,0.031,0.403,8.1,15.9,11.9,10.5,1.9,0.8,11.8,18.0,3.6,2.9,6.5,0.115,0.2,0.3,0.5,1.7
Reggie Williams,28,DEN,SF,79,79,2722,15.8,0.517,0.105,0.254,5.1,11.6,8.3,16.7,2.2,1.7,13.0,22.3,2.4,3.6,5.9,0.105,0.4,1.1,1.5,2.4
Mahmoud Abdul-Rauf,23,DEN,PG,81,81,2710,15.6,0.515,0.14,0.165,2.0,6.8,4.4,20.8,1.5,0.2,11.0,25.5,3.0,2.2,5.1,0.091,0.9,-1.1,-0.1,1.3
Brad Daugherty,27,CLE,C,71,71,2691,22.0,0.635,0.002,0.54,7.3,22.9,15.5,17.3,1.0,1.3,11.7,21.1,8.8,3.9,12.7,0.226,4.0,0.9,4.9,4.7
Harvey Grant,27,WSB,SF,72,72,2667,16.1,0.523,0.009,0.261,5.5,12.0,8.7,12.3,1.3,1.0,6.6,21.9,3.6,1.4,5.0,0.09,0.9,-1.2,-0.3,1.1
Micheal Williams,26,MIN,PG,76,76,2661,19.0,0.579,0.135,0.584,3.8,8.5,6.2,39.2,3.2,0.6,18.6,20.4,5.8,1.8,7.6,0.138,2.4,0.2,2.7,3.1
DraÅ¾en PetroviÄ,28,NJN,SG,70,67,2660,17.3,0.605,0.147,0.319,1.7,6.1,3.9,15.3,1.8,0.3,13.6,23.6,5.8,2.6,8.4,0.152,1.7,0.1,1.8,2.5
Clarence Weatherspoon,22,PHI,SF,82,82,2654,15.0,0.519,0.004,0.387,7.3,16.7,12.0,8.9,1.6,1.5,12.5,22.4,1.1,2.2,3.3,0.059,-1.0,-0.9,-1.9,0.1
Dominique Wilkins,33,ATL,SF,71,70,2647,24.3,0.57,0.199,0.396,7.6,12.9,10.1,14.9,1.3,0.6,9.0,31.9,9.1,1.4,10.5,0.191,7.1,-1.7,5.4,4.9
Alonzo Mourning,22,CHH,C,78,78,2644,20.8,0.586,0.003,0.567,11.2,21.0,16.4,4.3,0.5,5.8,14.4,25.5,4.8,3.4,8.2,0.148,0.9,0.0,0.9,1.9
Tim Hardaway,26,GSW,PG,66,66,2609,19.7,0.534,0.265,0.314,2.6,8.7,5.6,39.8,2.1,0.3,14.2,24.3,5.9,1.6,7.5,0.138,4.5,-0.9,3.6,3.7
Sean Elliott,24,SAS,SF,70,70,2604,15.5,0.566,0.113,0.367,3.9,10.0,7.1,15.4,1.3,0.7,12.5,20.6,3.9,2.2,6.1,0.113,1.1,-0.4,0.7,1.8
Shawn Kemp,23,SEA,PF,78,68,2582,20.4,0.547,0.004,0.48,12.8,25.1,18.8,8.8,2.3,3.8,14.6,24.2,4.0,5.1,9.1,0.169,0.9,1.0,1.9,2.6
Clifford Robinson,26,POR,PF,82,12,2575,18.8,0.517,0.058,0.311,6.8,16.5,11.5,11.8,1.8,4.0,10.2,27.0,2.5,4.3,6.8,0.127,0.9,1.4,2.3,2.8
Craig Ehlo,31,CLE,SG,82,73,2559,14.2,0.566,0.311,0.153,5.3,12.4,9.0,13.9,2.1,0.5,12.9,16.7,3.0,3.1,6.2,0.116,0.7,0.6,1.2,2.1
Jeff Malone,31,UTA,SG,79,59,2558,13.7,0.538,0.007,0.23,1.4,6.1,3.9,8.2,0.8,0.1,8.6,24.4,2.4,1.2,3.6,0.068,-0.9,-2.2,-3.1,-0.7
Tyrone Corbin,30,UTA,SF,82,58,2555,14.4,0.551,0.007,0.285,8.9,14.0,11.6,9.8,2.1,0.8,11.1,16.3,3.8,3.0,6.7,0.126,0.1,0.5,0.6,1.7
Gary Payton,24,SEA,PG,82,78,2548,17.0,0.529,0.035,0.204,4.3,8.7,6.4,22.7,3.5,0.6,12.4,19.8,4.2,3.6,7.8,0.147,0.9,1.9,2.7,3.1
Kevin Gamble,27,BOS,SF,82,58,2541,15.1,0.562,0.153,0.164,2.1,8.8,5.5,12.8,1.7,0.9,7.7,18.0,4.5,2.1,6.6,0.124,0.8,0.6,1.4,2.2
Vlade Divac,24,LAL,C,82,69,2525,17.1,0.542,0.092,0.416,9.8,23.2,16.5,13.6,2.5,3.4,18.1,20.0,1.5,4.1,5.6,0.107,-0.3,1.8,1.5,2.2
Lionel Simmons,24,SAC,SF,69,68,2502,15.5,0.508,0.01,0.345,6.7,15.7,11.0,18.8,1.8,0.9,13.9,23.0,1.6,2.2,3.8,0.074,0.6,-0.2,0.4,1.5
Michael Adams,30,WSB,PG,70,70,2499,15.6,0.543,0.255,0.333,2.3,8.6,5.4,30.6,2.0,0.1,15.5,19.2,3.3,1.2,4.6,0.088,0.9,-0.9,0.0,1.3
Buck Williams,32,POR,PF,82,82,2498,11.9,0.545,0.002,0.405,9.9,20.7,15.1,4.1,1.6,1.5,14.0,11.9,2.3,3.8,6.1,0.117,-1.8,0.8,-1.0,0.6
B.J. Armstrong,25,CHI,PG,82,74,2492,14.7,0.57,0.17,0.185,1.2,5.8,3.4,18.6,1.4,0.2,8.6,16.8,5.7,1.7,7.5,0.144,0.8,-0.6,0.2,1.4
Anthony Mason,26,NYK,PF,81,0,2482,12.9,0.549,0.0,0.464,10.7,17.8,14.3,10.1,0.9,0.5,15.3,15.6,2.7,4.7,7.4,0.143,-0.6,1.1,0.5,1.6
John Starks,27,NYK,SG,80,51,2477,16.3,0.519,0.28,0.276,2.5,6.5,4.6,27.3,1.9,0.3,11.4,26.5,3.3,4.2,7.5,0.145,2.0,0.9,2.8,3.0
Ken Norman,28,LAC,SF,76,71,2477,15.7,0.53,0.039,0.226,9.2,16.4,12.8,9.6,1.2,1.5,10.4,19.9,2.7,2.5,5.2,0.101,0.7,-1.0,-0.3,1.1
Rod Strickland,26,POR,SG,78,35,2474,18.0,0.543,0.037,0.467,5.1,9.9,7.4,33.0,2.6,0.6,16.8,19.7,4.1,3.3,7.4,0.143,2.1,1.1,3.3,3.3
Terry Davis,25,DAL,PF,75,74,2462,11.7,0.484,0.009,0.326,10.4,21.3,15.4,4.3,0.7,0.7,14.0,19.0,-0.6,0.5,-0.1,-0.002,-1.8,-3.0,-4.8,-1.7
Rony Seikaly,27,MIA,C,72,64,2456,18.0,0.557,0.009,0.622,11.9,28.0,19.8,6.7,0.8,2.2,15.5,23.1,3.2,3.3,6.5,0.127,0.5,-0.7,-0.3,1.0
Derrick McKey,26,SEA,SF,77,68,2439,15.0,0.568,0.144,0.381,5.7,10.0,7.8,11.2,2.2,1.6,14.3,18.3,3.6,3.0,6.6,0.13,1.2,0.7,1.9,2.4
Eric Murdock,24,MIL,PG,79,78,2437,19.3,0.534,0.127,0.316,4.5,9.0,6.7,38.2,3.6,0.2,16.3,22.4,4.0,2.2,6.1,0.121,2.5,0.4,2.9,3.0
Kendall Gill,24,CHH,SG,69,67,2430,14.0,0.503,0.06,0.281,5.6,9.3,7.5,15.8,1.9,0.8,13.0,22.6,1.1,1.7,2.9,0.056,-0.2,-0.6,-0.9,0.7
Kenny Smith,27,HOU,PG,82,82,2422,17.1,0.633,0.294,0.298,1.4,5.8,3.7,27.5,1.7,0.2,16.2,18.3,6.0,2.1,8.2,0.162,2.7,-0.6,2.1,2.5
Dennis Rodman,31,DET,PF,62,55,2410,13.6,0.467,0.17,0.38,16.1,36.8,26.0,5.6,1.0,1.2,17.1,10.7,1.4,4.1,5.5,0.11,-0.8,0.2,-0.6,0.9
Pooh Richardson,26,IND,PG,74,73,2396,14.5,0.508,0.041,0.176,2.9,9.2,6.1,33.6,2.0,0.3,18.1,16.3,2.5,1.5,4.0,0.079,0.9,-0.5,0.3,1.4
Mark Price,28,CLE,PG,75,74,2380,22.1,0.609,0.297,0.309,1.9,7.6,4.8,38.1,1.9,0.3,14.9,24.5,7.4,2.3,9.8,0.197,5.8,-0.6,5.3,4.4
James Worthy,31,LAL,SF,82,69,2359,15.6,0.494,0.097,0.185,3.5,8.5,6.0,19.1,1.9,0.7,10.0,24.9,1.4,1.6,3.0,0.06,0.8,-1.0,-0.2,1.0
Otis Thorpe,30,HOU,PF,72,69,2357,14.6,0.575,0.003,0.371,11.2,16.8,14.2,11.5,0.9,0.5,15.8,17.9,3.2,2.8,6.0,0.122,-0.2,-0.6,-0.8,0.7
Sam Perkins,31,LAL,PF,49,49,1589,16.2,0.539,0.055,0.421,7.9,19.4,13.6,11.8,1.3,2.0,10.8,18.9,2.5,1.6,4.2,0.126,0.9,0.4,1.3,1.3
Sam Perkins,31,SEA,PF,30,13,762,16.9,0.588,0.154,0.305,7.8,14.5,11.1,5.3,1.3,2.7,9.4,18.8,1.8,1.0,2.8,0.173,1.7,-0.1,1.6,0.7
Spud Webb,29,SAC,PG,69,68,2335,14.4,0.536,0.171,0.416,2.0,7.4,4.6,29.3,2.1,0.2,17.2,19.7,2.5,1.4,3.9,0.08,0.2,-0.9,-0.7,0.8
Robert Horry,22,HOU,SF,79,79,2330,12.1,0.52,0.069,0.293,5.8,12.8,9.5,11.9,1.7,2.2,16.8,17.5,0.4,3.2,3.6,0.075,-1.7,1.0,-0.7,0.8
Chris Morris,27,NJN,SF,77,57,2302,17.8,0.534,0.084,0.273,10.7,10.8,10.8,7.2,3.1,1.4,10.5,20.7,3.6,3.6,7.2,0.151,1.7,1.4,3.1,2.9
Anthony Avent,23,MIL,PF,82,78,2285,10.2,0.459,0.002,0.214,9.0,17.0,12.9,5.9,1.2,2.1,13.8,19.1,-1.5,1.8,0.3,0.005,-3.8,-1.7,-5.5,-2.0
Wayman Tisdale,28,SAC,PF,76,75,2283,15.7,0.54,0.002,0.216,5.9,18.9,12.2,7.7,1.1,1.3,9.1,23.0,2.5,1.9,4.5,0.094,-0.4,-0.9,-1.3,0.4
Dale Davis,23,IND,PF,82,82,2264,16.3,0.573,0.0,0.421,14.2,20.7,17.5,4.2,1.4,4.1,11.1,13.3,4.0,2.9,6.9,0.146,0.7,0.3,1.0,1.7
Dee Brown,24,BOS,PG,80,48,2254,17.2,0.541,0.117,0.345,2.3,10.0,6.2,28.1,3.1,0.9,14.4,18.2,3.6,2.7,6.4,0.135,1.1,1.9,3.0,2.8
Vernon Maxwell,27,HOU,SG,71,68,2251,13.4,0.512,0.421,0.266,1.6,9.1,5.6,19.6,1.9,0.2,12.7,21.5,1.4,2.5,3.9,0.082,0.1,-0.2,-0.1,1.1
Bimbo Coles,24,MIA,PG,81,37,2232,14.7,0.546,0.2,0.321,2.9,5.7,4.3,26.1,1.8,0.3,12.1,17.3,4.3,1.4,5.7,0.122,0.8,-0.2,0.6,1.4
Charles Oakley,29,NYK,PF,82,82,2230,12.6,0.556,0.002,0.408,14.8,20.3,17.7,8.0,1.9,0.5,19.6,12.3,2.2,5.1,7.3,0.157,-1.2,1.9,0.7,1.5
Ricky Pierce,33,SEA,SG,77,72,2218,19.2,0.572,0.106,0.329,3.0,7.2,5.1,15.5,2.3,0.2,11.5,26.3,5.4,2.3,7.7,0.167,2.6,-0.2,2.5,2.5
Xavier McDaniel,29,BOS,PF,82,27,2215,16.3,0.539,0.024,0.261,8.7,16.2,12.5,11.0,1.6,1.4,14.2,23.6,1.9,2.5,4.4,0.096,-0.1,-0.1,-0.1,1.1
Terry Mills,25,DET,PF,81,46,2183,15.5,0.506,0.034,0.237,8.5,15.7,12.0,8.5,1.0,1.5,10.7,26.0,1.7,2.1,3.8,0.084,-1.1,-0.7,-1.8,0.1
Charles Smith,27,NYK,SF,81,68,2172,14.9,0.542,0.003,0.48,9.0,13.0,11.1,10.2,1.1,3.0,14.3,21.5,2.3,4.3,6.6,0.146,-0.5,1.7,1.2,1.8
Danny Ainge,33,PHO,SG,80,0,2163,14.3,0.596,0.51,0.199,2.6,8.3,5.5,16.5,1.5,0.2,12.5,17.3,4.5,1.8,6.2,0.139,1.8,-0.3,1.4,1.9
Michael Cage,31,SEA,C,82,66,2156,13.2,0.527,0.002,0.313,14.3,21.6,17.9,4.1,1.8,1.4,11.1,10.4,2.9,3.3,6.2,0.137,0.5,-0.2,0.4,1.3
Robert Parish,39,BOS,C,79,79,2146,19.2,0.565,0.0,0.302,13.1,25.8,19.5,4.2,1.3,3.1,12.0,20.2,3.4,3.4,6.8,0.152,1.2,-0.2,1.0,1.6
Stacey Augmon,24,ATL,SG,73,66,2112,15.2,0.551,0.005,0.388,7.2,8.0,7.6,12.1,2.1,0.5,14.5,21.2,2.5,1.2,3.7,0.084,0.2,-0.6,-0.4,0.8
Derek Harper,31,DAL,SG,62,60,2108,15.9,0.522,0.274,0.337,2.0,4.6,3.2,25.7,1.8,0.5,11.2,23.5,2.9,-0.2,2.7,0.062,2.5,-1.9,0.6,1.4
Tim Perry,27,PHI,PF,81,51,2104,12.0,0.519,0.08,0.338,8.0,13.1,10.5,8.9,0.9,2.5,14.9,16.6,0.7,1.3,2.0,0.046,-1.9,-0.8,-2.7,-0.4
Dell Curry,28,CHH,SG,80,0,2094,16.0,0.524,0.215,0.142,2.8,11.5,7.3,13.2,2.0,0.6,9.9,25.6,1.7,1.7,3.4,0.077,1.1,-0.8,0.3,1.2
Sam Bowie,31,NJN,C,79,65,2092,13.2,0.5,0.009,0.284,8.2,20.9,14.5,8.8,0.8,3.8,14.3,16.8,0.9,3.3,4.3,0.098,-1.8,1.4,-0.4,0.8
Sean Rooks,23,DAL,C,72,68,2087,14.7,0.528,0.003,0.521,9.3,19.3,13.9,7.3,0.9,2.5,14.8,21.0,0.8,0.7,1.5,0.034,-0.7,-1.7,-2.4,-0.2
Gerald Wilkins,29,CLE,SF,80,35,2079,12.9,0.508,0.073,0.227,4.3,7.4,5.9,12.8,1.9,0.5,9.7,20.7,1.4,2.1,3.5,0.08,-1.8,-0.5,-2.2,-0.1
Frank Brickowski,33,MIL,C,66,64,2075,17.0,0.584,0.031,0.321,6.6,16.0,11.3,15.5,1.9,1.4,17.5,23.9,1.9,1.8,3.7,0.085,0.3,-0.3,0.0,1.1
Rik Smits,26,IND,C,81,81,2072,14.8,0.517,0.0,0.224,6.7,16.0,11.4,9.5,0.7,2.3,11.6,25.8,1.1,1.6,2.7,0.064,-1.5,-1.3,-2.8,-0.4
Tyrone Hill,24,GSW,C,74,66,2070,12.9,0.541,0.008,0.447,13.8,27.0,20.4,4.4,1.0,1.2,13.5,13.5,2.6,2.3,4.9,0.112,-1.5,-0.9,-2.4,-0.2
Hot Rod Williams,30,CLE,C,67,13,2055,13.7,0.535,0.0,0.529,7.4,15.4,11.6,10.1,1.2,3.1,14.4,17.4,1.7,2.8,4.5,0.105,-1.0,0.8,-0.1,0.9
Jay Humphries,30,UTA,SG,78,20,2034,10.5,0.482,0.114,0.197,2.3,5.6,4.0,22.2,2.5,0.3,15.6,17.9,0.0,1.8,1.8,0.043,-2.9,0.3,-2.6,-0.3
Avery Johnson,27,SAS,PG,75,49,2030,15.8,0.556,0.016,0.357,1.2,6.8,4.1,39.1,2.1,0.5,19.7,15.9,3.3,1.9,5.2,0.122,1.5,0.0,1.5,1.8
Kenny Anderson,22,NJN,PG,55,55,2010,16.6,0.487,0.029,0.273,2.8,9.5,6.1,34.7,2.4,0.3,13.8,23.1,1.9,2.5,4.4,0.106,1.1,0.5,1.6,1.8
Alvin Robertson,30,MIL,SG,39,32,1065,13.6,0.528,0.19,0.241,5.1,9.9,7.4,21.0,4.2,0.6,19.4,16.0,0.4,1.2,1.6,0.073,-1.3,2.3,1.0,0.8
Alvin Robertson,30,DET,SG,30,22,941,12.7,0.508,0.269,0.233,6.8,8.9,7.8,16.0,3.6,0.6,16.9,15.1,0.6,1.2,1.7,0.088,-1.6,2.7,1.1,0.7
Nate McMillan,28,SEA,PG,73,25,1977,15.1,0.527,0.142,0.292,4.9,13.3,9.0,25.2,4.4,1.1,21.2,14.0,1.9,3.7,5.6,0.136,0.1,3.9,4.1,3.0
Jon Koncak,29,ATL,C,78,65,1975,9.2,0.476,0.03,0.187,5.4,19.2,12.0,8.9,1.9,3.2,15.2,7.1,0.8,2.2,3.1,0.074,-3.1,2.6,-0.5,0.8
Antoine Carr,31,SAS,PF,71,46,1947,16.1,0.58,0.007,0.318,6.6,15.8,11.4,7.8,0.9,2.8,10.7,20.3,3.2,2.3,5.5,0.136,-0.1,0.6,0.5,1.2
Bill Laimbeer,35,DET,C,79,41,1933,14.3,0.554,0.047,0.181,6.0,18.5,12.0,9.7,1.2,1.3,8.7,15.1,3.3,2.1,5.4,0.133,-0.5,1.3,0.8,1.4
Sherman Douglas,26,BOS,PG,79,36,1932,13.5,0.518,0.055,0.283,3.9,5.6,4.7,35.7,1.3,0.3,21.3,17.0,1.5,1.1,2.6,0.064,0.5,-1.7,-1.2,0.4
Todd Day,23,MIL,SG,71,37,1931,14.5,0.513,0.222,0.359,8.5,8.9,8.7,9.4,1.9,1.6,11.0,23.9,1.5,1.1,2.6,0.065,-0.1,-1.5,-1.6,0.2
Chris Mullin,29,GSW,SF,46,46,1902,19.0,0.578,0.143,0.243,2.5,11.2,6.8,14.0,1.7,1.3,11.9,25.1,3.6,1.3,4.9,0.122,3.7,-0.4,3.3,2.5
J.R. Reid,24,CHH,PF,17,1,295,12.3,0.514,0.01,0.592,7.7,17.4,12.7,10.9,1.8,1.0,16.3,20.6,0.1,0.3,0.4,0.068,-3.0,0.0,-3.1,-0.1
J.R. Reid,24,SAS,PF,66,24,1592,12.6,0.549,0.008,0.447,7.5,19.7,13.9,5.2,1.1,1.0,14.5,19.2,1.0,2.0,3.0,0.091,-2.5,-0.3,-2.8,-0.3
Doc Rivers,31,NYK,PG,77,45,1886,14.6,0.534,0.249,0.328,1.6,9.5,5.7,31.1,3.3,0.3,16.8,15.6,2.4,4.1,6.5,0.166,-0.6,3.6,3.0,2.4
Eddie Johnson,33,SEA,SF,82,0,1869,17.1,0.533,0.057,0.259,7.6,9.4,8.5,11.5,1.0,0.1,10.8,27.9,3.4,1.5,4.8,0.124,1.4,-2.3,-0.9,0.5
Andrew Lang,26,PHI,C,73,59,1861,9.3,0.481,0.014,0.325,7.9,17.4,12.7,5.8,1.2,4.5,18.2,11.1,-0.2,2.0,1.7,0.045,-4.4,1.3,-3.1,-0.6
Tom Tolbert,27,ORL,PF,72,61,1838,10.4,0.552,0.062,0.37,8.7,16.2,12.7,7.1,0.9,0.7,19.0,15.3,0.8,1.9,2.7,0.071,-2.0,-0.1,-2.1,-0.1
Larry Stewart,24,WSB,SF,81,8,1823,14.5,0.589,0.004,0.449,9.3,14.4,11.8,12.0,1.3,1.0,18.5,19.3,1.8,1.1,2.9,0.077,-0.7,-0.9,-1.6,0.2
